"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-12.1485224662859
8.065,-12.2543461264173
8.13,-12.3711475117461
8.195,-12.4993683327294
8.26,-12.6393902433748
8.325,-12.7915091215989
8.39,-12.9559018929803
8.455,-13.1325839682715
8.52,-13.3213550517479
8.585,-13.5217308752346
8.65,-13.7328584887691
8.715,-13.9534133787259
8.78,-14.1814783391051
8.845,-14.4144073420963
8.91,-14.6486834562806
8.975,-14.8797889211621
9.04,-15.1021179984898
9.105,-15.3089777523835
9.17,-15.4927339327623
9.235,-15.6451598848535
9.3,-15.7580239905861
9.365,-15.8238964694492
9.43,-15.8370741813234
9.495,-15.7944406441592
9.56,-15.6960443728494
9.625,-15.545228862317
9.69,-15.3482749217074
9.755,-15.1136628423664
9.82,-14.8511565906809
9.885,-14.5709193684212
9.95,-14.2828069668291
10.015,-13.9958985840573
10.08,-13.7182540184116
10.145,-13.4568476917585
10.21,-13.2176203045602
10.275,-13.0055964956043
10.34,-12.8250308788227
10.405,-12.6795585634088
10.47,-12.5723368501446
10.535,-12.5061716963539
10.6,-12.4836262354548
10.665,-12.5071098110706
10.73,-12.5789451256316
10.795,-12.7014083070725
10.86,-12.8767315490331
10.925,-13.1070493844704
10.99,-13.3942555738856
11.055,-13.7397147345494
11.12,-14.1437366057478
11.185,-14.604666766415
11.25,-15.1173780437408
11.315,-15.6708926631138
11.38,-16.2449416755926
11.445,-16.8057761505111
11.51,-17.3030015319689
11.575,-17.6717498749003
11.64,-17.845832813227
11.705,-17.7817290121607
11.77,-17.4796172046299
11.835,-16.9832990987416
11.9,-16.3590757026292
11.965,-15.6717734701855
12.03,-14.9716439317265
12.095,-14.2922287861395
12.16,-13.6535429296263
12.225,-13.0662747766141
12.29,-12.5352429868526
12.355,-12.061799068396
12.42,-11.6453696009342
12.485,-11.2844069768372
12.55,-10.9769631438027
12.615,-10.7210314453864
12.68,-10.514747892856
12.745,-10.3565072926102
12.81,-10.2450270532946
12.875,-10.1793775160291
12.94,-10.1589888503111
13.005,-10.1836386511778
13.07,-10.253419849952
13.135,-10.3686843376226
13.2,-10.5299529075373
13.265,-10.7377758752407
13.33,-10.9925200806064
13.395,-11.2940460066617
13.46,-11.6412231503448
13.525,-12.0312145665942
13.59,-12.4584512756242
13.655,-12.9132380619022
13.72,-13.3800378707824
13.785,-13.835764539731
13.85,-14.2489581155182
13.915,-14.5813995351081
13.98,-14.793833551772
14.045,-14.8557535898465
14.11,-14.7555250183455
14.175,-14.5047445383452
14.24,-14.1337276669391
14.305,-13.6813431396624
14.37,-13.1852928222813
14.435,-12.6764825875269
14.5,-12.1774723730244
14.565,-11.7033250001218
14.63,-11.2633089337254
14.695,-10.8625945807908
14.76,-10.5036231056936
14.825,-10.1871047016317
14.89,-9.91270635088998
14.955,-9.67950874905207
15.02,-9.48630133027026
15.085,-9.33176690056508
15.15,-9.21459169183282
15.215,-9.1335246602553
15.28,-9.08740128130634
15.345,-9.07514110097804
15.41,-9.09572408973323
15.475,-9.14814780508125
15.54,-9.23136509656576
15.605,-9.3442003656869
15.67,-9.48524119213781
15.735,-9.65270164827953
15.8,-9.84425433565735
15.865,-10.0568309833701
15.93,-10.2863977248595
15.995,-10.5277226860665
16.06,-10.7741718602159
16.125,-11.0175942703435
16.19,-11.2483843372057
16.255,-11.4558250284928
16.32,-11.6287970053366
16.385,-11.7568620695069
16.45,-11.8315897516402
16.515,-11.8478381999994
16.58,-11.8046181708954
16.645,-11.7052480575026
16.71,-11.5567419014008
16.775,-11.3686394999877
16.84,-11.1516396789983
16.905,-10.9163758379698
16.97,-10.6725334619063
17.035,-10.4283530792636
17.1,-10.1904569807628
17.165,-9.96389736754606
17.23,-9.75232805428504
17.295,-9.55822617320415
17.36,-9.38311714354916
17.425,-9.22777761421275
17.49,-9.09240549514374
17.555,-8.97675469412874
17.62,-8.88023659220523
17.685,-8.80199222989868
17.75,-8.74093978870567
17.815,-8.69580197370353
17.88,-8.66511776790488
17.945,-8.64724297122602
18.01,-8.64034405901937
18.075,-8.64239020231807
18.14,-8.65114870339139
18.205,-8.66418944779305
18.27,-8.67890400424975
18.335,-8.69254440046254
18.4,-8.70228505040611
18.465,-8.70530860415088
18.53,-8.69891269419883
18.595,-8.68063012075574
18.66,-8.64835084462003
18.725,-8.60043141586618
18.79,-8.53577725590124
18.855,-8.45388607820942
18.92,-8.35484632372409
18.985,-8.23929152822091
19.05,-8.10831824697219
19.115,-7.96337989323531
19.18,-7.80617067994831
19.245,-7.63851281684938
19.31,-7.46225700826224
19.375,-7.27920226401854
19.44,-7.09103713122192
19.505,-6.89930137412741
19.57,-6.70536515258528
19.635,-6.51042182646809
19.7,-6.31549040937162
19.765,-6.12142411953951
19.83,-5.9289221682363
19.895,-5.73854269098663
19.96,-5.55071544166547
20.025,-5.36575346864436
20.09,-5.18386345274367
20.155,-5.00515471073889
20.22,-4.82964707131758
20.285,-4.6572779342415
20.35,-4.48790885099093
20.415,-4.32133193837422
20.48,-4.15727637540439
20.545,-3.99541515541911
20.61,-3.83537218416631
20.675,-3.67672974135113
20.74,-3.51903626557747
20.805,-3.36181438513512
20.87,-3.20456910122171
20.935,-3.04679603513278
21,-2.8879896742081
