"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-1.90360590142915
2,-2.00635041156981
4,-2.22567569476125
6,-2.56542791610135
8,-3.02830559019064
10,-3.61268901284821
12,-4.30581416705378
14,-5.07008706989833
16,-5.81977488136106
18,-6.39667853371163
20,-6.58871898534611
22,-6.24697962737883
24,-5.41520309843345
26,-4.28643790687247
28,-3.05448314255863
30,-1.84131288248784
32,-0.705233828441083
34,0.332515295709554
36,1.26869204438566
38,2.10782655570326
40,2.85733026343312
42,3.52529623048222
44,4.1195710408769
46,4.64740867006403
48,5.11538302988209
50,5.52940955012486
52,5.89480722801639
54,6.2163703623609
56,6.49843680806852
58,6.74494775893405
60,6.95949778556009
62,7.14537547070119
64,7.30559561291221
66,7.44292414585698
68,7.55989690102979
70,7.65883324724163
72,7.74184552663788
74,7.81084509781488
76,7.86754569986835
78,7.91346476773418
80,7.94992325659214
82,7.97804446791767
84,7.99875230846964
86,8.01276935308147
88,8.02061502034892
90,8.02260410583502
92,8.0188458497816
94,8.00924364585448
96,7.99349542510519
98,7.97109467644468
100,7.94133199296063
102,7.90329696368731
104,7.85588016385907
106,7.79777493351922
108,7.7274785740936
110,7.64329253377363
112,7.54332109301525
114,7.425467998123
116,7.28743042025192
118,7.12668953580164
120,6.94049692981565
122,6.72585591756616
124,6.47949676923557
126,6.19784473219491
128,5.87697973038921
130,5.51258680148953
132,5.09989696392199
134,4.63361981709037
136,4.10787287275404
138,3.51612071072474
140,2.85115446242647
142,2.10517937915044
144,1.27015799021121
146,0.338726804596064
148,-0.693636806320056
150,-1.82380694764471
152,-3.03097742296154
154,-4.25795309854938
156,-5.38492915630304
158,-6.22073246237968
160,-6.57251320728795
162,-6.39222605685514
164,-5.82385094950902
166,-5.07801854318135
168,-4.31397890799122
170,-3.61889344910254
172,-3.03137863293526
174,-2.56480981733403
176,-2.2211566387628
178,-1.99792756544214
180,-1.89141225620981
