"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.75408554706733
2,-3.05329100731214
4,-3.49864997731078
6,-4.10609410698759
8,-4.89440210849211
10,-5.88145882643091
12,-7.07029112719571
14,-8.40488709962673
16,-9.65743306641886
18,-10.2944321549312
20,-9.78060641343536
22,-8.30715952744079
24,-6.49577125378242
26,-4.7312671336446
28,-3.14002179459346
30,-1.73904697396895
32,-0.512405682197453
34,0.56232784911114
36,1.50626746806722
38,2.33743980393336
40,3.07080860267534
42,3.71874993560628
44,4.2915650290884
46,4.79791924665255
48,5.24519083933003
50,5.63974024669955
52,5.98711590973641
54,6.29221115011458
56,6.55938379367878
58,6.79254746249541
60,6.99524122823346
62,7.17068262200434
64,7.32180774004695
66,7.45130126734963
68,7.56161857461913
70,7.65500155998844
72,7.73348955487176
74,7.79892635621507
76,7.85296425773355
78,7.89706581040645
80,7.93250393252831
82,7.96036090080929
84,7.98152667806583
86,7.99669696388957
88,8.00637128809949
90,8.01085140006351
92,8.01024013868119
94,8.00444089753104
96,7.99315772774706
98,7.97589604842381
100,7.95196386175518
102,7.92047329855048
104,7.88034224965373
106,7.8302957697885
108,7.76886687111394
110,7.69439625168107
112,7.60503042483653
114,7.49871762335949
116,7.37320073831717
118,7.22600640585533
120,7.05442915996881
122,6.85550930479846
124,6.62600279759161
126,6.36234093383059
128,6.06057693499683
130,5.71631558291317
132,5.32462072391108
134,4.87989365808058
136,4.37571300468373
138,3.80462353631351
140,3.15785796023729
142,2.42497300642351
144,1.59338398207261
146,0.647804325754024
148,-0.430318042206487
150,-1.6629938081648
152,-3.074240953919
154,-4.68286672540664
156,-6.47671348080211
158,-8.33489929732051
160,-9.86604643103453
162,-10.4087822591088
164,-9.74675141093331
166,-8.45096627110307
168,-7.08264601553419
170,-5.87258150532292
172,-4.87330407129718
174,-4.07870597263052
176,-3.46895796276598
178,-3.02413747395615
180,-2.72765331253369
