"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.0947106000253
2,-3.47499558119755
4,-4.00260717068561
6,-4.69217942282594
8,-5.55691605090854
10,-6.59818624563283
12,-7.7756287216602
14,-8.93467836583181
16,-9.70331747682769
18,-9.59362562442473
20,-8.52403940904482
22,-6.9329162587795
24,-5.24662717393529
26,-3.66359492055499
28,-2.24131181236333
30,-0.982138772950317
32,0.128481985443078
34,1.10831873558704
36,1.97400551289425
38,2.73996723579045
40,3.41841642708923
42,4.01965302304214
44,4.55240704723219
46,5.02414384548972
48,5.44131431507703
50,5.80955313089352
52,6.1338334473563
54,6.41858685015894
56,6.66779607943303
58,6.88506653816986
60,7.07368125562575
62,7.23664289250023
64,7.37670554064915
66,7.49639844197435
68,7.5980432835132
70,7.68376637958735
72,7.75550679601297
74,7.81502128173626
76,7.8638867314021
78,7.90350079420186
80,7.93508115909278
82,7.95966397589678
84,7.97810180965059
86,7.99106146732771
88,7.99902197852942
90,8.00227295299849
92,8.00091347693365
94,7.99485164700706
96,7.9838047762774
98,7.96730024081104
100,7.94467687086697
102,7.9150867269294
104,7.87749703924795
106,7.83069202979021
108,7.7732742766918
110,7.70366522141427
112,7.62010435466486
114,7.52064654401039
116,7.40315687762374
118,7.2653022862004
120,7.10453905753276
122,6.91809516073002
124,6.70294603007506
126,6.45578209617322
128,6.1729658604223
130,5.85047564433647
132,5.48383225503922
134,5.06800363690317
136,4.59728109365435
138,4.06511892734612
140,3.46392770831486
142,2.78481105515802
144,2.01724023765938
146,1.14867982444078
148,0.164238000337266
150,-0.95340672049505
152,-2.22303623649564
154,-3.66063599994718
156,-5.26547179921805
158,-6.98016489114152
160,-8.59854386016944
162,-9.66972066312868
164,-9.7361454559229
166,-8.90685667447811
168,-7.70189999914198
170,-6.49685974956609
172,-5.43977693734464
174,-4.56570013207258
176,-3.87021871385056
178,-3.33848869537885
180,-2.95496562404647
