"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-10.7543824971581
8.065,-10.7325767410733
8.13,-10.7151462824408
8.195,-10.7032566078919
8.26,-10.6981843593197
8.325,-10.701290843652
8.39,-10.7139796454028
8.455,-10.7376361074845
8.52,-10.7735480652543
8.585,-10.822809814028
8.65,-10.8862147519974
8.715,-10.9641460165461
8.78,-11.0564778933781
8.845,-11.162502740094
8.91,-11.2808975955407
8.975,-11.4097409832292
9.04,-11.5465839340809
9.105,-11.6885711453625
9.17,-11.8326002854056
9.235,-11.975501624615
9.3,-12.114217730541
9.365,-12.2459642627547
9.43,-12.3683573285241
9.495,-12.4794991374162
9.56,-12.5780203368423
9.625,-12.6630831415895
9.69,-12.7343533752444
9.755,-12.7919515473937
9.82,-12.836393284878
9.885,-12.8685282954691
9.95,-12.889485146035
10.015,-12.9006270084362
10.08,-12.9035215419752
10.145,-12.8999264396451
10.21,-12.8917908983252
10.275,-12.8812722757371
10.34,-12.8707662569773
10.405,-12.862947665364
10.47,-12.8608172172566
10.535,-12.8677465408286
10.6,-12.8875090748815
10.665,-12.924277463284
10.73,-12.9825584422315
10.795,-13.0670244222197
10.86,-13.1821890831394
10.925,-13.3318673382866
10.99,-13.5183673409975
11.055,-13.7413984627094
11.12,-13.9967634372242
11.185,-14.2750528587494
11.25,-14.56077437815
11.315,-14.8325652042328
11.38,-15.0651745162141
11.445,-15.233474486193
11.51,-15.3177254506007
11.575,-15.3081613200047
11.64,-15.2067723672621
11.705,-15.0255356805313
11.77,-14.7822950332926
11.835,-14.4963848068742
11.9,-14.1855095040139
11.965,-13.8642580030194
12.03,-13.5438730245109
12.095,-13.2327043957616
12.16,-12.9369019553516
12.225,-12.6610975054275
12.29,-12.4089707704537
12.355,-12.1836754048144
12.42,-11.9881362931196
12.485,-11.8252396069487
12.55,-11.6979363808291
12.615,-11.6092763486824
12.68,-11.5623849240779
12.745,-11.5603937294056
12.81,-11.6063339590631
12.875,-11.7030013211212
12.94,-11.8528000446119
13.005,-12.0575698696525
13.07,-12.3183924509845
13.135,-12.6353609494864
13.2,-13.0072782752564
13.265,-13.4312264418435
13.33,-13.9019259350524
13.395,-14.4107917342879
13.46,-14.9446209936133
13.525,-15.4839783422143
13.59,-16.0016779647171
13.655,-16.4623695500169
13.72,-16.8249155095282
13.785,-17.0491333688846
13.85,-17.1062849461433
13.915,-16.9887941720146
13.98,-16.713029243519
14.045,-16.3131283668404
14.11,-15.8302010395839
14.175,-15.3030204016936
14.24,-14.763144110603
14.305,-14.2339078926685
14.37,-13.7314908695585
14.435,-13.2666076741791
14.5,-12.846090308342
14.565,-12.4741187074898
14.63,-12.1530963528919
14.695,-11.8842468623259
14.76,-11.6680159905353
14.825,-11.5043477558116
14.89,-11.3928834763563
14.955,-11.3331151764706
15.02,-11.3245115645515
15.085,-11.3666251744377
15.15,-11.4591823207817
15.215,-11.602152100427
15.28,-11.7957855023951
15.345,-12.0406092801721
15.41,-12.3373497177296
15.475,-12.6867463099597
15.54,-13.0891914839716
15.605,-13.544096431986
15.67,-14.0488342549096
15.735,-14.5970618005814
15.8,-15.1762216447189
15.865,-15.7642206987447
15.93,-16.3259744834398
15.995,-16.8120367548711
16.06,-17.1634496751096
16.125,-17.3263867137215
16.19,-17.2730099965642
16.255,-17.0149309039983
16.32,-16.5976563827903
16.385,-16.0809662957809
16.45,-15.5202518735073
16.515,-14.957373395279
16.58,-14.4197938531568
16.645,-13.9235171644871
16.71,-13.4766829502341
16.775,-13.0825373114419
16.84,-12.7415456264096
16.905,-12.4527880041403
16.97,-12.2148410992382
17.035,-12.0263125632644
17.1,-11.8861408976672
17.165,-11.7937286071097
17.23,-11.7489438701204
17.295,-11.752003698899
17.36,-11.8032380749975
17.425,-11.9027295627004
17.49,-12.0498274726109
17.555,-12.2425514243293
17.62,-12.4769273469724
17.685,-12.7463391576167
17.75,-13.0410280915398
17.815,-13.3479195383301
17.88,-13.6509834624009
17.945,-13.9323012576714
18.01,-14.1738718734239
18.075,-14.3599266945878
18.14,-14.479216416264
18.205,-14.5265783395911
18.27,-14.5032716649096
18.335,-14.4160467328772
18.4,-14.2754041049217
18.465,-14.0937023737078
18.53,-13.8836366113657
18.595,-13.657310026851
18.66,-13.4258621234844
18.725,-13.1994843656176
18.79,-12.9876300075078
18.855,-12.7992542829406
18.92,-12.6429642598699
18.985,-12.526999094761
19.05,-12.45900319966
19.115,-12.4456040018414
19.18,-12.4918635032116
19.245,-12.6007266524643
19.31,-12.7726162499933
19.375,-13.0053023603107
19.44,-13.2941029823913
19.505,-13.6323788457028
19.57,-14.0122096074143
19.635,-14.4251107283261
19.7,-14.8626714696746
19.765,-15.3170436973562
19.83,-15.781262407069
19.895,-16.2494152253443
19.96,-16.7166953594732
20.025,-17.1793746291672
20.09,-17.6347268811496
20.155,-18.0809226648188
20.22,-18.5169065932449
20.285,-18.9422603054497
20.35,-19.3570459215081
20.415,-19.7616159286295
20.48,-20.1563633565969
20.545,-20.5413678161957
20.61,-20.9158644351258
20.675,-21.277419659244
20.74,-21.6206398555569
20.805,-21.9351830497665
20.87,-22.2028644615394
20.935,-22.3939519867603
21,-22.4637627146862
