"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-8.48411555404662
8.065,-8.48506016306381
8.13,-8.48572587726338
8.195,-8.48635858579816
8.26,-8.48726349515457
8.325,-8.48881808170649
8.39,-8.49148742075567
8.455,-8.49584196199272
8.52,-8.50257750676079
8.585,-8.51253655920781
8.65,-8.52672921892199
8.715,-8.54635015517991
8.78,-8.57278572470063
8.845,-8.60760179607478
8.91,-8.65249841667201
8.975,-8.70921285188694
9.04,-8.77934977373838
9.105,-8.86412047719816
9.17,-8.9639880356908
9.235,-9.07824856291659
9.3,-9.20463116831838
9.365,-9.33905722497177
9.43,-9.47572848528242
9.495,-9.60766679962012
9.56,-9.72768285994429
9.625,-9.82955296366406
9.69,-9.90904640079139
9.755,-9.96447888674021
9.82,-9.99666678795141
9.885,-10.0083981211952
9.95,-10.0036781376949
10.015,-9.98700178091917
10.08,-9.9628055941346
10.145,-9.93514021353863
10.21,-9.90753146304139
10.275,-9.88297045970968
10.34,-9.86397565546212
10.405,-9.85268465547171
10.47,-9.85094961984814
10.535,-9.86042232648898
10.6,-9.88262278209971
10.665,-9.91898947591183
10.73,-9.97091114567272
10.795,-10.0397402238506
10.86,-10.1267875914995
10.925,-10.2332972634854
10.99,-10.360398368955
11.055,-10.5090304050117
11.12,-10.6798363711756
11.185,-10.8730172953474
11.25,-11.0881413603448
11.315,-11.3239023335979
11.38,-11.5778270479211
11.445,-11.8459430319458
11.51,-12.1224386519059
11.575,-12.3993824381407
11.64,-12.6666144917654
11.705,-12.9119683655683
11.77,-13.1219942596748
11.835,-13.2832833001048
11.9,-13.3842991911796
11.965,-13.4173422067424
12.03,-13.3800524456035
12.095,-13.2759021217399
12.16,-13.1134870068876
12.225,-12.9049078547804
12.29,-12.6638290652972
12.355,-12.4037721659907
12.42,-12.1369517930696
12.485,-11.8736925929854
12.55,-11.6223017874153
12.615,-11.389225661788
12.68,-11.1793427340249
12.745,-10.9962942184299
12.81,-10.8427963395915
12.875,-10.7209099315107
12.94,-10.6322610073365
13.005,-10.5782151329956
13.07,-10.5600119889801
13.135,-10.5788669799329
13.2,-10.6360456764356
13.265,-10.7329150321446
13.33,-10.8709730019776
13.395,-11.0518553461895
13.46,-11.2773147221609
13.525,-11.5491620379322
13.59,-11.8691525103218
13.655,-12.2387875282431
13.72,-12.658986420681
13.785,-13.1295577650124
13.85,-13.6483681733935
13.915,-14.2100758055998
13.98,-14.8042973539885
14.045,-15.4131946392416
14.11,-16.0088707597108
14.175,-16.5518671009246
14.24,-16.9933297515073
14.305,-17.2837486404105
14.37,-17.3879602841114
14.435,-17.2992806046041
14.5,-17.0425628456054
14.565,-16.6636686320766
14.63,-16.2135971264536
14.695,-15.7367573447885
14.76,-15.2663515276092
14.825,-14.8247409139217
14.89,-14.4258343638117
14.955,-14.0776839153528
15.02,-13.7845904039312
15.085,-13.5486133056407
15.15,-13.3705901306945
15.215,-13.2508063416781
15.28,-13.1894339995649
15.345,-13.1868248492468
15.41,-13.2437167175885
15.475,-13.3613935442934
15.54,-13.5418279860133
15.605,-13.7878297514121
15.67,-14.1032216238959
15.735,-14.493068368774
15.8,-14.9639924043054
15.865,-15.5246269876685
15.93,-16.1862886454687
15.995,-16.9640080784013
16.06,-17.8781696742762
16.125,-18.9572356930191
16.19,-20.2425241489272
16.255,-21.7971794973434
16.32,-23.724553913962
16.385,-26.2103812886378
16.45,-29.6338540429426
16.515,-34.8652353319782
16.58,-40.6922646062018
16.645,-34.9247613224462
16.71,-30.1149086919935
16.775,-27.0664552218837
16.84,-24.9384580588216
16.905,-23.3655685543595
16.97,-22.1689394038224
17.035,-21.2497717240305
17.1,-20.5486829202367
17.165,-20.0279098510325
17.23,-19.6625755719637
17.295,-19.4359829838731
17.36,-19.3368371522702
17.425,-19.3573989624001
17.49,-19.492000961872
17.555,-19.7354882240897
17.62,-20.0811061470023
17.685,-20.5171895122784
17.75,-21.0218141600789
17.815,-21.5547915736814
17.88,-22.0483548043105
17.945,-22.4038365484829
18.01,-22.5097689929129
18.075,-22.2896561946998
18.14,-21.7487943450048
18.205,-20.9696544989618
18.27,-20.0613106990857
18.335,-19.1151908664925
18.4,-18.1910666382032
18.465,-17.3219460297437
18.53,-16.5233049856575
18.595,-15.800514154975
18.66,-15.1535771932836
18.725,-14.5798624373389
18.79,-14.0755937831299
18.855,-13.636628637921
18.92,-13.2588362240938
18.985,-12.9382503343685
19.05,-12.6710896375837
19.115,-12.4536935820889
19.18,-12.282397748942
19.245,-12.1533607194471
19.31,-12.0623511268649
19.375,-12.0045072469402
19.44,-11.9740923176653
19.505,-11.9642867821532
19.57,-11.9670816548476
19.635,-11.9733579443526
19.7,-11.9732406909257
19.765,-11.9567820901448
19.83,-11.9149412700346
19.895,-11.8406999684097
19.96,-11.7300375135867
20.025,-11.5824648275357
20.09,-11.4009327584252
20.155,-11.1911438700057
20.22,-10.9604943466577
20.285,-10.7169520980862
20.35,-10.4681226513808
20.415,-10.2206282945333
20.48,-9.97980530793387
20.545,-9.74965157580088
20.61,-9.53293473579504
20.675,-9.33138110869288
20.74,-9.14588836504227
20.805,-8.97672765405416
20.87,-8.82371840164464
20.935,-8.68637036115472
21,-8.56399391364176
