"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-7.18776595093865
8.065,-7.40548984537723
8.13,-7.60696596507882
8.195,-7.79150410678222
8.26,-7.95866408562662
8.325,-8.10820908610938
8.39,-8.24008274046861
8.455,-8.35440577746347
8.52,-8.45148864280479
8.585,-8.53185668606687
8.65,-8.59628432774874
8.715,-8.64583411280378
8.78,-8.68189583076588
8.845,-8.70622011035404
8.91,-8.72094031838819
8.975,-8.72857650319968
9.04,-8.73201583058058
9.105,-8.7344657189567
9.17,-8.73937878810897
9.235,-8.75035262739944
9.3,-8.77101176031588
9.365,-8.80488319866763
9.43,-8.85527962610781
9.495,-8.92520461221701
9.56,-9.01729186438605
9.625,-9.13378560120768
9.69,-9.27656261340406
9.755,-9.44718983034738
9.82,-9.64700555234399
9.885,-9.87720876890394
9.95,-10.1389392713427
10.015,-10.4333310478295
10.08,-10.7615218276754
10.145,-11.1246017289595
10.21,-11.523483182994
10.275,-11.9586726530385
10.34,-12.4299230108743
10.405,-12.9357461511466
10.47,-13.4727735317813
10.535,-14.0349772894332
10.6,-14.6128217162649
10.665,-15.1925225264727
10.73,-15.7557544004009
10.795,-16.2803158441816
10.86,-16.7422746236786
10.925,-17.1197253880026
10.99,-17.3973923879449
11.055,-17.5703544476171
11.12,-17.6451017745634
11.185,-17.637400305438
11.25,-17.5681368373237
11.315,-17.4590519425677
11.38,-17.3297159225521
11.445,-17.1960802951818
11.51,-17.0702469369526
11.575,-16.9609142417674
11.64,-16.8740713537522
11.705,-16.8136913005819
11.77,-16.7823141466754
11.835,-16.7814930543625
11.9,-16.812114291809
11.965,-16.8746154188585
12.03,-16.9691272105055
12.095,-17.0955616221831
12.16,-17.253663690065
12.225,-17.443041024365
12.29,-17.6631808328348
12.355,-17.9134611480813
12.42,-18.1931599639417
12.485,-18.5014631724204
12.55,-18.8374694562774
12.615,-19.2001876204829
12.68,-19.5885192792728
12.745,-20.0012174503797
12.81,-20.436809636344
12.875,-20.8934727980798
12.94,-21.3688480905525
13.005,-21.859786983846
13.07,-22.3620303536146
13.135,-22.8698427617058
13.2,-23.3756607668076
13.265,-23.8698694538293
13.33,-24.3408873461817
13.395,-24.7757845472767
13.46,-25.1616190219376
13.525,-25.4874804899797
13.59,-25.7468806179214
13.655,-25.939784140227
13.72,-26.073523683335
13.785,-26.1622405247391
13.85,-26.2251414835885
13.915,-26.2843245923531
13.98,-26.3629472049392
14.045,-26.4842062765364
14.11,-26.6712636553654
14.175,-26.948079299401
14.24,-27.3411571658642
14.305,-27.8824528481062
14.37,-28.6142146017178
14.435,-29.5976881789839
14.5,-30.9306379387826
14.565,-32.7881321618396
14.63,-35.5389111869557
14.695,-40.2096829675225
14.76,-52.0747662940082
14.825,-43.3610853252089
14.89,-36.0264007197583
14.955,-31.8678805210078
15.02,-28.9301382734671
15.085,-26.6499200582204
15.15,-24.787325769804
15.215,-23.2177870989332
15.28,-21.8682111585534
15.345,-20.6919474180534
15.41,-19.6573160334692
15.475,-18.7417439829697
15.54,-17.9285157068587
15.605,-17.204857806098
15.67,-16.5607539263569
15.735,-15.9881820128549
15.8,-15.4806066083814
15.865,-15.0326300759233
15.93,-14.6397447415611
15.995,-14.2981492832546
16.06,-14.0046050444205
16.125,-13.7563152633367
16.19,-13.5508145646218
16.255,-13.3858586308086
16.32,-13.2593054947313
16.385,-13.1689809274883
16.45,-13.1125215079098
16.515,-13.0871908682668
16.58,-13.0896683246388
16.645,-13.1158159854271
16.71,-13.1604420916188
16.775,-13.2170960244751
16.84,-13.2779535416203
16.905,-13.3338743693604
16.97,-13.3747258595713
17.035,-13.3900457708138
17.1,-13.3700441108281
17.165,-13.3068178179078
17.23,-13.1955144593603
17.295,-13.0351136374337
17.36,-12.8285690425976
17.425,-12.5822611325518
17.49,-12.3049448755766
17.555,-12.0065120910324
17.62,-11.6968723121087
17.685,-11.3851361362038
17.75,-11.0791467376178
17.815,-10.7853090108048
17.88,-10.5086260032611
17.945,-10.2528536170512
18.01,-10.0207051629977
18.075,-9.8140613992928
18.14,-9.63416150070928
18.205,-9.48176398719154
18.27,-9.35727471891144
18.335,-9.26084316641285
18.4,-9.19242971699228
18.465,-9.15184683407954
18.53,-9.13877612909459
18.595,-9.1527622507601
18.66,-9.19318320397397
18.725,-9.25919548284961
18.79,-9.34965148563389
18.855,-9.46298646268956
18.92,-9.59707338284968
18.985,-9.74904761093297
19.05,-9.91511060036609
19.115,-10.0903345349475
19.18,-10.2685089854733
19.245,-10.4420946871261
19.31,-10.6023715484972
19.375,-10.7398727501463
19.44,-10.8451621093339
19.505,-10.909920226811
19.57,-10.9281664927934
19.635,-10.8973161363955
19.7,-10.8187426423757
19.765,-10.6976412941828
19.83,-10.5422265310049
19.895,-10.3625167083241
19.96,-10.1690493596254
20.025,-9.97180946771561
20.09,-9.77951240340351
20.155,-9.59924853280523
20.22,-9.43641532733762
20.285,-9.29483739598723
20.35,-9.17698498294325
20.415,-9.08422570263335
20.48,-9.01706897902863
20.545,-8.97538200820547
20.61,-8.95856907436143
20.675,-8.96571379380221
20.74,-8.99568789284207
20.805,-9.04723180261104
20.87,-9.119012664566
20.935,-9.20966493414216
21,-9.31781804364765
