"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-12.651600342519
8.065,-12.5931163435166
8.13,-12.5334256060921
8.195,-12.4728599789022
8.26,-12.4118179656871
8.325,-12.3507755431259
8.39,-12.2902985803266
8.455,-12.2310569883249
8.52,-12.1738406734237
8.585,-12.1195772701521
8.65,-12.0693514679541
8.715,-12.0244254937736
8.78,-11.9862599365811
8.845,-11.9565335588154
8.91,-11.9371599886257
8.975,-11.9302981824647
9.04,-11.9383522602712
9.105,-11.963954747633
9.17,-12.0099254717754
9.235,-12.0791965018478
9.3,-12.1746918710603
9.365,-12.2991497863179
9.43,-12.4548751984181
9.495,-12.6434127425564
9.56,-12.8651352419615
9.625,-13.1187528928269
9.69,-13.4007657895017
9.755,-13.7049121422923
9.82,-14.0217117311408
9.885,-14.3382700299648
9.95,-14.6385778214504
10.015,-14.9045648591854
10.08,-15.1180576717726
10.145,-15.2634777700399
10.21,-15.3306584101477
10.275,-15.3168362133821
10.34,-15.2270325787425
10.405,-15.0727091599034
10.47,-14.8693277392772
10.535,-14.6337576298482
10.6,-14.3822522541013
10.665,-14.129260387958
10.73,-13.8869743659963
10.795,-13.6653656175852
10.86,-13.4724650960322
10.925,-13.314718936117
10.99,-13.1973254273624
11.055,-13.124514069498
11.12,-13.0997592393201
11.185,-13.1259355817445
11.25,-13.2054256956317
11.315,-13.3401871669361
11.38,-13.531777665343
11.445,-13.7813242230574
11.51,-14.0894051804368
11.575,-14.4557886521408
11.64,-14.8789371410156
11.705,-15.3551432972435
11.77,-15.8771157869817
11.835,-16.4318271158189
11.9,-16.9975843446518
11.965,-17.5408408262313
12.03,-18.0145504769509
12.095,-18.3616435814377
12.16,-18.5272984297762
12.225,-18.4782552027063
12.29,-18.2179248382356
12.355,-17.7849277029226
12.42,-17.2363018426569
12.485,-16.62862510983
12.55,-16.0070636633144
12.615,-15.4028900144705
12.68,-14.8355524944
12.745,-14.3159555544405
12.81,-13.8493843274288
12.875,-13.4376686031043
12.94,-13.0806548552467
13.005,-12.777167684602
13.07,-12.5256242887749
13.135,-12.3244193743864
13.2,-12.1721567036033
13.265,-12.0677737107227
13.33,-12.0105857106941
13.395,-12.0002631773468
13.46,-12.0367469851305
13.525,-12.1201008012618
13.59,-12.2502960519623
13.655,-12.4269225917077
13.72,-12.6488173379715
13.785,-12.9136043925517
13.85,-13.2171457767618
13.915,-13.5529169134543
13.98,-13.9113545230241
14.045,-14.279288916986
14.11,-14.6396750254956
14.175,-14.9719569616341
14.24,-15.2534577020424
14.305,-15.4620237503958
14.37,-15.5796432533708
14.435,-15.5960254465468
14.5,-15.5107124958701
14.565,-15.33274887694
14.63,-15.0781159074326
14.695,-14.76615527914
14.76,-14.4163401301139
14.825,-14.0461552619502
14.89,-13.6701488141451
14.955,-13.2998273139623
15.02,-12.9439998327628
15.085,-12.6092748067716
15.15,-12.3005396649204
15.215,-12.0213497170415
15.28,-11.7742101963305
15.345,-11.5607638466599
15.41,-11.381907571867
15.475,-11.2378634958113
15.54,-11.1282268943247
15.605,-11.052008240045
15.67,-11.0076804017696
15.735,-10.9932358362559
15.8,-11.0062532163036
15.865,-11.0439689685568
15.93,-11.1033469539919
15.995,-11.1811389686441
16.06,-11.2739295454638
16.125,-11.3781602472538
16.19,-11.4901308502082
16.255,-11.605977305926
16.32,-11.7216291656041
16.385,-11.832752525443
16.45,-11.9346889384425
16.515,-12.0224065411587
16.58,-12.0904869108325
16.645,-12.1331790491699
16.71,-12.1445579509597
16.775,-12.1188249168636
16.84,-12.0507738414263
16.905,-11.936416472049
16.97,-11.7737096787479
17.035,-11.5632691845801
17.1,-11.3089086611897
17.165,-11.017836132542
17.23,-10.7003858442907
17.295,-10.3692556231763
17.36,-10.038330762282
17.425,-9.7212746807785
17.49,-9.43012983254658
17.555,-9.1741824286971
17.62,-8.95929086128334
17.685,-8.78776587678287
17.75,-8.65875319325559
17.815,-8.56895742393809
17.88,-8.51350010788046
17.945,-8.48672943413527
18.01,-8.48286721418837
18.075,-8.49645254919942
18.14,-8.52259602231764
18.205,-8.55708585984356
18.27,-8.59639356964636
18.335,-8.63762032789103
18.4,-8.67841466626717
18.465,-8.71688149164618
18.53,-8.75149413440833
18.595,-8.78101532380136
18.66,-8.80442934423502
18.725,-8.82088555176512
18.79,-8.82965239186587
18.855,-8.83008065418369
18.92,-8.82157465287295
18.985,-8.80357015954053
19.05,-8.7755181377862
19.115,-8.73687357737898
19.18,-8.68708897323419
19.245,-8.62561222587976
19.31,-8.55188895001912
19.375,-8.46536936297968
19.44,-8.36552008201718
19.505,-8.25184128322903
19.57,-8.12388975617766
19.635,-7.98130841317832
19.7,-7.82386275995719
19.765,-7.65148467603099
19.83,-7.46432354912217
19.895,-7.26280430596885
19.96,-7.04769111640581
20.025,-6.82015444312905
20.09,-6.58183759387276
20.155,-6.33491696746613
20.22,-6.0821478238377
20.285,-5.82688488682707
20.35,-5.57306494158135
20.415,-5.3251377412754
20.48,-5.08793328664432
20.545,-4.86645927234987
20.61,-4.66563303279788
20.675,-4.48996698702784
20.74,-4.3432423865088
20.805,-4.22821791676822
20.87,-4.1464216603763
20.935,-4.09806375405336
21,-4.08208441145516
