"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.76121001926088
2,-4.29609025918553
4,-4.90209840161295
6,-5.54442625740139
8,-6.15488525438324
10,-6.62153339596446
12,-6.80316554154421
14,-6.59114502434093
16,-5.98376093165984
18,-5.08697801597617
20,-4.04058521961531
22,-2.95570148202283
24,-1.89968839232826
26,-0.906364484989415
28,0.0105830430921893
30,0.848149879858132
32,1.60854227875752
34,2.29627000540663
36,2.9166741025975
38,3.47521119650844
40,3.97712569271348
42,4.42731708710117
44,4.83030308582893
46,5.19022772170041
48,5.51088865018213
50,5.79577069439414
52,6.04807935810231
54,6.27077144958051
56,6.46658170574773
58,6.63804517769336
60,6.78751555488646
62,6.91717978664291
64,7.02906942231562
66,7.12506909759894
68,7.20692257530195
70,7.27623672114414
72,7.33448376623323
74,7.38300218099071
76,7.42299646106416
78,7.45553610364692
80,7.48155403151263
82,7.5018447007138
84,7.51706210513801
86,7.52771786605489
88,7.53417956685243
90,7.53666946215725
92,7.5352636566491
94,7.52989181264315
96,7.52033740773258
98,7.50623852544533
100,7.48708912402957
102,7.46224069214976
104,7.43090416629524
106,7.39215195366226
108,7.34491987642771
110,7.28800882858293
112,7.22008591436965
114,7.13968481707299
116,7.04520512747063
118,6.9349103415482
120,6.80692421630647
122,6.65922515037593
124,6.48963823384794
126,6.29582459297055
128,6.07526764874
130,5.82525593144767
132,5.54286217972387
134,5.22491866637349
136,4.86798915377309
138,4.46833881231364
140,4.02190525650443
142,3.52427736043864
144,2.97069522557569
146,2.35609750559429
148,1.67526685760662
150,0.923171289075631
152,0.0956883563091226
154,-0.808936165624174
156,-1.78726099921175
158,-2.82542476708202
160,-3.89030341539688
162,-4.91724380151591
164,-5.80106651952593
166,-6.4100727455654
168,-6.64256068485173
170,-6.49497873260584
172,-6.06518859946268
174,-5.48658543795765
176,-4.86869721439976
178,-4.28040663845723
180,-3.75807255447771
