"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.21410686704442
2,-2.43366222002465
4,-2.77162907628493
6,-3.23286918969913
8,-3.81929298308095
10,-4.524222355546
12,-5.32031059030993
14,-6.13664593100049
16,-6.82749703214625
18,-7.16890206966277
20,-6.96022871938521
22,-6.19446229652229
24,-5.06391981700975
26,-3.79206035248206
28,-2.52593179109431
30,-1.33641046373996
32,-0.249356261095046
34,0.730935799055851
36,1.60926113430188
38,2.39367125330785
40,3.0929234538252
42,3.7154413469417
44,4.26894726768274
46,4.76038397399867
48,5.19595347109452
50,5.58119638628913
52,5.92107868925507
54,6.22007222309484
56,6.48222435884058
58,6.7112159595101
60,6.9104084271714
62,7.08288115502903
64,7.23146079895884
66,7.35874369071074
68,7.46711256265497
70,7.55874859608679
72,7.63563966324159
74,7.69958551337013
76,7.75220055460636
78,7.79491480222674
80,7.82897349569878
82,7.85543582719686
84,7.87517316913242
86,7.88886713458065
88,7.89700775002831
90,7.8998919632299
92,7.89762264958251
94,7.89010821847013
96,7.87706285720717
98,7.85800738561147
100,7.83227063007319
102,7.79899116336478
104,7.7571191961203
106,7.70541834811602
108,7.64246697170485
110,7.56665864466321
112,7.47620139306513
114,7.3691151434669
116,7.24322683367011
118,7.09616252795128
120,6.92533578088699
122,6.72793136920889
124,6.50088336105861
126,6.24084631981099
128,5.94415826162295
130,5.60679384704358
132,5.22430629373221
134,4.79175688631509
136,4.3036322453108
138,3.75375281209526
140,3.13518372472946
142,2.44017668929717
144,1.66021031805212
146,0.786282921082541
148,-0.19019570793359
150,-1.27514291792132
152,-2.46650936605159
154,-3.74267652284219
156,-5.03977163503653
158,-6.21864977394625
160,-7.05501135010597
162,-7.33503024116258
164,-7.03745756846238
166,-6.35683881139659
168,-5.52954191440924
170,-4.71379047580611
172,-3.98721031641829
174,-3.37978746609464
176,-2.89891876451436
178,-2.54266551926895
180,-2.30590268243656
