"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.19741062068024
2,-2.35682965965833
4,-2.64202139326161
6,-3.05960973717327
8,-3.61557906100376
10,-4.3114000381272
12,-5.13469871626404
14,-6.03852233549429
16,-6.90301541272926
18,-7.49682066503307
20,-7.53171795015578
22,-6.88669668806893
24,-5.73858693677788
26,-4.37437883993617
28,-2.99679078920656
30,-1.70226210950022
32,-0.524153427596608
34,0.532920345238428
36,1.47558460478068
38,2.31403149656834
40,3.05891140301306
42,3.72018539013597
44,4.30678868256802
46,4.82661483960556
48,5.28661446629777
50,5.6929233949623
52,6.05098686578095
54,6.36566811112883
56,6.64133882095841
58,6.88195250454138
60,7.09110293050643
62,7.27207001105115
64,7.42785530686362
66,7.56120902976232
68,7.67465011865636
70,7.77048070057661
72,7.85079603165636
74,7.91749084008266
76,7.97226285673996
78,8.01661421106889
80,8.05185128156551
82,8.07908351540061
84,8.0992216641408
86,8.11297581809819
88,8.12085355729161
90,8.12315847044644
92,8.11998922406771
94,8.11123929149721
96,8.09659737783616
98,8.07554850195379
100,8.04737562293979
102,8.01116162656991
104,7.96579141846699
106,7.90995380477443
108,7.84214277751925
110,7.760657758565
112,7.66360229011758
114,7.54888058692768
116,7.41419128023087
118,7.25701757962246
120,7.07461294928005
122,6.8639812320779
124,6.62184995391494
126,6.34463530173817
128,6.0283970080905
130,5.66878114318616
132,5.26094874088885
134,4.79948856726089
136,4.27831385707358
138,3.69054701208918
140,3.02840648378084
142,2.28313408804617
144,1.44505659458838
146,0.504003804369863
148,-0.549398535760137
150,-1.72036975731391
152,-3.0019229047716
154,-4.35704785014046
156,-5.68526344492217
158,-6.78455173664219
160,-7.38256253948121
162,-7.32540281784353
164,-6.73883497630623
166,-5.89667953815061
168,-5.01735773363281
170,-4.21548931046818
172,-3.53713453245678
174,-2.99522581602097
176,-2.58912245790207
178,-2.31359732899938
180,-2.16265456575914
