"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.79294631887532
2,-3.15194211154048
4,-3.63993789573656
6,-4.26488042904858
8,-5.02976962829696
10,-5.92218718811735
12,-6.89037314633535
14,-7.79851328126418
16,-8.38497774964426
18,-8.34217798804894
20,-7.58320769964455
22,-6.34077022530992
24,-4.92054978026081
26,-3.51571639952218
28,-2.20990406409381
30,-1.02807479843326
32,0.0297122260423931
34,0.972386951006177
36,1.81125889408775
38,2.55748532778978
40,3.22121974542051
42,3.81142643678515
44,4.33594275352034
46,4.80161896623695
48,5.21446863582173
50,5.57980510850706
52,5.90235721068759
54,6.18636407161832
56,6.4356513976312
58,6.65369208650144
60,6.84365392999821
62,7.00843678381564
64,7.15070118258967
66,7.27289001669693
68,7.37724458782785
70,7.46581612142833
72,7.54047362775994
74,7.60290885932291
76,7.65463900086582
78,7.69700764050186
80,7.73118449927787
82,7.75816433596489
84,7.7787653891839
86,7.79362766672957
88,7.80321133965517
90,7.80779544484496
92,7.80747704379218
94,7.80217092719928
96,7.79160989544128
98,7.77534558483863
100,7.75274975014191
102,7.72301585558614
104,7.68516077093323
106,7.63802631514307
108,7.58028033803088
110,7.51041697794624
112,7.42675567862437
114,7.32743848729251
116,7.21042508402619
118,7.07348490305115
120,6.91418559247087
122,6.72987691039847
124,6.51766896165431
126,6.27440342780839
128,5.99661612259814
130,5.6804888078101
132,5.32178774091537
134,4.91578594694586
136,4.45716586858486
138,3.93989924956012
140,3.35710281759451
142,2.70087386799436
144,1.96212472172668
146,1.13047251589044
148,0.194333276615522
150,-0.85840338555215
152,-2.03818487882708
154,-3.34782090930858
156,-4.76755095101069
158,-6.22178159129873
160,-7.52395092646889
162,-8.35756274702042
164,-8.45302014003238
166,-7.8733441338444
168,-6.94040616455481
170,-5.93775698610925
172,-5.01227650686813
174,-4.2188785468972
176,-3.57008848294293
178,-3.06221894692152
180,-2.68658978610025
