"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-4.33033844100275
2,-5.0061562382957
4,-5.82349091798823
6,-6.77178753116839
8,-7.79794381611358
10,-8.75466953235314
12,-9.35121184307078
14,-9.25247591177831
16,-8.39304779937012
18,-7.05558757405081
20,-5.56717298939557
22,-4.11695703545177
24,-2.77977399415072
26,-1.57421252412042
28,-0.496618133853994
30,0.463955225032249
32,1.31987547204077
34,2.08283277986071
36,2.76322417392904
38,3.37009614475293
40,3.91127735982139
42,4.39355823502754
44,4.8228643807809
46,5.20440699895644
48,5.54280733618614
50,5.84219734245651
52,6.10630010747293
54,6.33849367718536
56,6.54186141001933
58,6.71923148798257
60,6.87320769129508
62,7.0061931193109
64,7.12040819946565
66,7.21790406011436
68,7.30057213910318
70,7.37015074478795
72,7.42822916867609
74,7.47624985953303
76,7.5155091
78,7.54715657233345
80,7.57219415484959
82,7.59147425113344
84,7.60569791705119
86,7.61541301389852
88,7.62101257816852
90,7.62273355864194
92,7.62065602958197
94,7.61470294503522
96,7.60464045424619
98,7.59007875285237
100,7.57047339977955
102,7.54512698644909
104,7.5131910036451
106,7.47366771239108
108,7.42541178817981
110,7.36713147202246
112,7.29738892550444
114,7.21459944809742
116,7.11702917031357
118,7.00279078193191
120,6.86983678546512
122,6.71594967501221
124,6.53872832190523
126,6.33556969157485
128,6.10364480933959
130,5.83986762310383
132,5.54085506447188
134,5.20287617621557
136,4.82178765665465
138,4.39295261190516
140,3.91113884314207
142,3.37039299851042
144,2.7638883112245
146,2.08374866632846
148,1.32086580179236
150,0.46476275107531
152,-0.49635220471426
154,-1.57496918414519
156,-2.78215870669679
158,-4.1216267178546
160,-5.57452319662075
162,-7.06481924477525
164,-8.40025936995185
166,-9.24957289848978
168,-9.33089941996723
170,-8.71744840218778
172,-7.74939718666534
174,-6.71692113527472
176,-5.76529754282638
178,-4.94622287103859
180,-4.26951661112997
