"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-8.40485754633118
8.065,-8.43178826691974
8.13,-8.45700759686122
8.195,-8.48071750252376
8.26,-8.5031675358038
8.325,-8.52466025947464
8.39,-8.54555708709502
8.455,-8.56628437941702
8.52,-8.58733951154642
8.585,-8.6092964373604
8.65,-8.63281000933591
8.715,-8.65861793980008
8.78,-8.68753879150406
8.845,-8.7204637482664
8.91,-8.75833915166741
8.975,-8.80213595966033
9.04,-8.85280154087889
9.105,-8.91118886265508
9.17,-8.97795866128571
9.235,-9.0534523302177
9.3,-9.13753792259756
9.365,-9.2294396449476
9.43,-9.32757266874947
9.495,-9.42941860283508
9.56,-9.53148861281434
9.625,-9.62942415109602
9.69,-9.71827148691564
9.755,-9.79293071656996
9.82,-9.84872706573251
9.885,-9.88199961421997
9.95,-9.89057612644412
10.015,-9.8740223151194
10.08,-9.83361728696611
10.145,-9.77208695205042
10.21,-9.69318789177804
10.275,-9.60125343410529
10.34,-9.50079363603845
10.405,-9.39620060399682
10.47,-9.29157088827046
10.535,-9.19062972083573
10.6,-9.09672978111726
10.665,-9.01289617388984
10.73,-8.94189414451266
10.795,-8.88630262377825
10.86,-8.8485826566004
10.925,-8.83113422662773
10.99,-8.83633787947545
11.055,-8.86657916308662
11.12,-8.92425460558639
11.185,-9.01175802991813
11.25,-9.13144562863341
11.315,-9.28557742148043
11.38,-9.47623138482254
11.445,-9.70518444219227
11.51,-9.97375132494334
11.575,-10.2825677744023
11.64,-10.6312987078667
11.705,-11.0182457985209
11.77,-11.4398255978487
11.835,-11.8898964352628
11.9,-12.3589449977891
11.965,-12.8332264886254
12.03,-13.2941132981174
12.095,-13.7181441635095
12.16,-14.0784718306919
12.225,-14.3482940209792
12.29,-14.5060633062444
12.355,-14.5408935791933
12.42,-14.4556494281006
12.485,-14.2660050210119
12.55,-13.9960346166624
12.615,-13.672668628243
12.68,-13.3212508739089
12.745,-12.9631130117061
12.81,-12.6149075138494
12.875,-12.2889952152249
12.94,-11.9942646652177
13.005,-11.7370054313371
13.07,-11.5216653026753
13.135,-11.3514450477468
13.2,-11.2287421094408
13.265,-11.1554744783801
13.33,-11.1333181390326
13.395,-11.1638870738825
13.46,-11.2488790656868
13.525,-11.3902055664627
13.59,-11.5901204166322
13.655,-11.8513604106387
13.72,-12.1773107692807
13.785,-12.5722108297393
13.85,-13.0414204272397
13.915,-13.5917769323468
13.98,-14.2320893787738
14.045,-14.9738445281868
14.11,-15.8322494352748
14.175,-16.8278239171321
14.24,-17.9889176133389
14.305,-19.3558155813545
14.37,-20.9875547845358
14.435,-22.972801638094
14.5,-25.4416838643504
14.565,-28.5264897760386
14.63,-31.8192151912621
14.695,-32.4767450367298
14.76,-29.7782344818251
14.825,-26.9319991002262
14.89,-24.7067428404829
14.955,-23.0029635763459
15.02,-21.6834408891715
15.085,-20.6527857621437
15.15,-19.8482495047903
15.215,-19.2280177039502
15.28,-18.7636938223882
15.345,-18.4358285682679
15.41,-18.2312715107587
15.475,-18.1416053575037
15.54,-18.1622547092365
15.605,-18.2920543665866
15.67,-18.5331795381454
15.735,-18.8914248996163
15.8,-19.3769028861377
15.865,-20.005348090104
15.93,-20.8004231470566
15.995,-21.7978558608845
16.06,-23.0532523262783
16.125,-24.658100524248
16.19,-26.7765981855528
16.255,-29.7458540259944
16.32,-34.4221433302426
16.385,-42.9512835769618
16.45,-37.9653901980552
16.515,-31.5365149061448
16.58,-27.7650483434793
16.645,-25.1558550916922
16.71,-23.1895943207997
16.775,-21.6348679834342
16.84,-20.3690807190325
16.905,-19.3193961090747
16.97,-18.4389053541936
17.035,-17.6955515495211
17.1,-17.0664270238461
17.165,-16.5345975387042
17.23,-16.0872160374184
17.295,-15.714334395675
17.36,-15.4081067371722
17.425,-15.1622135512799
17.49,-14.9714046499527
17.555,-14.8310966095959
17.62,-14.7369840747411
17.685,-14.6846439462937
17.75,-14.6691334191032
17.815,-14.684610859936
17.88,-14.7240423462491
17.945,-14.7790888921064
18.01,-14.8402828054338
18.075,-14.8975719475432
18.14,-14.9412200420756
18.205,-14.9629120247051
18.27,-14.9567849198624
18.335,-14.9200723426256
18.4,-14.8531627422853
18.465,-14.7590833295078
18.53,-14.6426161170225
18.595,-14.5093300660747
18.66,-14.3647621315104
18.725,-14.2138627813952
18.79,-14.0607117336333
18.855,-13.908445417259
18.92,-13.7593193035503
18.985,-13.6148380614047
19.05,-13.4759065782988
19.115,-13.3429743084327
19.18,-13.2161598580947
19.245,-13.0953518128524
19.31,-12.9802867390253
19.375,-12.8706074867312
19.44,-12.7659055399715
19.505,-12.6657509796699
19.57,-12.5697131140472
19.635,-12.4773742381969
19.7,-12.38833843085
19.765,-12.3022368273595
19.83,-12.2187304326655
19.895,-12.1375112483188
19.96,-12.0583022694419
20.025,-11.9808567460058
20.09,-11.9049569848598
20.155,-11.8304128837098
20.22,-11.7570603272028
20.285,-11.6847595319182
20.35,-11.6133933965444
20.415,-11.542865892222
20.48,-11.4731005133511
20.545,-11.4040387991809
20.61,-11.3356389298504
20.675,-11.2678743962484
20.74,-11.2007327403994
20.805,-11.1342143615629
20.87,-11.0683313824962
20.935,-11.0031065701242
21,-10.9385723050102
