"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-1.4678615002271
2,-1.46279794390374
4,-1.56580416123856
6,-1.77823508590013
8,-2.10058752637353
10,-2.53057532442596
12,-3.05936362711479
14,-3.66457370632388
16,-4.29862089627647
18,-4.87386419537363
20,-5.25711198353473
22,-5.30227308386958
24,-4.93113652519797
26,-4.19203615954354
28,-3.22048352376848
30,-2.15427740943965
32,-1.08851109430198
34,-0.0752255133437821
36,0.862179399057037
38,1.71623169287547
40,2.48746242993135
42,3.18008207779801
44,3.79976847207202
46,4.35258251092635
48,4.84446205976404
50,5.28100566973391
52,5.66739836109047
54,6.00840450287026
56,6.30839000363195
58,6.57135499133541
60,6.80096784533858
62,7.00059638927567
64,7.1733345657838
66,7.32202417119493
68,7.44927183773346
70,7.55746172762749
72,7.6487645119738
74,7.7251432323806
76,7.78835662892739
78,7.83996048536333
80,7.88130750160608
82,7.91354615836739
84,7.93761899003722
86,7.95426062949096
88,7.96399593166263
90,7.96713842121798
92,7.96378924363518
94,7.95383672918653
96,7.93695660693799
98,7.91261283250136
100,7.88005892056325
102,7.83833960273155
104,7.78629256420564
106,7.72254994990886
108,7.64553927216348
110,7.55348329736002
112,7.44439843771343
114,7.31609112568032
116,7.16615160369647
118,6.99194452425853
120,6.79059573471918
122,6.55897463891573
124,6.29367162766657
126,5.99097033838554
128,5.64681510751443
130,5.25677524046283
132,4.81601026656268
134,4.31924538892708
136,3.76077627607534
138,3.13454191617315
140,2.43434286543218
142,1.65435826367154
144,0.790262889777759
146,-0.158478045440231
148,-1.18409603835172
150,-2.2622080177664
152,-3.33847097225445
154,-4.31366288017137
156,-5.04515416655408
158,-5.39625105205895
160,-5.32480065012603
162,-4.91834941741224
164,-4.32819317769882
166,-3.68760049080882
168,-3.08216293652558
170,-2.55741446128049
172,-2.13429062192558
174,-1.82074515110729
176,-1.61857119647814
178,-1.52702373836333
180,-1.5446509717891
