"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-1.87253181904839
2,-1.90999409856328
4,-2.07269132386738
6,-2.36619576050762
8,-2.79716671833222
10,-3.37181165644053
12,-4.09186245156284
14,-4.94470935413591
16,-5.88109594106614
18,-6.77335793311459
20,-7.37401047326849
22,-7.38111378359473
24,-6.68625655310976
26,-5.49505396034062
28,-4.10736011797411
30,-2.72292044905003
32,-1.43194934032028
34,-0.2632385957368
36,0.781305202679755
38,1.70982962389055
40,2.53338701889403
42,3.26312967091554
44,3.90932534305713
46,4.48110715130586
48,4.98650383792085
50,5.43256337740226
52,5.82549471023172
54,6.17079926835671
56,6.47338342415507
58,6.73765082450374
60,6.9675764563213
62,7.16676510622575
64,7.33849686913701
66,7.4857620642307
68,7.61128755597035
70,7.71755614052515
72,7.80682037170936
74,7.88111196862897
76,7.94224776280729
78,7.9918329960793
80,8.03126266232645
82,8.06172148757221
84,8.08418305694024
86,8.09940851790525
88,8.10794521305607
90,8.11012551955253
92,8.10606609514349
94,8.09566765161541
96,8.07861529624162
98,8.05437940108017
100,8.02221687987388
102,7.98117267372624
104,7.93008117005988
106,7.86756720422839
108,7.79204621813296
110,7.70172307264828
112,7.5945889265552
114,7.46841549848283
116,7.32074591299952
118,7.14888118888911
120,6.94986124707499
122,6.72043908774277
124,6.45704650354464
126,6.15574935955966
128,5.81219010493618
130,5.42151486453022
132,4.97828239626042
134,4.47635288371697
136,3.90875711174617
138,3.26755370260471
140,2.54369995642538
142,1.72700500832739
144,0.806337235732356
146,-0.229495523113958
148,-1.3891883281972
150,-2.67235486982926
152,-4.05386621607603
154,-5.45104472653864
156,-6.67503124366763
158,-7.42889000800878
160,-7.48527563896066
162,-6.92410930398782
164,-6.04326438324546
166,-5.10148458486026
168,-4.23607996199097
170,-3.50115648089448
172,-2.91123377852297
174,-2.4651415932599
176,-2.15667273519096
178,-1.97893809812843
180,-1.92603195241586
