"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.40821277588389
2,-3.9246530488785
4,-4.5704781435985
6,-5.34458517911295
8,-6.22624118765437
10,-7.1489840644125
12,-7.95858915348428
14,-8.39325849329651
16,-8.19839699797813
18,-7.35947716189472
20,-6.11704640592077
22,-4.73760969439526
24,-3.3829051580078
26,-2.12315307048553
28,-0.979719014244026
30,0.0472750477400071
32,0.965671763030079
34,1.78558230016244
36,2.51711657059393
38,3.16957463364916
40,3.75123979663678
42,4.2694066504422
44,4.73048954292525
46,5.1401479221475
48,5.50340392491706
50,5.82474413343214
52,6.1082042511004
54,6.35743805463555
56,6.57577277528107
58,6.76625311319931
60,6.93167586510629
62,7.07461684862191
64,7.19745152016095
66,7.30237043572848
68,7.39139050176216
70,7.46636280282851
72,7.52897766790831
74,7.58076753997392
76,7.6231081378103
78,7.65721833864494
80,7.68415916013562
82,7.70483217652419
84,7.71997766306325
86,7.73017272272784
88,7.73582960806785
90,7.73719440787534
92,7.73434622281091
94,7.72719690647261
96,7.71549139923612
98,7.69880863245398
100,7.67656293128395
102,7.64800579645811
104,7.61222789940064
106,7.56816108155335
108,7.5145801073514
110,7.45010388017004
112,7.37319579020827
114,7.28216282043095
116,7.17515298833914
118,7.05015064368139
120,6.90496907068788
122,6.73723975271605
124,6.54439754154878
126,6.32366082726004
128,6.07200562331001
130,5.78613226579081
132,5.46242318772532
134,5.09689000832941
136,4.68510807254404
138,4.22213681845985
140,3.70242545601716
142,3.11970655385788
144,2.46688779138641
146,1.73597002378718
148,0.918060807537924
150,0.00364612411662534
152,-1.0165033110241
154,-2.14893127044156
156,-3.39169198014101
158,-4.72126880844886
160,-6.06641685944586
162,-7.27005216948867
164,-8.08206323142664
166,-8.28204383044568
168,-7.88294097380558
170,-7.11822482492493
172,-6.23445485779389
174,-5.38212585074468
176,-4.62901852617437
178,-3.99801806789199
180,-3.49196727948862
