"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.40790997800243
2,-2.60405770694846
4,-2.92281416117722
6,-3.36957571239016
8,-3.9474286472087
10,-4.65178012954658
12,-5.45843521830881
14,-6.2998861749086
16,-7.03001340019486
18,-7.41238282077156
20,-7.2217572651863
22,-6.43819876544252
24,-5.26649720908983
26,-3.94832696716806
28,-2.64021617595235
30,-1.41536780238773
32,-0.299119975960841
34,0.70540176176398
36,1.60408165135551
38,2.40582480791063
40,3.12002301407836
42,3.75556572781782
44,4.32051918019553
46,4.82208360380738
48,5.26665740940254
50,5.65993425226347
52,6.00700203438318
54,6.31243197947428
56,6.58035425753156
58,6.81452013726267
60,7.01835197613006
62,7.19498273454419
64,7.34728667877379
66,7.47790276876421
68,7.58925202381682
70,7.68354996705154
72,7.76281508464358
74,7.82887410033974
76,7.88336475635926
78,7.92773670307503
80,7.96325102613067
82,7.99097887560577
84,8.01179960302804
86,8.02639875493106
88,8.03526621376229
90,8.03869471673962
92,8.03677892013782
94,8.02941511065685
96,8.01630159779367
98,7.99693975271104
100,7.97063559130705
102,7.93650173324477
104,7.89345950541854
106,7.84024089792074
108,7.77539002244369
110,7.69726366570609
112,7.60403047144191
114,7.49366822024059
116,7.36395860263438
118,7.21247879204422
120,7.0365890148168
122,6.83341517923953
124,6.59982546076694
126,6.33239954911099
128,6.02738906029611
130,5.68066744947198
132,5.28766774007091
134,4.84330676486585
136,4.34189595203011
138,3.77704220332133
140,3.14155077737968
142,2.42736123867562
144,1.62559076152606
146,0.726856479182897
148,-0.277732042374152
150,-1.39403065783127
152,-2.61885452058861
154,-3.92674177844255
156,-5.24425470219023
158,-6.4145308012617
160,-7.1957406602798
162,-7.38360794115322
164,-6.99897722003963
166,-6.26742889132168
168,-5.42513929442919
170,-4.61788822312316
172,-3.91297132456354
174,-3.33448001731287
176,-2.8869619275711
178,-2.56731293778876
180,-2.3701318586029
