"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.43941025279793
2,-3.95157844678743
4,-4.55514361894044
6,-5.23052923877092
8,-5.931394508417
10,-6.56723403075426
12,-6.99479892927436
14,-7.05293021138116
16,-6.65621111069266
18,-5.86330551575666
20,-4.82765491481364
22,-3.69893482757916
24,-2.57610707276496
26,-1.51093761483172
28,-0.525397897195037
30,0.374396616248068
32,1.18995601676181
34,1.92610590929318
36,2.58886173242113
38,3.18442714105681
40,3.71875086484758
42,4.19735505018659
44,4.62529214762857
46,5.00715971951042
48,5.34713855867569
50,5.64903744770899
52,5.91633682867237
54,6.15222809286643
56,6.35964737559734
58,6.54130377457843
60,6.69970237050107
62,6.83716260403354
64,6.95583260304456
66,7.05770003250548
68,7.14459999497455
70,7.21822045990783
72,7.28010565319318
74,7.33165779694476
76,7.37413755376515
78,7.40866349819468
80,7.43621090925878
82,7.45761015018791
84,7.47354487300719
86,7.48455025560034
88,7.4910114462816
90,7.49316235554098
92,7.49108489656949
94,7.48470873591083
96,7.47381157390635
98,7.45801993247242
100,7.43681038620255
102,7.40951113278233
104,7.37530376100204
106,7.33322503971
108,7.28216851893642
110,7.22088570476855
112,7.14798654155921
114,7.06193890746663
116,6.96106680057178
118,6.84354686110027
120,6.70740283880632
122,6.55049757198804
124,6.37052199566743
126,6.16498064342918
128,5.93117305748867
130,5.66617049169149
132,5.36678731805525
134,5.02954670113218
136,4.65064052815599
138,4.22588455617746
140,3.7506718105933
142,3.21993153359865
144,2.62810961794706
146,1.9692038728752
148,1.23692258237286
150,0.42510565210663
152,-0.471310416644942
154,-1.45422565742786
156,-2.51815101929264
158,-3.64206081750743
160,-4.77539505988997
162,-5.82006088458501
164,-6.62532536604196
166,-7.03329686974739
168,-6.97969541554723
170,-6.54814483359581
172,-5.90235643624945
174,-5.18895462762194
176,-4.5005909523487
178,-3.88455168317387
180,-3.36070277126304
