"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.14346413637713
2,-3.61250001376087
4,-4.14850861031042
6,-4.72489856310881
8,-5.29103910155742
10,-5.76372565829698
12,-6.03145530897645
14,-5.98864998306852
16,-5.59296349879886
18,-4.89386251573801
20,-3.99846766850884
22,-3.01481597208857
24,-2.0211243809944
26,-1.06365821985205
28,-0.165736629128876
30,0.663158933330455
32,1.42112730287542
34,2.11013476155195
36,2.7339601322945
38,3.29710239651903
40,3.80421942950471
42,4.25985254949732
44,4.66830235101972
46,5.03358313212261
48,5.35941688875903
50,5.64924602622413
52,5.90625374427897
54,6.13338635095981
56,6.33337462402371
58,6.50875288244385
60,6.66187525477334
62,6.79492906351263
64,6.90994546378529
66,7.00880757902925
68,7.09325642016388
70,7.16489488737658
72,7.22519015115641
74,7.27547469965902
76,7.31694632677615
78,7.35066732087336
80,7.37756309825803
82,7.39842050764829
84,7.41388601164605
86,7.42446392794013
88,7.43051488635689
90,7.4322546279042
92,7.42975323890652
94,7.42293487779432
96,7.41157801492551
98,7.39531616798161
100,7.37363907806088
102,7.34589423560227
104,7.31128863158847
106,7.26889057872648
108,7.21763141983201
110,7.15630691647443
112,7.08357808980548
114,6.99797126691676
116,6.89787706950223
118,6.78154806668288
120,6.64709480081196
122,6.49247988542117
124,6.31550987208242
126,6.11382459609239
128,5.88488375554593
130,5.62595058441777
132,5.33407270240523
134,5.0060606619906
136,4.63846554754597
138,4.22755854343326
140,3.7693182873565
142,3.25943719109612
144,2.69336784694848
146,2.06644906393986
148,1.37418521747082
150,0.612815327726598
152,-0.219579356554773
154,-1.12099193103257
156,-2.08172685183993
158,-3.07806620692307
160,-4.06308434093674
162,-4.95768598544957
164,-5.65315226511116
166,-6.04270601728457
168,-6.07862284630072
170,-5.80532730863327
172,-5.32940505434212
174,-4.76216397160092
176,-4.18611482216389
178,-3.65122359794614
180,-3.18360411833456
