"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.8400747109747
2,-3.22891513157813
4,-3.74034919107719
6,-4.37790196615272
8,-5.13602475526999
10,-5.98657903763117
12,-6.85243293428341
14,-7.57089531920333
16,-7.89251005853416
18,-7.6088050239754
20,-6.74413971330035
22,-5.52871365014082
24,-4.19827381005204
26,-2.8948649822333
28,-1.68144289454997
30,-0.578032507433596
32,0.414614238259023
34,1.30329931343524
36,2.09717458977189
38,2.80558260108391
40,3.43724062108793
42,3.99999847043536
44,4.50083095110501
46,4.94591724050461
48,5.34074406476622
50,5.69020676487654
52,5.99869876510202
54,6.27018702637743
56,6.50827396637214
58,6.71624737000893
60,6.89712005132336
62,7.0536609381017
64,7.18841904985724
66,7.30374162090806
68,7.40178742097324
70,7.48453615761702
72,7.55379470860322
74,7.61120082378025
76,7.65822485001691
78,7.69616996336038
80,7.72617133488409
82,7.74919460625119
84,7.7660340042702
86,7.7773103779254
88,7.78346939461526
90,7.78478008350052
92,7.78133386253963
94,7.77304413217722
96,7.75964646342493
98,7.7406993522073
100,7.71558545641693
102,7.68351317810783
104,7.64351840133458
106,7.59446614651935
108,7.53505185448005
110,7.46380196622459
112,7.37907341633553
114,7.27905160539594
116,7.16174635669985
118,7.02498528980766
120,6.86640395285456
122,6.68343194073872
124,6.47327408109231
126,6.23288558906268
128,5.95893987419398
130,5.64778743733028
132,5.2954040561273
134,4.89732631282165
136,4.44857267588274
138,3.94354927960427
140,3.37594230305578
142,2.73860577154137
144,2.02346994164451
146,1.22153311683095
148,0.323086183799654
150,-0.681482541515969
152,-1.79950264948918
154,-3.03066396297878
156,-4.35476765696678
158,-5.70665232417562
160,-6.93750263061807
162,-7.79994156207714
164,-8.05783649383829
166,-7.69908298538428
168,-6.94998195580711
170,-6.06656592804507
172,-5.20957108961827
174,-4.45258019448328
176,-3.82110747411769
178,-3.3191332959932
180,-2.9422712533756
