"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.15141713297577
2,-3.59630418914719
4,-4.10813033996853
6,-4.66222006134367
8,-5.21163475573328
10,-5.67889626068773
12,-5.95844651838442
14,-5.94584666750385
16,-5.59104206839753
18,-4.93108053468412
20,-4.06459493432146
22,-3.09796303704842
24,-2.11168786644285
26,-1.15512756796589
28,-0.254128214415314
30,0.580092529361793
32,1.34452750578898
34,2.04046277286101
36,2.67126641119876
38,3.24119306542621
40,3.75475847451512
42,4.21642486559301
44,4.63045300883698
46,5.00084213900825
48,5.33131501633648
50,5.62532506445032
52,5.88607322149651
54,6.11652796775578
56,6.3194451706577
58,6.49738611866658
60,6.6527330524671
62,6.7877020025316
64,6.90435300320268
66,7.004597883732
68,7.0902058966359
70,7.16280746659471
72,7.22389634708474
74,7.27483046655814
76,7.3168317359876
78,7.35098507696178
80,7.37823691477199
82,7.39939336386014
84,7.41511831312074
86,7.4259315953967
88,7.43220739879586
90,7.43417304718488
92,7.43190824370845
94,7.425344835066
96,7.41426711643919
98,7.39831265845851
100,7.37697359955098
102,7.34959831050197
104,7.31539330402112
106,7.27342523121522
108,7.22262277952957
110,7.16177826300041
112,7.08954867535081
114,7.00445595915054
116,6.90488622950141
118,6.78908767829611
120,6.65516687549997
122,6.50108317898711
124,6.32464096868631
126,6.12347944327051
128,5.89505977570398
130,5.63664954956228
132,5.34530464901472
134,5.01784925607366
136,4.65085550773096
138,4.24062602528916
140,3.78318557429523
142,3.27429369699493
144,2.70950040592612
146,2.08428585644196
148,1.3943594535743
150,0.636256544322778
152,-0.191518671301188
154,-1.08637457558907
156,-2.03786581148927
158,-3.02147849427796
160,-3.98988127994625
162,-4.86495067248938
164,-5.54157254841286
166,-5.91897371320441
168,-5.95429258584755
170,-5.69180142444543
172,-5.23381770306304
174,-4.68710868987196
176,-4.13145599127667
178,-3.61578096550804
180,-3.16608768186041
