"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-9.78793631967063
8.065,-9.74815216876694
8.13,-9.7108038213104
8.195,-9.67668190985387
8.26,-9.64670918045228
8.325,-9.62194653120806
8.39,-9.60359094333539
8.455,-9.59296063145417
8.52,-9.59146159961985
8.585,-9.60052908053129
8.65,-9.62153768299712
8.715,-9.65567633066072
8.78,-9.70378915585092
8.845,-9.76619197552069
8.91,-9.84248535971388
8.975,-9.9313973950712
9.04,-10.0306977864758
9.105,-10.1372244232544
9.17,-10.2470494941952
9.235,-10.355784421717
9.3,-10.4589875520462
9.365,-10.5526075840438
9.43,-10.6333818956272
9.495,-10.6991191495267
9.56,-10.7488265494486
9.625,-10.7826817057293
9.69,-10.8018826274053
9.755,-10.8084270298124
9.82,-10.8048723380941
9.885,-10.7941156097612
9.95,-10.7792156686716
10.015,-10.7632642326543
10.08,-10.7493018927521
10.145,-10.7402689159205
10.21,-10.7389789123435
10.275,-10.7481039225835
10.34,-10.7701611501162
10.405,-10.8074935448653
10.47,-10.8622382944532
10.535,-10.9362788442969
10.6,-11.0311773436735
10.665,-11.1480854739556
10.73,-11.2876325727631
10.795,-11.449791008427
10.86,-11.633720212334
10.925,-11.8375932266311
10.99,-12.0584140076106
11.055,-12.2918413053427
11.12,-12.5320469599776
11.185,-12.7716531522227
11.25,-13.0018118809895
11.315,-13.2125027197908
11.38,-13.3931170267886
11.445,-13.5333504701675
11.51,-13.6243326953148
11.575,-13.6598032896091
11.64,-13.6370538627261
11.705,-13.5573662189347
11.77,-13.4258121136338
11.835,-13.2504852151895
11.9,-13.0414032411931
11.965,-12.8093688859764
12.03,-12.5650136964333
12.095,-12.3181315409953
12.16,-12.0773033106852
12.225,-11.8497540932518
12.29,-11.6413669106358
12.355,-11.4567864560111
12.42,-11.2995654357513
12.485,-11.1723247383199
12.55,-11.0769124376868
12.615,-11.0145550624777
12.68,-10.9859987146823
12.745,-10.9916389351961
12.81,-11.0316378702925
12.875,-11.1060260335725
12.94,-11.2147840691788
13.005,-11.3578972925004
13.07,-11.535371970659
13.135,-11.7471966024098
13.2,-11.9932230207586
13.265,-12.2729303003048
13.33,-12.5850195664099
13.395,-12.9267734069734
13.46,-13.2931110693607
13.525,-13.675307761669
13.59,-14.0594776534169
13.655,-14.4252224403773
13.72,-14.7453504675577
13.785,-14.9880524787502
13.85,-15.1226542210941
13.915,-15.1281617898687
13.98,-15.0008181390564
14.045,-14.7558781538874
14.11,-14.4221715875319
14.175,-14.032924266182
14.24,-13.617765887133
14.305,-13.1984917507382
14.37,-12.788375553402
14.435,-12.3937627005394
14.5,-12.0169842742545
14.565,-11.7727395722811
14.63,-11.5434935038653
14.695,-11.3321590518331
14.76,-11.1420110508979
14.825,-10.976673471724
14.89,-10.8400819117642
14.955,-10.7364155361517
15.02,-10.6699945368389
15.085,-10.6451425701789
15.15,-10.6660183839482
15.215,-10.7364260523458
15.28,-10.8596172236803
15.345,-11.0380993464237
15.41,-11.2734588683014
15.475,-11.5661966879401
15.54,-11.9155549536131
15.605,-12.3192915412343
15.67,-12.7733347019764
15.735,-13.2712315944121
15.8,-13.803303602534
15.865,-14.3554671649551
15.93,-14.9078275565066
15.995,-15.4334847938171
16.06,-15.8985342783606
16.125,-16.264750908238
16.19,-16.4961173292698
16.255,-16.5682438812163
16.32,-16.476512887071
16.385,-16.2378748356361
16.45,-15.8850244123963
16.515,-15.4568302341649
16.58,-14.9901319378437
16.645,-14.5153416443494
16.71,-14.0554100129832
16.775,-13.6266528234101
16.84,-13.2401920072219
16.905,-12.9033477625431
16.97,-12.6207465444102
17.035,-12.3951247487737
17.1,-12.2278850105385
17.165,-12.1194731054162
17.23,-12.0696298755666
17.295,-12.0775532138851
17.36,-12.1419869198989
17.425,-12.261237927656
17.49,-12.4331107772478
17.555,-12.6547376691156
17.62,-12.9222742284086
17.685,-13.2304277953577
17.75,-13.5717940756918
17.815,-13.9360150727091
17.88,-14.3088626159618
17.945,-14.6715265422894
18.01,-15.0006398361188
18.075,-15.2697831686651
18.14,-15.4530612928583
18.205,-15.5304622327049
18.27,-15.4932456021505
18.335,-15.346724934802
18.4,-15.1088194318583
18.465,-14.8051926927714
18.53,-14.463505158672
18.595,-14.1090144078122
18.66,-13.7623205058997
18.725,-13.4388893940698
18.79,-13.149601219719
18.855,-12.9016944363851
18.92,-12.6997362305115
18.985,-12.54645689481
19.05,-12.4434045108222
19.115,-12.3914297574005
19.18,-12.3910278294383
19.245,-12.4425649355902
19.31,-12.5464109988869
19.375,-12.7029925650473
19.44,-12.912772083291
19.505,-13.1761518483871
19.57,-13.4932926533152
19.635,-13.8638283059669
19.7,-14.2864480220038
19.765,-14.7583117337356
19.83,-15.274265546697
19.895,-15.8258518661839
19.96,-16.4001908703167
20.025,-16.9789882963619
20.09,-17.5382199444575
20.155,-18.0493621337831
20.22,-18.483035568855
20.285,-18.8150724611163
20.35,-19.0332269789777
20.415,-19.1412982404189
20.48,-19.1582520209618
20.545,-19.1129283460292
20.61,-19.0373576005183
20.675,-18.9615536476537
20.74,-18.9108417697663
20.805,-18.9052504677106
20.87,-18.9599815779536
20.935,-19.0861066797859
21,-19.2908999842137
