"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-10.645014821354
8.065,-10.6821429642424
8.13,-10.7215167575246
8.195,-10.7630328825169
8.26,-10.8065709193067
8.325,-10.8519903432808
8.39,-10.8991267968903
8.455,-10.9477875169784
8.52,-10.997745799125
8.585,-11.0487343919621
8.65,-11.1004377416962
8.715,-11.1524830574649
8.78,-11.2044302511088
8.845,-11.2557609321439
8.91,-11.3058668235605
8.975,-11.3540382202412
9.04,-11.3994534502751
9.105,-11.441170723306
9.17,-11.4781242462247
9.235,-11.509127014657
9.3,-11.5328831680524
9.365,-11.5480130942764
9.43,-11.5530943995639
9.495,-11.5467211969276
9.56,-11.5275826960236
9.625,-11.494559680414
9.69,-11.4468342217625
9.755,-11.3840043029355
9.82,-11.3061916435535
9.885,-11.2141289176706
9.95,-11.1092126641077
10.015,-10.9935110496337
10.08,-10.8697210667798
10.145,-10.7410767454847
10.21,-10.6112169942165
10.275,-10.4840271678807
10.34,-10.363471251504
10.405,-10.2534312805839
10.47,-10.1575676813631
10.535,-10.0792095029492
10.6,-10.0212780839435
10.665,-9.98624247426267
10.73,-9.97610054776344
10.795,-9.99237648601195
10.86,-10.0361231899694
10.925,-10.1079169917194
10.99,-10.2078315312089
11.055,-10.3353776552542
11.12,-10.4893967820389
11.185,-10.6678969677795
11.25,-10.8678253663746
11.315,-11.0847805234322
11.38,-11.3126869272858
11.445,-11.5434868759791
11.51,-11.7669528211706
11.575,-11.9707790705016
11.64,-12.1411471720691
11.705,-12.2639213298198
11.77,-12.326461028488
11.835,-12.3197388099421
11.9,-12.2401541111397
11.965,-12.090373809011
12.03,-11.878847557482
12.095,-11.6181922928555
12.16,-11.323059758786
12.225,-11.0081543909334
12.29,-10.6868190931738
12.355,-10.3702856848005
12.42,-10.0674707827919
12.485,-9.78512324906048
12.55,-9.52814808113619
12.615,-9.29998499721651
12.68,-9.10297190014828
12.745,-8.93866077585004
12.81,-8.8080759860457
12.875,-8.71191630768211
12.94,-8.65070660360713
13.005,-8.62490570242168
13.07,-8.63497575291406
13.135,-8.68141595613038
13.2,-8.76476056187605
13.265,-8.8855374125702
13.33,-9.04417902163631
13.395,-9.24087305520537
13.46,-9.47533320482509
13.525,-9.74646548165455
13.59,-10.0519011338894
13.655,-10.3873710796246
13.72,-10.7459191359455
13.785,-11.1170119197226
13.85,-11.4857276932327
13.915,-11.8324069786521
13.98,-12.1333696017724
14.045,-12.363345129931
14.11,-12.4997921745989
14.175,-12.5281528844184
14.24,-12.4459057125139
14.305,-12.2632955173157
14.37,-12.0003274703003
14.435,-11.6816831134322
14.5,-11.3318887960965
14.565,-10.972176852887
14.63,-10.6192112301009
14.695,-10.28512631372
14.76,-9.97822257423869
14.825,-9.70385182396214
14.89,-9.46524564721703
14.955,-9.26419315952947
15.02,-9.10155495602441
15.085,-8.97763344787877
15.15,-8.89242832834986
15.215,-8.8458036936685
15.28,-8.83758753473201
15.345,-8.8676180266009
15.41,-8.93574535867773
15.475,-9.04179296681291
15.54,-9.18547783885559
15.605,-9.36628594349384
15.67,-9.58329584002881
15.735,-9.83494163612917
15.8,-10.11870689694
15.865,-10.4307463537882
15.93,-10.7654466094397
15.995,-11.114966678193
16.06,-11.4688503745814
16.125,-11.8138751214982
16.19,-12.1343755812172
16.255,-12.413298983261
16.32,-12.6341217512233
16.385,-12.783421821842
16.45,-12.8534479261213
16.515,-12.84375841575
16.58,-12.7612358447322
16.645,-12.6184814910601
16.71,-12.4312877571395
16.775,-12.2161117082366
16.84,-11.9881994461738
16.905,-11.7605589642233
16.97,-11.5436481249658
17.035,-11.3455209989649
17.1,-11.1721963775375
17.165,-11.0280866613842
17.23,-10.9163975635069
17.295,-10.839459563643
17.36,-10.7989809463116
17.425,-10.7962259360888
17.49,-10.8321262002868
17.555,-10.9073342148876
17.62,-11.0222252926423
17.685,-11.1768528620129
17.75,-11.3708596190612
17.815,-11.6033459606307
17.88,-11.8726972049263
17.945,-12.1763733583909
18.01,-12.5106708911648
18.075,-12.8704768678039
18.14,-13.2490535109576
18.205,-13.6379159664396
18.27,-14.0268932984532
18.335,-14.4044797267704
18.4,-14.7585666982985
18.465,-15.0775703514387
18.53,-15.3518264956386
18.595,-15.574958992665
18.66,-15.7448336236009
18.725,-15.8637818812503
18.79,-15.9380176224963
18.855,-15.9764507056186
18.92,-15.989267723626
18.985,-15.9866336363262
19.05,-15.9777254314427
19.115,-15.9701458325899
19.18,-15.9696544936451
19.245,-15.980111517514
19.31,-16.003533690969
19.375,-16.0401913605964
19.44,-16.0887055826052
19.505,-16.1461332866693
19.57,-16.2080511713839
19.635,-16.268667398915
19.7,-16.3210033719548
19.765,-16.3571927304667
19.83,-16.3689352126996
19.895,-16.3481130184377
19.96,-16.2875261988506
20.025,-16.1816431538857
20.09,-16.0272182933648
20.155,-15.8236306491944
20.22,-15.5728571705741
20.285,-15.2790931123756
20.35,-14.9481254168788
20.415,-14.5866128178451
20.48,-14.2014164415074
20.545,-13.7990749244575
20.61,-13.3854585649599
20.675,-12.965590710729
20.74,-12.5435997965009
20.805,-12.1227592503822
20.87,-11.7055775437193
20.935,-11.2939101818551
21,-10.8890751000721
