"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.99881665714047
2,-3.42793831502081
4,-3.99853260899108
6,-4.72267765229495
8,-5.6076156796419
10,-6.64190240789481
12,-7.76028206545548
14,-8.77308107586831
16,-9.30897581583607
18,-8.99945913175402
20,-7.89055856230893
22,-6.38062963889788
24,-4.80756774923591
26,-3.32900388365392
28,-1.99360844637598
30,-0.805128244974722
32,0.247731063625782
34,1.17980252967475
36,2.00547204873736
38,2.73751499914102
40,3.38694011748621
42,3.96316040471471
44,4.47424165178416
46,4.92714188167243
48,5.32791610389999
50,5.68188303687307
52,5.99375781648082
54,6.26775645235039
56,6.50767754076031
58,6.71696590180522
60,6.89876190304497
62,7.05593943786665
64,7.19113488394851
66,7.30676886644116
68,7.40506226822947
70,7.48804764098409
72,7.55757695371859
74,7.61532645223912
76,7.66279927888066
78,7.70132640600668
80,7.7320663601176
82,7.75600414926388
84,7.77394974961063
86,7.78653645363651
88,7.7942193299248
90,7.79727399119064
92,7.79579581232212
94,7.78969968374131
96,7.77872032778584
98,7.76241314787311
100,7.74015552284275
102,7.71114840286796
104,7.67441800913928
106,7.62881738707708
108,7.57302751133678
110,7.50555758868133
112,7.42474414925315
114,7.32874845406367
116,7.2155516714667
118,7.08294718122012
120,6.92852924272771
122,6.74967710298781
124,6.54353340538124
126,6.3069754747067
128,6.03657767472219
130,5.72856253640256
132,5.3787377131815
134,4.98241502101316
136,4.53430689784973
138,4.02839472572636
140,3.45776308107024
142,2.81439542079717
144,2.08893335775921
146,1.2704222176672
148,0.346122474052478
150,-0.698381053443018
152,-1.87813569975201
154,-3.20513570378635
156,-4.67754654827108
158,-6.25135685160508
160,-7.77811657678084
162,-8.92910028188005
164,-9.29479317126548
166,-8.79724488359849
168,-7.79451874467702
170,-6.67002509533789
172,-5.62437211815013
174,-4.72771037790261
176,-3.99311176751869
178,-3.4137190421921
180,-2.97744441538371
