"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.41148498890218
2,-2.65378169083752
4,-3.01794606451864
6,-3.50879808120684
8,-4.12736801021349
10,-4.86389347336441
12,-5.68288075185646
14,-6.49568240706857
16,-7.12804156534787
18,-7.33594841396902
20,-6.94805517164901
22,-6.02650166292173
24,-4.80183254166988
26,-3.48894242156366
28,-2.21304163693187
30,-1.02885970106236
32,0.046631788408651
34,1.0134727481313
36,1.87842508434054
38,2.65035595349936
40,3.33829646440468
42,3.95069653309754
44,4.49519815932872
46,4.97862416302158
48,5.40704845681793
50,5.78588962234484
52,6.12000346098593
54,6.41376532542015
56,6.67113968429973
58,6.89573716291207
60,7.09086035084286
62,7.25953994598463
64,7.4045627612849
66,7.52849296146208
68,7.63368771253496
70,7.72230825493438
72,7.79632726387697
74,7.85753324004494
76,7.9075325761486
78,7.94774986568314
80,7.97942695391156
82,8.00362117301771
84,8.02120314941484
86,8.0328545181778
88,8.03906582523029
90,8.04013484092545
92,8.03616544853249
94,8.0270672081606
96,8.01255563167418
98,7.99215313841608
100,7.96519059642814
102,7.93080929058991
104,7.88796309857725
106,7.83542059808171
108,7.77176677389438
110,7.69540393994054
112,7.60455143691603
114,7.49724360763865
116,7.37132548549693
118,7.22444555158392
120,7.0540448178749
122,6.85734137189326
124,6.63130936891016
126,6.37265128137113
128,6.07776202291344
130,5.74268339037043
132,5.3630471965315
134,4.9340056925934
136,4.45014882797001
138,3.90541049325078
140,3.29297215992039
142,2.60518670911078
144,1.83357760744129
146,0.969041130209119
148,0.00254197563766858
150,-1.07304492581786
152,-2.2585116269071
154,-3.53836958920106
156,-4.8605267234915
158,-6.10334021637144
160,-7.05338342893645
162,-7.47353713237928
164,-7.28899346367381
166,-6.6654665971313
168,-5.85095856794205
170,-5.02533476592383
172,-4.28055272556459
174,-3.65345596692065
176,-3.1541674640579
178,-2.78160656230557
180,-2.53074961610203
