"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.65622131241906
2,-2.98426460522558
4,-3.445999323352
6,-4.0508119035668
8,-4.80484726348475
10,-5.70192938738233
12,-6.70138426214413
14,-7.68199157226798
16,-8.38413967012823
18,-8.4579190538116
20,-7.7515319150064
22,-6.49036780472373
24,-5.01836666951588
26,-3.55775645475961
28,-2.20304706430891
30,-0.981153867162754
32,0.10874682053127
34,1.07700623143894
36,1.93622355335601
38,2.69858469172272
40,3.3750331770154
42,3.97513700691145
44,4.50719916319142
46,4.97843494662961
48,5.39514979030513
50,5.7628954157417
52,6.0865995184384
54,6.37067053821169
56,6.61908101198813
58,6.83543322428496
60,7.02301048201461
62,7.18481679928869
64,7.32360725810569
66,7.44191086852883
68,7.54204739617078
70,7.62613934689342
72,7.69612008486734
74,7.75373889659896
76,7.80056368786101
78,7.83798190227035
80,7.86720017108413
82,7.88924313688414
84,7.90495183395722
86,7.91498195145819
88,7.91980224915798
90,7.91969333809065
92,7.91474697899598
94,7.90486599015354
96,7.88976479362765
98,7.86897056605961
100,7.8418248980323
102,7.8074858056494
104,7.76492987991001
106,7.71295430374746
108,7.65017841251652
110,7.57504441964897
112,7.48581687253309
114,7.38058034067582
116,7.25723476391668
118,7.113487796564
120,6.94684336600539
122,6.7545855121957
124,6.5337563765348
126,6.28112695325606
128,5.99315889306243
130,5.66595525362358
132,5.29519764092445
134,4.87606674632389
136,4.40314304494016
138,3.87028485380823
140,3.27048318601911
142,2.59569956219715
144,1.83671052218845
146,0.983026310667097
148,0.0230583191912486
150,-1.05502829457336
152,-2.2607029786515
154,-3.59412181292663
156,-5.02913843295833
158,-6.4768403978825
160,-7.73088072060491
162,-8.46905678229826
164,-8.46293070528632
166,-7.82914562007128
168,-6.89447987032401
170,-5.91933190761049
172,-5.03253373635533
174,-4.28062384836284
176,-3.67315110900438
178,-3.20574478417008
180,-2.86991762341899
