"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.42231938747535
2,-2.59294136848556
4,-2.82811288378629
6,-3.11968350921003
8,-3.45241797080754
10,-3.80061505134668
12,-4.12473054950519
14,-4.37052379563023
16,-4.47518889885996
18,-4.38376734485773
20,-4.07080451694557
22,-3.5522708617307
24,-2.87723849633044
26,-2.10679642514666
28,-1.29586302537906
30,-0.485185970117143
32,0.298753448562761
34,1.04056543247584
36,1.73243803251817
38,2.37136200834732
40,2.95722139284759
42,3.49156806187888
44,3.97686523395651
46,4.41603169431596
48,4.81217231472367
50,5.16842175831305
52,5.48785606315397
54,5.77344444512223
56,6.0280245561373
58,6.25429107888132
60,6.45479157515819
62,6.63192595725207
64,6.78794744563944
66,6.92496379028804
68,7.04493809434949
70,7.14968892564839
72,7.24088961589182
74,7.32006678006432
76,7.38859816926379
78,7.44771001744892
80,7.49847406706016
82,7.54180446669419
84,7.57845472981169
86,7.60901492924663
88,7.63390927972756
90,7.65339423109522
92,7.66755715973331
94,7.67631570633144
96,7.67941776597875
98,7.67644209331144
100,7.66679944255166
102,7.6497341211995
104,7.62432579807966
106,7.58949137232815
108,7.54398668036893
110,7.48640779337851
112,7.41519163849747
114,7.32861566366317
116,7.22479625966492
118,7.10168565663984
120,6.95706703138355
122,6.78854760729869
124,6.59354962023713
126,6.36929919614078
128,6.11281350264161
130,5.82088710680126
132,5.49007948985034
134,5.11670748355108
136,4.69684962080831
138,4.22637514678756
140,3.70102071225892
142,3.11655612706055
144,2.46911318470552
146,1.75580864919806
148,0.975888367548774
150,0.132765565053659
152,-0.762504211088788
154,-1.68576143308718
156,-2.59253047742852
158,-3.4122302406407
160,-4.05278351166806
162,-4.42711766416107
164,-4.49641365348185
166,-4.2949101610405
168,-3.90930460239808
170,-3.43541514584987
172,-2.94917572058274
174,-2.50021525869079
176,-2.11709766718877
178,-1.81461102626725
180,-1.59944243755516
