"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.02087725470786
2,-2.20597358655879
4,-2.50179002514678
6,-2.9112184928297
8,-3.43395128899802
10,-4.06162751667611
12,-4.7681894194386
14,-5.49292457860101
16,-6.11877427637329
18,-6.46922950866267
20,-6.37250993486417
22,-5.78421186264291
24,-4.82603187050015
26,-3.68304936274154
28,-2.50095363566556
30,-1.36246516936331
32,-0.304966698228281
34,0.65915025504441
36,1.52954398637144
38,2.31110430062002
40,3.010645788243
42,3.63538588164871
44,4.19228669102812
46,4.68780402173445
48,5.12782307337971
50,5.51767542861292
52,5.86218741446803
54,6.16573663518475
56,6.43230634976223
58,6.66553354534219
60,6.86874947628729
62,7.04501276750356
64,7.19713573729256
66,7.32770478369442
68,7.43909569859518
70,7.53348472378614
72,7.61285608955109
74,7.67900670034483
76,7.73354856192609
78,7.77790948177881
80,7.81333251870385
82,7.84087460581528
84,7.8614047213383
86,7.8756019313712
88,7.88395357650185
90,7.88675381890392
92,7.88410270803768
94,7.87590586175051
96,7.86187479633995
98,7.84152787527447
100,7.81419178315517
102,7.77900337043757
104,7.73491165639278
106,7.68067972326027
108,7.6148861834058
110,7.53592585276431
112,7.44200921651991
114,7.33116022499911
116,7.20121190714696
118,7.04979923421613
120,6.8743486074931
122,6.67206328466437
124,6.43990401078979
126,6.17456410732241
128,5.87243835005935
130,5.52958524349248
132,5.14168299243053
134,4.70398101457924
136,4.21125209302502
138,3.65775697072827
140,3.03724686277146
142,2.34305721178062
144,1.56840279579748
146,0.707099801802766
148,-0.24482829986582
150,-1.28576465210869
152,-2.40171762941934
154,-3.55388535587864
156,-4.66006024569326
158,-5.58051681581038
160,-6.14350178449877
162,-6.2398325837578
164,-5.91233911809607
166,-5.31996861066366
168,-4.62828989555061
170,-3.94988235315054
172,-3.34501686777534
174,-2.84073043082212
176,-2.44656531164716
178,-2.16383605542067
180,-1.99042793047852
