"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-16.1685057552653
8.065,-16.2941471722474
8.13,-16.4253203731352
8.195,-16.5618004054081
8.26,-16.7031748062443
8.325,-16.8487876595762
8.39,-16.9976726720334
8.455,-17.1484757749282
8.52,-17.2993698923989
8.585,-17.447968000464
8.65,-17.5912457721906
8.715,-17.725491980492
8.78,-17.8463126641493
8.845,-17.948721725903
8.91,-18.0273521264299
8.975,-18.0768126100216
9.04,-18.0921898970664
9.105,-18.0696551929225
9.17,-18.0070859111396
9.235,-17.9045783669286
9.3,-17.7647273880295
9.365,-17.5925948175874
9.43,-17.3953676846994
9.495,-17.1817858171973
9.56,-16.9614652499617
9.625,-16.7442447343081
9.69,-16.5396482205194
9.755,-16.3565085479558
9.82,-16.202756087909
9.885,-16.0853497645513
9.95,-16.0103163922251
10.015,-15.982862659983
10.08,-16.0075268733143
10.145,-16.0883405052279
10.21,-16.2289697295574
10.275,-16.4328016982337
10.34,-16.7029256168406
10.405,-17.0419282912291
10.47,-17.4513670853472
10.535,-17.9306846413485
10.6,-18.4751758155731
10.665,-19.0724331997306
10.73,-19.6966743325305
10.795,-20.301163352678
10.86,-20.8120584136131
10.925,-21.1332672277128
10.99,-21.1745810653913
11.055,-20.8971497864364
11.12,-20.3382404210361
11.185,-19.587831646093
11.25,-18.7430321637568
11.315,-17.8790508205404
11.38,-17.043714994776
11.445,-16.2634438360754
11.51,-15.5508748264211
11.575,-14.9106516410965
11.64,-14.3431049898169
11.705,-13.8464156166478
11.77,-13.4178375716187
11.835,-13.0543756463606
11.9,-12.7531539443124
11.965,-12.5116105138127
12.03,-12.327592527299
12.095,-12.1993917318509
12.16,-12.1257396224513
12.225,-12.1057690719038
12.29,-12.138939768843
12.355,-12.2249160021182
12.42,-12.3633749829378
12.485,-12.5537101932675
12.55,-12.7945758088783
12.615,-13.0831954101274
12.68,-13.4143368988321
12.745,-13.7788565928579
12.81,-14.1617923586636
12.875,-14.5402455926745
12.94,-14.8818762726759
13.005,-15.1457284267671
13.07,-15.2876356677044
13.135,-15.2709939696407
13.2,-15.0792855744591
13.265,-14.7227667275651
13.33,-14.234316993516
13.395,-13.6575955564883
13.46,-13.0352213229866
13.525,-12.4019077120249
13.59,-11.7826461853951
13.655,-11.1937965539008
13.72,-10.6451452208184
13.785,-10.1418966706109
13.85,-9.68624308407846
13.915,-9.2784870504292
13.98,-8.91780352276127
14.045,-8.60274093051657
14.11,-8.33154324293256
14.175,-8.10235186026502
14.24,-7.91332708796713
14.305,-7.76271499379587
14.37,-7.64887579486362
14.435,-7.57028333826396
14.5,-7.52550069359385
14.565,-7.51313364365287
14.63,-7.53176149770847
14.695,-7.57984296529133
14.76,-7.65559387092984
14.825,-7.75683360718517
14.89,-7.88079913468016
14.955,-8.02393021825326
15.02,-8.18163903592081
15.085,-8.34809294333383
15.15,-8.5160615250901
15.215,-8.67690511966838
15.28,-8.82080186576393
15.345,-8.93730489788906
15.41,-9.01626653918867
15.475,-9.04904996766408
15.54,-9.02979697375168
15.605,-8.95640974750765
15.67,-8.83092673255462
15.735,-8.65915549169393
15.8,-8.44968516332759
15.865,-8.21259302833703
15.93,-7.95819271635981
15.995,-7.69606655833692
16.06,-7.43447160147681
16.125,-7.18008760199257
16.19,-6.93801568914294
16.255,-6.71192797914217
16.32,-6.50428722131424
16.385,-6.31658181886313
16.45,-6.1495446891921
16.515,-6.00334097662644
16.58,-5.87771990742442
16.645,-5.77213167036281
16.71,-5.6858127559142
16.775,-5.61784396094578
16.84,-5.5671851203322
16.905,-5.53269010046585
16.97,-5.51310501511908
17.035,-5.50705221947057
17.1,-5.51300256923421
17.165,-5.52923884753384
17.23,-5.55381430037101
17.295,-5.58451197934641
17.36,-5.61881304604389
17.425,-5.65388507122801
17.49,-5.68660395966717
17.555,-5.71362416887593
17.62,-5.73150955665584
17.685,-5.73692960992092
17.75,-5.72691208190999
17.815,-5.69912473460947
17.88,-5.65214093210601
17.945,-5.58563396408764
18.01,-5.50045038460884
18.075,-5.39853536808149
18.14,-5.28271713507316
18.205,-5.15639072322345
18.27,-5.02316156673525
18.335,-4.88651060008842
18.4,-4.7495275148607
18.465,-4.61473564018616
18.53,-4.48400958867411
18.595,-4.35857107882523
18.66,-4.23904085257304
18.725,-4.12552397738216
18.79,-4.0177094275801
18.855,-3.9149701605707
18.92,-3.81645517785333
18.985,-3.72116936399018
19.05,-3.62803994260612
19.115,-3.53597026691742
19.18,-3.44388262557248
19.245,-3.35075207328946
19.31,-3.25563323192352
19.375,-3.15768173286036
19.44,-3.05617160938793
19.505,-2.95050957470421
19.57,-2.84024678090191
19.635,-2.72508836800447
19.7,-2.60490088751068
19.765,-2.47971752129799
19.83,-2.3497409087758
19.895,-2.21534333506468
19.96,-2.07706401208241
20.025,-1.93560319465196
20.09,-1.79181290874123
20.155,-1.64668412499769
20.22,-1.50133028731272
20.285,-1.35696720563515
20.35,-1.21488944884049
20.415,-1.07644353105175
20.48,-0.942998374185248
20.545,-0.815913745303585
20.61,-0.696507595643944
20.675,-0.58602344549532
20.74,-0.485599133935668
20.805,-0.396238349591685
20.87,-0.31878634586881
20.935,-0.253911100334879
21,-0.202090900052524
