"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-13.8225280993615
8.065,-13.803931107652
8.13,-13.7874113345672
8.195,-13.7732914364704
8.26,-13.7619288613476
8.325,-13.7537187372175
8.39,-13.7490966098312
8.455,-13.7485407959864
8.52,-13.752574000586
8.585,-13.7617636777801
8.65,-13.7767203808632
8.715,-13.7980930187568
8.78,-13.8265594907642
8.845,-13.862810575176
8.91,-13.9075241746351
8.975,-13.961326064611
9.04,-14.0247321938032
9.105,-14.0980664977773
9.17,-14.181347468321
9.235,-14.2741370920471
9.3,-14.3753485201281
9.365,-14.4830159918454
9.43,-14.594044820752
9.495,-14.7039832202941
9.56,-14.8068913673548
9.625,-14.8954190721468
9.69,-14.9612214034285
9.755,-14.9958074434436
9.82,-14.9917986404565
9.885,-14.9443776487396
9.95,-14.8525213590902
10.015,-14.7195740324342
10.08,-14.5529138206724
10.145,-14.3628177359026
10.21,-14.160924651678
10.275,-13.9587678699017
10.34,-13.766706451052
10.405,-13.5933622790196
10.47,-13.4454956515101
10.535,-13.3281737112485
10.6,-13.2450846542503
10.665,-13.1988866404273
10.73,-13.1915225647777
10.795,-13.2244649515956
10.86,-13.2988752762526
10.925,-13.4156704573656
10.99,-13.575488921632
11.055,-13.778541938453
11.12,-14.024324615814
11.185,-14.3111470385369
11.25,-14.6354339922035
11.315,-14.990743061083
11.38,-15.3664919688707
11.445,-15.7465167885429
11.51,-16.1078706624317
11.575,-16.4207370763728
11.64,-16.6507568406866
11.705,-16.7647894819306
11.77,-16.7393534819482
11.835,-16.5682223293326
11.9,-16.2646680754692
11.965,-15.8568426694502
12.03,-15.3793274474811
12.095,-14.8654164201598
12.16,-14.3426611308073
12.225,-13.8315883095104
12.29,-13.3463272549248
12.355,-12.8959690001943
12.42,-12.4859704281573
12.485,-12.1193238263778
12.55,-11.7974360022429
12.615,-11.5207524014555
12.68,-11.2891849213208
12.745,-11.1023978470679
12.81,-10.9599941929808
12.875,-10.8616324506534
12.94,-10.8070935974635
13.005,-10.7963102969202
13.07,-10.8293639203633
13.135,-10.9064495718497
13.2,-11.0278039447554
13.265,-11.1935848514909
13.33,-11.403683984022
13.395,-11.6574454601175
13.46,-11.9532523538915
13.525,-12.2879342209377
13.59,-12.6559482270863
13.655,-13.0483128858482
13.72,-13.4513616662553
13.785,-13.8455854063033
13.85,-14.2051805032139
13.915,-14.4993133340151
13.98,-14.6961370130206
14.045,-14.7695835601396
14.11,-14.7067989658116
14.175,-14.5124013542127
14.24,-14.2068984148038
14.305,-13.8202831477147
14.37,-13.3845064260633
14.435,-12.9279978755995
14.5,-12.4731638016956
14.565,-12.0361500619138
14.63,-11.6277606226249
14.695,-11.254713427501
14.76,-10.9208129517276
14.825,-10.6278913495254
14.89,-10.3765063333836
14.955,-10.1664346476497
15.02,-9.99700948959207
15.085,-9.86734398158473
15.15,-9.77647263663121
15.215,-9.72343319683124
15.28,-9.70730348060351
15.345,-9.72720191209318
15.41,-9.78225582765626
15.475,-9.87153806009278
15.54,-9.99396943142132
15.605,-10.1481826033163
15.67,-10.3323415365342
15.735,-10.5439113992071
15.8,-10.7793776959833
15.865,-11.0339232156658
15.93,-11.3010905870073
15.995,-11.5724900953602
16.06,-11.8376567519175
16.125,-12.0842070791753
16.19,-12.298465891646
16.255,-12.4666784615526
16.32,-12.5767508170297
16.385,-12.6201900281401
16.45,-12.5936797331404
16.515,-12.4997212550162
16.58,-12.3460853922301
16.645,-12.1442954891341
16.71,-11.9076976105283
16.775,-11.6496921984013
16.84,-11.38247573262
16.905,-11.1163668852417
16.97,-10.8596101526115
17.035,-10.6184876803122
17.1,-10.3975862331459
17.165,-10.2001120776264
17.23,-10.0281915846061
17.295,-9.88312822167858
17.36,-9.76560665274189
17.425,-9.67584513773289
17.49,-9.61370190063901
17.555,-9.57874230751569
17.62,-9.57027329280342
17.685,-9.58735048959043
17.75,-9.62876250570166
17.815,-9.69299605144985
17.88,-9.77818537339131
17.945,-9.88204986506654
18.01,-10.001825001219
18.075,-10.1341940532968
18.14,-10.2752314653131
18.205,-10.420373092886
18.27,-10.5644329735373
18.335,-10.7016892896701
18.4,-10.826061117126
18.465,-10.9313892753457
18.53,-11.011816768989
18.595,-11.062237694238
18.66,-11.0787541282848
18.725,-11.0590597132628
18.79,-11.0026686824949
18.855,-10.9109358050403
18.92,-10.7868597344215
18.985,-10.6347123055806
19.05,-10.459570494598
19.115,-10.2668357938459
19.18,-10.0618101550269
19.245,-9.84936956072239
19.31,-9.63374789755765
19.375,-9.4184228972355
19.44,-9.2060846655035
19.505,-8.99866409406645
19.57,-8.79740021318647
19.635,-8.60292953264746
19.7,-8.41538480209983
19.765,-8.23449447329918
19.83,-8.05967716645527
19.895,-7.89012766247455
19.96,-7.72489251928751
20.025,-7.56293451368799
20.09,-7.40318587780528
20.155,-7.24459082851544
20.22,-7.08613824270752
20.285,-6.92688555322902
20.35,-6.76597505861304
20.415,-6.60264387665468
20.48,-6.43622874632914
20.545,-6.26616681099916
20.61,-6.09199341302404
20.675,-5.91333780845773
20.74,-5.72991758107567
20.805,-5.54153240585525
20.87,-5.34805768945319
20.935,-5.14943850337729
21,-4.9456841268792
