"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-9.65536326622702
8.065,-9.77993859513477
8.13,-9.90897182664366
8.195,-10.0374047000328
8.26,-10.161230277088
8.325,-10.277578276203
8.39,-10.3846618483579
8.455,-10.4816426079607
8.52,-10.5684623929003
8.585,-10.6456758208431
8.65,-10.7143035028257
8.715,-10.7757147022946
8.78,-10.8315408908767
8.845,-10.883617476427
8.91,-10.9339490206862
8.975,-10.9846926351135
9.04,-11.0381542674313
9.105,-11.0967928167708
9.17,-11.1632271750612
9.235,-11.2402412550283
9.3,-11.3307817974693
9.365,-11.4379432946747
9.43,-11.5649338290006
9.495,-11.7150151647019
9.56,-11.8914102384173
9.625,-12.0971714526685
9.69,-12.3350040061896
9.755,-12.6070399003374
9.82,-12.9145601566788
9.885,-13.2576651828495
9.95,-13.634896716731
10.015,-14.0428212840908
10.08,-14.4755987173905
10.145,-14.9245864009662
10.21,-15.3780769213573
10.275,-15.8213326338746
10.34,-16.2371424440494
10.405,-16.6071243237538
10.47,-16.9138449127235
10.535,-17.1434809223872
10.6,-17.2883231042156
10.665,-17.3482288805358
10.73,-17.3304347846057
10.795,-17.2478408949963
10.86,-17.1165017500854
10.925,-16.9532034113524
10.99,-16.7737042758688
11.055,-16.5917875247446
11.12,-16.4189786161669
11.185,-16.2646818674325
11.25,-16.1365182548673
11.315,-16.0407189855775
11.38,-15.9824971810397
11.445,-15.9663670607297
11.51,-15.9964073220927
11.575,-16.0764791206876
11.64,-16.2104149980416
11.705,-16.4021973961612
11.77,-16.6561466461152
11.835,-16.977140274652
11.9,-17.3708896805346
11.965,-17.8443086714092
12.03,-18.4060242821004
12.095,-19.0671097386372
12.16,-19.8421742723512
12.225,-20.7510495156136
12.29,-21.8215221472642
12.355,-23.0940054077979
12.42,-24.6300353267421
12.485,-26.5288300567298
12.55,-28.9616600870211
12.615,-32.2399589026971
12.68,-36.7709559617509
12.745,-39.7461251809768
12.81,-35.6728635862457
12.875,-31.6582978587434
12.94,-28.8244771327193
13.005,-26.7413356506837
13.07,-25.1440384808121
13.135,-23.8867749048246
13.2,-22.8843344534333
13.265,-22.083867905599
13.33,-21.4511425548585
13.395,-20.9634157766257
13.46,-20.605517708734
13.525,-20.3676068698846
13.59,-20.2438645543775
13.655,-20.2317597416542
13.72,-20.3316955769374
13.785,-20.5469431411529
13.85,-20.8838209153907
13.915,-21.3521029755208
13.98,-21.9656234108321
14.045,-22.7429212598378
14.11,-23.707300912767
14.175,-24.8840503797048
14.24,-26.2870022832168
14.305,-27.8691183989371
14.37,-29.3772315130479
14.435,-30.1490160280666
14.5,-29.5376052316596
14.565,-27.8963826009142
14.63,-25.992984223644
14.695,-24.2096076748908
14.76,-22.6408931922618
14.825,-21.2836504005788
14.89,-20.1118794512
14.955,-19.0984920745235
15.02,-18.220396246379
15.085,-17.4589553958195
15.15,-16.799336907358
15.215,-16.2297321006455
15.28,-15.7406911420529
15.345,-15.3246055613062
15.41,-14.9753167738753
15.475,-14.6878203699552
15.54,-14.4580392838067
15.605,-14.282644211591
15.67,-14.1589039988333
15.735,-14.0845515802712
15.8,-14.0576524442722
15.865,-14.0764626542337
15.93,-14.1392623571271
15.995,-14.2441487082578
16.06,-14.3887698280205
16.125,-14.5699801398064
16.19,-14.7834001354995
16.255,-15.0228759127039
16.32,-15.2798652136473
16.385,-15.5428398814068
16.45,-15.7968987682756
16.515,-16.0239157447894
16.58,-16.2036319784033
16.645,-16.315989249562
16.71,-16.3445383174771
16.775,-16.2800166861181
16.84,-16.122665968853
16.905,-15.8821698105106
16.97,-15.5752355021037
17.035,-15.2219671707725
17.1,-14.8424557021702
17.165,-14.4544673653921
17.23,-14.0723761617467
17.295,-13.7070338072244
17.36,-13.3661675649176
17.425,-13.0549836375159
17.49,-12.7767838766184
17.555,-12.5335060276093
17.62,-12.3261593684577
17.685,-12.155157796002
17.75,-12.0205637141931
17.815,-11.9222577249399
17.88,-11.8600465328494
17.945,-11.8337174062029
18.01,-11.8430432450805
18.075,-11.8877383528664
18.14,-11.9673617443032
18.205,-12.0811627203712
18.27,-12.2278633250465
18.335,-12.4053755779747
18.4,-12.6104601945785
18.465,-12.8383506467931
18.53,-13.0823944826938
18.595,-13.3338028254265
18.66,-13.5816415336502
18.725,-13.8132224334622
18.79,-14.0150229679617
18.855,-14.1741382167635
18.92,-14.2800497092847
18.985,-14.326265426491
19.05,-14.311303642835
19.115,-14.2386763345405
19.18,-14.1159115938152
19.245,-13.9530087164361
19.31,-13.7608412368293
19.375,-13.5498981235272
19.44,-13.3295215300794
19.505,-13.1076063968343
19.57,-12.8906325743905
19.635,-12.6838884012379
19.7,-12.4917746549493
19.765,-12.3181166184606
19.83,-12.1664434426152
19.895,-12.0402139906579
19.96,-11.9429786885417
20.025,-11.8784710969622
20.09,-11.8506244748783
20.155,-11.863510490619
20.22,-11.9212016963625
20.285,-12.0275675805714
20.35,-12.1860254803954
20.415,-12.3992798294559
20.48,-12.6690918177461
20.545,-12.9961219373743
20.61,-13.3798775389207
20.675,-13.818777932766
20.74,-14.3103263366551
20.805,-14.85135843992
20.87,-15.4383271679871
20.935,-16.0675839522044
21,-16.735625938248
