"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.88807931816827
2,-3.30085176762367
4,-3.84948593688171
6,-4.5431879004759
8,-5.3847863020915
10,-6.3567426387705
12,-7.38859874802664
14,-8.29852671543365
16,-8.75934463737444
18,-8.46362756468266
20,-7.44604503414757
22,-6.03927849190169
24,-4.54665784212929
26,-3.12369285802698
28,-1.82577017952471
30,-0.662813465775052
32,0.372265131504996
34,1.29162985653343
36,2.10798524419368
38,2.83303095322174
40,3.47707112235188
42,4.04904510814968
44,4.55669189037114
46,5.00673821816476
48,5.4050714480449
50,5.75688598607871
52,6.06680284566515
54,6.33896541256292
56,6.57711531256045
58,6.7846520535008
60,6.96467957640316
62,7.12004228057181
64,7.25335258391679
66,7.36701166710604
68,7.4632247249165
70,7.54401179711456
72,7.61121505956642
74,7.66650331043454
76,7.71137427465616
78,7.7471552628781
80,7.77500265093801
82,7.79590058672071
84,7.81065927803995
86,7.81991316456271
88,7.82411922623969
90,7.82355562872756
92,7.81832085221432
94,7.80833339392312
96,7.79333207693406
98,7.77287693973669
100,7.74635062314028
102,7.71296011476787
104,7.6717386569807
106,7.62154757185702
108,7.56107770625076
110,7.48885014964345
112,7.40321582521402
114,7.30235349700151
116,7.18426566880192
118,7.04677176783782
120,6.8874979011575
122,6.70386233646973
124,6.49305568136457
126,6.25201450389252
128,5.97738684137342
130,5.66548767440982
132,5.31224200255596
134,4.91311268237164
136,4.46300979264673
138,3.95617827880811
140,3.38606174273695
142,2.74514426081621
144,2.0247832506197
146,1.21507476599548
148,0.304862690449417
150,-0.717824671985233
152,-1.86420526974688
154,-3.14031546508038
156,-4.53568660889396
158,-5.99702926024791
160,-7.37875152050902
162,-8.39951618030225
164,-8.74291857557507
166,-8.35273247523251
168,-7.50127825862349
170,-6.5049821652476
172,-5.55098975781705
174,-4.71661028482808
176,-4.02390461573409
178,-3.47259461646116
180,-3.05486131545658
