"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.48780036302645
2,-2.84725161313603
4,-3.26137370394111
6,-3.70982046980076
8,-4.15746950215656
10,-4.55013394565193
12,-4.81582057847355
14,-4.87885114541324
16,-4.68799489458502
18,-4.24225709995931
20,-3.59098429997719
22,-2.80818739482611
24,-1.96436818956073
26,-1.11231712788494
28,-0.285816990933193
30,0.49606150985587
32,1.22402293100784
34,1.89473321576337
36,2.50828985309413
38,3.06666399295938
40,3.57277955899006
42,4.0299833070831
44,4.4417470682014
46,4.81150541480371
48,5.1425713201834
50,5.43809613206296
52,5.70105421658293
54,5.93424085147348
56,6.14027675584439
58,6.32161545994282
60,6.48055137139042
62,6.61922736743157
64,6.73964131653416
66,6.84365127139314
68,6.93297927524864
70,7.00921384105746
72,7.07381123174432
74,7.12809570898815
76,7.17325893902816
78,7.21035875315976
80,7.24031746139267
82,7.2639199119579
84,7.28181147787215
86,7.29449613508139
88,7.30233477518439
90,7.30554386983032
92,7.30419457421736
94,7.29821232451424
96,7.28737694949884
98,7.27132328139655
100,7.24954221600204
102,7.22138213883903
104,7.18605060339633
106,7.14261612024151
108,7.09000989271568
110,7.02702731643723
112,6.95232904637453
114,6.86444142725826
116,6.76175608144078
118,6.64252845467936
120,6.5048751380513
122,6.34676981948413
124,6.16603778225801
126,5.96034897959169
128,5.72720990723893
130,5.46395482666655
132,5.1677374569435
134,4.83552522042617
136,4.46409978237394
138,4.05007046342764
140,3.58991198489296
142,3.08004641204711
144,2.51700361574313
146,1.89771924318818
148,1.22007044735682
150,0.483815489227264
152,-0.307802225860182
154,-1.1454249801461
156,-2.00957820221357
158,-2.86543611411042
160,-3.65821632210047
162,-4.31454477773449
164,-4.7577283493552
166,-4.93788943120043
168,-4.8586489211671
170,-4.57550788676696
172,-4.16758516806592
174,-3.70843158633798
176,-3.25234268937516
178,-2.83388698827388
180,-2.47271538717197
