"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.53349760468104
2,-4.05742300116671
4,-4.65988148178626
6,-5.31337573830942
8,-5.96061646234337
10,-6.50104547586432
12,-6.79449849732421
14,-6.71042828839785
16,-6.21059760613148
18,-5.37860879550708
20,-4.35686461580108
22,-3.27056362162298
24,-2.19985561199699
26,-1.18657753979813
28,-0.248629731516742
30,0.609021657923573
32,1.38779579492267
34,2.0919867499557
36,2.72698079242915
38,3.29838755101119
40,3.81163895089586
42,4.27182283302448
44,4.68363168637778
46,5.05136563170941
48,5.37895888493949
50,5.67001434207094
52,5.92783883186154
54,6.15547562935221
56,6.35573287794739
58,6.53120758967663
60,6.68430538042179
62,6.81725630951344
64,6.93212726780729
66,7.03083136679683
68,7.11513476069491
70,7.18666130250827
72,7.24689540285539
74,7.29718343028057
76,7.33873396495478
78,7.37261719338102
80,7.39976370886067
82,7.42096295967455
84,7.43686156292069
86,7.44796167572582
88,7.45461958645275
90,7.4570446563077
92,7.45529870655587
94,7.44929590888902
96,7.4388031971571
98,7.42344117866658
100,7.40268548362839
102,7.37586845311795
104,7.34218102993328
106,7.30067468356949
108,7.25026317038826
110,7.1897239027714
112,7.11769867603578
114,7.03269347821819
116,6.93307708431196
118,6.81707811184032
120,6.68278018762963
122,6.52811484575571
124,6.35085174473168
126,6.14858576174808
128,5.91872050219729
130,5.6584477729489
132,5.36472264594849
134,5.03423395829284
136,4.66337059679321
138,4.24818496814794
140,3.7843571761684
142,3.26716761204817
144,2.6914938552857
146,2.05186379487841
148,1.34262821472458
150,0.558377365987003
152,-0.305155221630648
154,-1.24923550638709
156,-2.26846815504249
158,-3.34397137787401
160,-4.43196699831583
162,-5.44915055962412
164,-6.26688246150505
166,-6.74229730820766
168,-6.79736444207753
170,-6.47875524209441
172,-5.92169355995509
174,-5.26597898818566
176,-4.60974327658905
178,-4.00802568547626
180,-3.48683690256354
