"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.07087802611507
2,-3.46767781649741
4,-3.99678063779592
6,-4.6644481290837
8,-5.46855806649794
10,-6.38361336428196
12,-7.32883301346579
14,-8.11884352679935
16,-8.45453719483429
18,-8.0909324674598
20,-7.08728747002498
22,-5.7375100825899
24,-4.30579958283242
26,-2.93293754255202
28,-1.67286098923923
30,-0.537781837648894
32,0.476818920229942
34,1.38106382809005
36,2.18617538979153
38,2.90280385771791
40,3.54051121304209
42,4.10770791021764
44,4.6117520898392
46,5.05909351202655
48,5.4554164318102
50,5.80576555014791
52,6.11465136117248
54,6.38613589871662
56,6.62390141371919
58,6.83130475876455
60,7.01142002104799
62,7.16707157106152
64,7.30085931883068
66,7.41517764179225
68,7.5122291799965
70,7.59403448181596
72,7.66243831813205
74,7.71911335542288
76,7.76556177928925
78,7.80311538189495
80,7.83293456300363
82,7.85600663942377
84,7.87314380752236
86,7.88498105487942
88,7.89197426794995
90,7.89439873149066
92,7.89234816200662
94,7.88573436175738
96,7.87428752262514
98,7.85755715139931
100,7.83491353089285
102,7.80554957578748
104,7.76848288889642
106,7.72255777281857
108,7.66644690325419
110,7.59865232228961
112,7.51750536059033
114,7.42116504356976
116,7.30761447411418
118,7.17465460815631
120,7.01989474298134
122,6.84073891416884
124,6.63436723712423
126,6.3977110245702
128,6.12742025509491
130,5.81982165901075
132,5.47086534222375
134,5.07605754292556
136,4.63037695962348
138,4.12817246440068
140,3.56304176443101
142,2.92769563387591
144,2.2138251714498
146,1.41202054659978
148,0.511863429539876
150,-0.497509772178897
152,-1.62566252439282
154,-2.87625825480945
156,-4.23588277263597
158,-5.6493782060052
160,-6.97640398005141
162,-7.95861972063867
164,-8.31340905913602
166,-7.98565801052829
168,-7.21156163945135
170,-6.28118479348961
172,-5.37677133359606
174,-4.57920489664213
176,-3.91482585919381
178,-3.38649365719729
180,-2.98843521719013
