"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.79083112490215
2,-3.0826070447545
4,-3.51404182653474
6,-4.0979774924915
8,-4.84762371929117
10,-5.77083549225606
12,-6.85328831725753
14,-8.01455369042869
16,-9.02066368146978
18,-9.43434592326454
20,-8.90146811584246
22,-7.59302628312065
24,-5.97134630236065
26,-4.35266592564817
28,-2.86274589275438
30,-1.53158772674431
32,-0.354048950668646
34,0.685175481188642
36,1.60271062581841
38,2.41374066330262
40,3.13139269851889
42,3.76682686737417
44,4.32951976221197
46,4.82756486806026
48,5.26793577650477
50,5.65670136259669
52,5.99919649339358
54,6.30015559380209
56,6.56381644280024
58,6.79400050484868
60,6.99417486037478
62,7.16749969636732
64,7.31686442678282
66,7.44491482276089
68,7.55407301062752
70,7.64655180504139
72,7.72436455374754
74,7.78933145362452
76,7.84308313494652
78,7.88706218646683
80,7.92252319607282
82,7.95053180118831
84,7.97196317287348
86,7.98750029261123
88,7.99763231753805
90,8.00265326617274
92,8.00266119142703
94,7.99755794066485
96,7.98704953429242
98,7.97064712570074
100,7.94766843736036
102,7.91723950134388
104,7.87829646794666
106,7.82958718311952
108,7.76967217292906
110,7.69692460889611
112,7.60952875817115
114,7.5054763418491
116,7.38256012618806
118,7.2383639456369
120,7.07024819101004
122,6.87532957465852
124,6.65045368587701
126,6.39215844652194
128,6.09662603385476
130,5.75962011258915
132,5.37640426589815
134,4.94163630490254
136,4.44923170107924
138,3.89218795734685
140,3.26236109297674
142,2.55018782210562
144,1.7443586505216
146,0.831484836384872
148,-0.204087845754316
150,-1.37985440782698
152,-2.71277524678431
154,-4.21117717946918
156,-5.85090532573213
158,-7.51460618425011
160,-8.88760694521022
162,-9.47886935030463
164,-9.07682733971851
166,-8.04377142156677
168,-6.84685837394923
170,-5.73401507560812
172,-4.78799222215018
174,-4.02212586242556
176,-3.42726285795928
178,-2.98923507014912
180,-2.69461266160492
