"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.40286078196882
2,-2.55015393381168
4,-2.84482071842582
6,-3.30099058010094
8,-3.9380625440114
10,-4.78121085628906
12,-5.8594087851618
14,-7.19311481413837
16,-8.74407281325364
18,-10.2535382099469
20,-10.9856178104064
22,-10.205827325999
24,-8.35539770809644
26,-6.28816650472707
28,-4.38494810336052
30,-2.72304143882184
32,-1.28780147596662
34,-0.0467716298234622
36,1.03097481522675
38,1.97109062157647
40,2.79415255953761
42,3.51663733247288
44,4.15186942656011
46,4.71077802635368
48,5.20246705412296
50,5.63463681185008
52,6.01389504715823
54,6.34598724884702
56,6.63596808086124
58,6.8883296765346
60,7.10709801540282
62,7.29590542302848
64,7.45804500508021
66,7.59651126641021
68,7.71403007003594
70,7.81308031751235
72,7.89590918290251
74,7.96454233937836
76,8.02079033290076
78,8.06625204786849
80,8.10231605107193
82,8.13016047539048
84,8.15075200088274
86,8.16484439925797
88,8.17297702197621
90,8.17547352839444
92,8.17244106621381
94,8.16377003112109
96,8.14913444608909
98,8.1279929140393
100,8.09959001140372
102,8.06295790525593
104,8.0169178931882
106,7.96008148204311
108,7.89085053661971
110,7.8074159384374
112,7.7077540912079
114,7.58962048469539
116,7.45053936937424
118,7.28778838308325
120,7.09837668326026
122,6.87901474003948
124,6.62607338779947
126,6.33552894555624
128,6.00289009796449
130,5.62310062971624
132,5.19040981034708
134,4.69819892604947
136,4.13874773765857
138,3.50291804253566
140,2.77972280286076
142,1.95573960502836
144,1.01432294929065
146,-0.0654037842214537
148,-1.30964766291421
150,-2.75040854874015
152,-4.42231297924579
154,-6.34444134980686
156,-8.44738291008403
158,-10.3543009483408
160,-11.1769795083214
162,-10.4283577995175
164,-8.87732763540594
166,-7.29322748064034
168,-5.93783957982519
170,-4.84575555681045
172,-3.99362641671017
174,-3.35079594173258
176,-2.89117712904706
178,-2.59490825572198
180,-2.44767259001568
