"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.74154697035553
2,-4.32945829438161
4,-5.02902702055286
6,-5.82276494830231
8,-6.65936907373339
10,-7.42488618442913
12,-7.92321253074791
14,-7.9321374863629
16,-7.36401403733662
18,-6.35060194650503
20,-5.1179880032735
22,-3.8424009216409
24,-2.61885249970026
26,-1.48693468679001
28,-0.457702235297444
30,0.470529858688551
32,1.3044449625701
34,2.05222729147157
36,2.72207508097967
38,3.32162612274514
40,3.85778565671905
42,4.33672438280395
44,4.76394189990022
46,5.14434914906758
48,5.48235007135472
50,5.78191482244072
52,6.04664232325071
54,6.27981226042568
56,6.48442755417333
58,6.66324856785185
60,6.81882031270735
62,6.95349377494723
64,7.06944233940589
66,7.16867413822917
68,7.25304102678258
70,7.32424478503213
72,7.38384105926406
74,7.43324149281111
76,7.47371444159657
78,7.50638462707706
80,7.53223204223026
82,7.5520903927625
84,7.56664532342202
86,7.57643264648548
88,7.58183675499494
90,7.58308936656653
92,7.58026870447701
94,7.5732991815987
96,7.56195161026453
98,7.54584391817891
100,7.52444230799393
102,7.49706275701976
104,7.46287271440025
106,7.42089281630113
108,7.36999840514597
110,7.3089206061196
112,7.23624668193416
114,7.15041935356624
116,7.04973473813147
118,6.9323385125657
120,6.79621986018868
122,6.63920269310035
124,6.45893356327283
126,6.25286557638275
128,6.0182375041461
130,5.75204715732714
132,5.45101794761741
134,5.11155746992922
136,4.72970696244461
138,4.30108083335905
140,3.82079646815707
142,3.28339706488711
144,2.68277601058164
146,2.01212398530747
148,1.26394748701453
150,0.430267047524719
152,-0.496767489763074
154,-1.52332934896638
156,-2.65033998054504
158,-3.86568178029319
160,-5.12859071112726
162,-6.34377287321075
164,-7.33809123829311
166,-7.8937909913767
168,-7.88707582943371
170,-7.40393500748721
172,-6.65844591759528
174,-5.84077015754758
176,-5.06283830822892
178,-4.37592124529249
180,-3.79802432183976
