"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.08780184288159
2,-2.28866755905292
4,-2.5826903267054
6,-2.96722711823799
8,-3.43348882543992
10,-3.96113975736056
12,-4.50990966921117
14,-5.00966913866268
16,-5.35707793605409
18,-5.43599855927719
20,-5.17004260918789
22,-4.57134954878942
24,-3.73117394680801
26,-2.76378457728787
28,-1.76155752135601
30,-0.783029816331902
32,0.140528161617265
34,0.995193361609749
36,1.77683586745615
38,2.48644482697304
40,3.12749079059216
42,3.70450791095287
44,4.22235781425248
46,4.68586213667662
48,5.09963069502118
50,5.46799163394407
52,5.79497329624088
54,6.08431099070714
56,6.3394644438973
58,6.56363851937814
60,6.75980345679232
62,6.93071286138047
64,7.07891873555445
66,7.20678340582436
68,7.3164884885412
70,7.41004118108451
72,7.48927822947457
74,7.55586794599135
76,7.61131065101305
78,7.65693790208694
80,7.69391085501822
82,7.72321807844085
84,7.74567311541255
86,7.76191205296731
88,7.77239132310038
90,7.77738591640791
92,7.77698814297002
94,7.77110702486267
96,7.75946835206403
98,7.74161537988141
100,7.7169100928498
102,7.68453490876147
104,7.64349464827638
106,7.59261855129889
108,7.53056208145993
110,7.4558082247151
112,7.36666795712448
114,7.26127953022814
116,7.13760620053085
118,6.9934320143228
120,6.82635525510669
122,6.63377917834494
124,6.41289971689771
126,6.16068997778278
128,5.87388163593938
130,5.54894389060658
132,5.18206171824287
134,4.76911716364447
136,4.30568115899677
138,3.78703034725274
140,3.20821642583746
142,2.56423989402367
144,1.85042551116343
146,1.06318038490257
148,0.201464081566717
150,-0.730459308262929
152,-1.71811813018299
154,-2.72888392204118
156,-3.7015743406687
158,-4.53990037211783
160,-5.1261807819843
162,-5.36984491856704
164,-5.26486857030076
166,-4.89495707565327
168,-4.38005490055179
170,-3.82356317426109
172,-3.29402905960075
174,-2.83001966554464
176,-2.45056649198443
178,-2.16357837371279
180,-1.97113315788509
