"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-1.66309066170695
2,-1.69236364075501
4,-1.83533592156112
6,-2.09444900524376
8,-2.47138207169287
10,-2.96473203956696
12,-3.56522475798082
14,-4.24635235116781
16,-4.9481401216447
18,-5.55667143044643
20,-5.90132002201079
22,-5.81496319629155
24,-5.25008073863157
26,-4.31924538455291
28,-3.20080383439103
30,-2.03872553778319
32,-0.916576231655928
34,0.12695914083847
36,1.0784665877361
38,1.93694393041862
40,2.7068953815464
42,3.39493099725774
44,4.00817702126753
46,4.5535739552834
48,5.03759819714726
50,5.46618060681547
52,5.84471256743655
54,6.17808714147542
56,6.47075063032776
58,6.72675332124332
60,6.94979474216464
62,7.14326187894381
64,7.31026026858621
66,7.45363851949171
68,7.57600704905359
70,7.67975188169038
72,7.7670443210418
74,7.83984724933914
76,7.89991873815538
78,7.94881358729908
80,7.98788334512722
82,8.01827530341365
84,8.04093090127076
86,8.05658391343638
88,8.06575873682598
90,8.06876902457964
92,8.0657168486186
94,8.05649250039749
96,8.0407749661133
98,8.01803303850946
100,7.98752695413098
102,7.94831037385015
104,7.89923245672343
106,7.83893971320997
108,7.76587726321941
110,7.67828906636252
112,7.57421663450548
114,7.45149567826859
116,7.30775007764164
118,7.14038250181921
120,6.94656093723258
122,6.72320032484001
124,6.46693848085334
126,6.17410552878719
128,5.84068630713019
130,5.46227584184887
132,5.03402939846822
134,4.55061168193176
136,4.00615610673902
138,3.39425812972802
140,2.70805345238072
142,1.94048696903013
144,1.08499127300377
146,0.137022031202252
148,-0.902660919675626
150,-2.02133273292941
152,-3.18187224461019
154,-4.30361278740886
156,-5.24634949665423
158,-5.83317697864884
160,-5.94646280568796
162,-5.62483277760908
164,-5.03052031773534
166,-4.33481826963897
168,-3.6542750473704
170,-3.05107134581554
172,-2.55304597923095
174,-2.17015355484163
176,-1.90408830958589
178,-1.75324105204811
180,-1.71510954436598
