"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-9.50453797996447
8.065,-9.41020841711349
8.13,-9.32096589956334
8.195,-9.23731362626904
8.26,-9.15977477396068
8.325,-9.08889425337767
8.39,-9.025240740219
8.455,-8.96940898907302
8.52,-8.92202242526647
8.585,-8.88373599014979
8.65,-8.8552391878308
8.715,-8.83725924317153
8.78,-8.8305642285195
8.845,-8.83596594559144
8.91,-8.85432225314084
8.975,-8.88653840259983
9.04,-8.93356677245984
9.105,-8.99640416441224
9.17,-9.07608552333275
9.235,-9.17367254832216
9.3,-9.29023514900023
9.365,-9.42682304448299
9.43,-9.58442398058711
9.495,-9.76390404948246
9.56,-9.96592447439722
9.625,-10.1908281036075
9.69,-10.4384880628343
9.755,-10.7081112040859
9.82,-10.9979913938893
9.885,-11.3052143848478
9.95,-11.6253300989062
10.015,-11.9520332863011
10.08,-12.2769319814714
10.145,-12.5895309801088
10.21,-12.8775965049031
10.275,-13.1280593638854
10.34,-13.3285062774433
10.405,-13.4690807744759
10.47,-13.5443368400311
10.535,-13.5544389153759
10.6,-13.5052519255824
10.665,-13.4072905048433
10.73,-13.2739416113669
10.795,-13.1195658815625
10.86,-12.9579639506218
10.925,-12.8014208862658
10.99,-12.6603015986592
11.055,-12.5430478717416
11.12,-12.4564096572142
11.185,-12.4057791500673
11.25,-12.3955445384275
11.315,-12.4294207004452
11.38,-12.5107413344436
11.445,-12.6427129987575
11.51,-12.8286401021485
11.575,-13.0721344431296
11.64,-13.3773259831167
11.705,-13.7490950201226
11.77,-14.1933514449205
11.835,-14.7173962700441
11.9,-15.3304171619344
11.965,-16.0441986598876
12.03,-16.8741792506103
12.095,-17.8410810574049
12.16,-18.9735115510538
12.225,-20.3122593873556
12.29,-21.9175623075084
12.355,-23.8811634555507
12.42,-26.3415627906227
12.485,-29.4543855530739
12.55,-32.8428609552515
12.615,-33.4406781556406
12.68,-30.5049232242985
12.745,-27.5090038548924
12.81,-25.1750147857814
12.875,-23.3705356420429
12.94,-21.9470168079456
13.005,-20.8043844704299
13.07,-19.8772770333198
13.135,-19.1219049422534
13.2,-18.5079829695724
13.265,-18.0139759403758
13.33,-17.6242439384869
13.395,-17.3272751074994
13.46,-17.1145588266078
13.525,-16.9798498213089
13.59,-16.9186806960824
13.655,-16.9280397396194
13.72,-17.0061651610236
13.785,-17.1524278597194
13.85,-17.3672886975188
13.915,-17.6523266541757
13.98,-18.0103436135863
14.045,-18.4455618890753
14.11,-18.9639443094094
14.175,-19.5736872091837
14.24,-20.2859697561506
14.305,-21.1160987479519
14.37,-22.08528350483
14.435,-23.2234358566075
14.5,-24.5736240272566
14.565,-26.1989094001017
14.63,-28.1904747708643
14.695,-30.6591944909929
14.76,-33.5692375918866
14.825,-35.7387897561451
14.89,-34.6266525141644
14.955,-31.7203236370215
15.02,-29.0401045246073
15.085,-26.8621602597917
15.15,-25.0898795238765
15.215,-23.6200929114491
15.28,-22.3790685313694
15.345,-21.3163180264901
15.41,-20.3968422536323
15.475,-19.5958210156513
15.54,-18.8952468746258
15.605,-18.2817873728461
15.67,-17.745396743237
15.735,-17.2783889148558
15.8,-16.8748003209137
15.865,-16.5299386564092
15.93,-16.2400527250797
15.995,-16.0020811195389
16.06,-15.8134505810283
16.125,-15.6719023208889
16.19,-15.5753285281039
16.255,-15.5216030452563
16.32,-15.5083907109782
16.385,-15.532920106548
16.45,-15.5917058137752
16.515,-15.6802111506609
16.58,-15.7924545749533
16.645,-15.9205881423588
16.71,-16.0545206763927
16.775,-16.1817233208915
16.84,-16.2874270581045
16.905,-16.3554558809333
16.97,-16.3698566232958
17.035,-16.3172163980643
17.1,-16.189144010405
17.165,-15.9840719252144
17.23,-15.7076284688636
17.295,-15.3714034074007
17.36,-14.9906284519494
17.425,-14.581640547224
17.49,-14.1598440634942
17.555,-13.7384773156218
17.62,-13.3281293743822
17.685,-12.9367820153078
17.75,-12.5701384911288
17.815,-12.2320612447271
17.88,-11.9250116859562
17.945,-11.6504394899997
18.01,-11.4091022611187
18.075,-11.2013135446341
18.14,-11.0271240397213
18.205,-10.8864420384971
18.27,-10.7790974858561
18.335,-10.7048513299089
18.4,-10.6633491246583
18.465,-10.6540161406024
18.53,-10.6758917446406
18.595,-10.7274051553483
18.66,-10.8061048355949
18.725,-10.9083714752753
18.79,-11.0291697476367
18.855,-11.1619225287479
18.92,-11.2986115280032
18.985,-11.4302006628774
19.05,-11.54742146221
19.115,-11.6418468065813
19.18,-11.7070407833298
19.245,-11.7394796595641
19.31,-11.7389667883649
19.375,-11.7084259475096
19.44,-11.6531749447601
19.505,-11.5799359609176
19.57,-11.4958628760166
19.635,-11.4077802889852
19.7,-11.3217069706829
19.765,-11.2426405184229
19.83,-11.1745328682261
19.895,-11.1203797183459
19.96,-11.0823618816482
20.025,-11.0619974384068
20.09,-11.0602818378991
20.155,-11.0778060363521
20.22,-11.1148506244328
20.285,-11.1714580032619
20.35,-11.2474863668777
20.415,-11.3426495773299
20.48,-11.4565466593552
20.545,-11.5886840017201
20.61,-11.7384926537768
20.675,-11.905342458481
20.74,-12.0885542137826
20.805,-12.2874106160518
20.87,-12.5011664083121
20.935,-12.7290579207809
21,-12.9703120365208
