"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.23629338249954
2,-3.73016645251246
4,-4.36274475537604
6,-5.14149613156549
8,-6.06228359728983
10,-7.08786721116887
12,-8.10217042030499
14,-8.84916500399819
16,-8.97082193277257
18,-8.29584868220151
20,-7.04292257884678
22,-5.56523280738114
24,-4.09394988265859
26,-2.72755293134975
28,-1.49411547210561
30,-0.392957081306214
32,0.586400992711147
34,1.45671221916396
36,2.2302784344799
38,2.91811207529294
40,3.52980965643316
42,4.07367142463231
44,4.5568868193911
46,4.98571879184636
48,5.36566504656673
50,5.70159174417032
52,5.99784153404505
54,6.2583196530264
56,6.48656197332533
58,6.68578843906147
60,6.85894474848336
62,7.00873458884723
64,7.13764426644775
66,7.24796120225663
68,7.34178747395178
70,7.42104936315252
72,7.48750369796012
74,7.54274165278062
76,7.58819056933801
78,7.6251142861916
80,7.65461240206808
82,7.67761884546266
84,7.69490007504647
86,7.70705318931882
88,7.71450417751102
90,7.7175064956991
92,7.71614010188698
94,7.71031103158175
96,7.69975154167308
98,7.68402079612263
100,7.66250601303632
102,7.6344239400004
104,7.59882247367821
106,7.55458219067339
108,7.50041750901998
110,7.43487715204594
112,7.35634353658574
114,7.26303065242109
116,7.15297993514081
118,7.02405355482007
120,6.87392444107955
122,6.70006223258648
124,6.49971416542233
126,6.26987968761105
128,6.00727729285151
130,5.70830169246266
132,5.36896898513577
134,4.98484695589933
136,4.55096711345276
138,4.06171477539655
140,3.51069398843339
142,2.89056667996338
144,2.19287344185149
146,1.40786463036404
148,0.524424301378507
150,-0.469696329859962
152,-1.58678541232944
154,-2.83584115257914
156,-4.2136717026142
158,-5.68313493720138
160,-7.12783158496474
162,-8.29437160795733
164,-8.83660217460462
166,-8.59878005682831
168,-7.80133414837253
170,-6.78999689910158
172,-5.79197765873902
174,-4.9062394780762
176,-4.16316941327157
178,-3.56484463421349
180,-3.10355755495338
