"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-9.02155816053925
8.065,-9.14581336802362
8.13,-9.28013114195234
8.195,-9.42467598812913
8.26,-9.5795804453395
8.325,-9.74493980582597
8.39,-9.92080519676015
8.455,-10.1071744337644
8.52,-10.3039799197545
8.585,-10.5110727125415
8.65,-10.7282017334834
8.715,-10.9549869587657
8.78,-11.1908853644445
8.845,-11.4351484540097
8.91,-11.6867704915744
8.975,-11.9444272582366
9.04,-12.2064064712053
9.105,-12.4705332385467
9.17,-12.7340973568266
9.235,-12.9937940613061
9.3,-13.2456957997244
9.365,-13.4852787451694
9.43,-13.7075319071725
9.495,-13.9071752637197
9.56,-14.0790019837646
9.625,-14.2183355214287
9.69,-14.3215568680726
9.755,-14.3866200347664
9.82,-14.4134512999789
9.885,-14.4041359317295
9.95,-14.3628395356455
10.015,-14.2954763932094
10.08,-14.2091980414019
10.145,-14.1118083289731
10.21,-14.0112083199377
10.275,-13.9149448256065
10.34,-13.8298972433528
10.405,-13.7621034844295
10.47,-13.7167040900496
10.535,-13.697974173512
10.6,-13.7094120011217
10.665,-13.7538566954517
10.73,-13.8336125446912
10.795,-13.9505618133679
10.86,-14.1062507765075
10.925,-14.3019344266756
10.99,-14.5385635643182
11.055,-14.8166933921623
11.12,-15.1362849425047
11.185,-15.4963597766105
11.25,-15.8944561896636
11.315,-16.3258279707637
11.38,-16.7823413076022
11.445,-17.2510978614823
11.51,-17.7130042493779
11.575,-18.1418841453229
11.64,-18.5052406630342
11.705,-18.7680247022305
11.77,-18.8999038681861
11.835,-18.8840674247252
11.9,-18.723101347413
11.965,-18.4381522778997
12.03,-18.0619522923571
12.095,-17.6300384685615
12.16,-17.1742290480687
12.225,-16.7196534004307
12.29,-16.2845006016113
12.355,-15.8811260479375
12.42,-15.5175261673918
12.485,-15.1986901173991
12.55,-14.9276686866563
12.615,-14.7063592149103
12.68,-14.5360602789037
12.745,-14.4178573765569
12.81,-14.3528916382895
12.875,-14.3425512219914
12.94,-14.3886142652254
13.005,-14.4933640737238
13.07,-14.6596911984755
13.135,-14.8911922237622
13.2,-15.19227002072
13.265,-15.56823252273
13.33,-16.0253720755971
13.395,-16.5709750855504
13.46,-17.2131396051262
13.525,-17.960115744394
13.59,-18.8185165266444
13.655,-19.7889400652495
13.72,-20.8559412321984
13.785,-21.9671070779297
13.85,-22.9981293501824
13.915,-23.7272092534968
13.98,-23.9044426790431
14.045,-23.4504748764633
14.11,-22.5402113215737
14.175,-21.4315731611755
14.24,-20.3074940376717
14.305,-19.258721531593
14.37,-18.3197063857791
14.435,-17.4981692328831
14.5,-16.7908247851099
14.565,-16.1905808196812
14.63,-15.6896042319055
14.695,-15.2805435222343
14.76,-14.9569616481337
14.825,-14.7134449965211
14.89,-14.5455904211755
14.955,-14.4499551532535
15.02,-14.4240014834145
15.085,-14.4660426004729
15.15,-14.5751809146386
15.215,-14.7512167194727
15.28,-14.994486792741
15.345,-15.3055626118243
15.41,-15.6846868603597
15.475,-16.1307425178967
15.54,-16.6394218579268
15.605,-17.2001162598665
15.67,-17.7910336559198
15.735,-18.3726787257846
15.8,-18.8822078047017
15.865,-19.2360468218588
15.93,-19.3511700757771
15.995,-19.183486620044
16.06,-18.7551520073465
16.125,-18.1423518112812
16.19,-17.4365360149881
16.255,-16.7135900867336
16.32,-16.023934306492
16.385,-15.3957358367387
16.45,-14.841668994317
16.515,-14.3648040463264
16.58,-13.9627015085951
16.645,-13.630011834272
16.71,-13.3600597437106
16.775,-13.1457849246955
16.84,-12.9802823169837
16.905,-12.8570934384664
16.97,-12.7703429155106
17.035,-12.7147796503398
17.1,-12.6857606420515
17.165,-12.6792018050043
17.23,-12.6915111103689
17.295,-12.7195133023695
17.36,-12.7603713099571
17.425,-12.8115066566283
17.49,-12.8705192434567
17.555,-12.9351055558224
17.62,-13.0029734387534
17.685,-13.0717510089514
17.75,-13.13888703492
17.815,-13.201540359997
17.88,-13.2564569830168
17.945,-13.2998358091748
18.01,-13.3271887169855
18.075,-13.3332086699602
18.14,-13.3116725287326
18.205,-13.255424008796
18.27,-13.1565062593424
18.335,-13.0065384206184
18.4,-12.7974456243521
18.465,-12.5226394798152
18.53,-12.1786849981848
18.595,-11.7673650145867
18.66,-11.2978640391551
18.725,-10.7885516859972
18.79,-10.2675719485168
18.855,-9.77122567051098
18.92,-9.33927750390724
18.985,-9.00736335353475
19.05,-8.79870937017488
19.115,-8.71896884170612
19.18,-8.75692565312107
19.245,-8.89027095580274
19.31,-9.09291253347586
19.375,-9.34058910693272
19.44,-9.61368172214509
19.505,-9.89778315196463
19.57,-10.1830640037862
19.635,-10.4632400918215
19.7,-10.7345703759074
19.765,-10.9950458207948
19.83,-11.2437907551329
19.895,-11.4806444397097
19.96,-11.7058787149513
20.025,-11.9200122509191
20.09,-12.1236909246253
20.155,-12.3176124308868
20.22,-12.5024800129397
20.285,-12.6789751228492
20.35,-12.8477422414257
20.415,-13.0093814028307
20.48,-13.1644455136572
20.545,-13.3134405775232
20.61,-13.4568276077556
20.675,-13.5950254507152
20.74,-13.7284140296979
20.805,-13.8573377064449
20.87,-13.982108578572
20.935,-14.1030096093239
21,-14.2202975358723
