"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.45124866894273
2,-2.82024020119303
4,-3.28933110238764
6,-3.85449232588295
8,-4.50025955501453
10,-5.18882658785355
12,-5.84394292830759
14,-6.33817059298459
16,-6.5118188088144
18,-6.25102095984055
20,-5.57275998804694
22,-4.60984580647107
24,-3.51688224545207
26,-2.40643807848044
28,-1.34158165957245
30,-0.351226806604726
32,0.554791778716575
34,1.3761582541353
36,2.11688804424298
38,2.78270870181422
40,3.37979695454231
42,3.91420032818909
44,4.39159616662814
46,4.8172132142907
48,5.19582860944232
50,5.53179715005782
52,5.82909174679736
54,6.09134503981853
56,6.32188769872061
58,6.52378167946879
60,6.69984805253326
62,6.85268963983297
64,6.98470896092879
66,7.09812207444608
68,7.19496890291475
70,7.27712059577947
72,7.34628443974021
74,7.40400677865663
76,7.45167436122187
78,7.49051449436907
80,7.52159434320299
82,7.54581968279481
84,7.5639333719768
86,7.57651378305879
88,7.58397338324793
90,7.58655762301176
92,7.58434424364692
94,7.57724307127289
96,7.56499631804835
98,7.54717936449972
100,7.52320195041568
102,7.49230965667975
104,7.45358551735631
106,7.4059515606531
108,7.34817003898202
110,7.27884407169565
112,7.19641738820183
114,7.09917282267366
116,6.98522917286264
118,6.85253599300841
120,6.69886584349107
122,6.52180346811774
124,6.31873131735699
126,6.08681079232128
128,5.82295857202985
130,5.52381745135283
132,5.18572135068818
134,4.80465474129364
136,4.37620801649857
138,3.89553302678043
140,3.35730847195021
142,2.75573588383083
144,2.08460914728471
146,1.33754525369699
148,0.508554003690384
150,-0.406696675475874
152,-1.40822149185005
154,-2.48638520019357
156,-3.61194971755021
158,-4.72016524014613
160,-5.69432392955689
162,-6.37359052421765
164,-6.62141361817762
166,-6.42484823822397
168,-5.90646101068532
170,-5.23186673029614
172,-4.52986515071334
174,-3.87576613192314
176,-3.306002182938
178,-2.8349169296421
180,-2.46576990199951
