"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.38336545691192
2,-2.56527307127633
4,-2.89763442589154
6,-3.39621891861236
8,-4.08254856044444
10,-4.98440960652322
12,-6.13315079147831
14,-7.5473560293276
16,-9.16586748519744
18,-10.6389517888342
20,-11.0911326404015
22,-9.9475661684578
24,-7.92827921938342
26,-5.83922773867873
28,-3.96409133786889
30,-2.34051952941557
32,-0.942183694245955
34,0.266068521374852
36,1.31526528069613
38,2.23050911608809
40,3.03174802757178
42,3.73490614954384
44,4.35285883437855
46,4.89618028625108
48,5.37369645800327
50,5.79289030092724
52,6.16019929320425
54,6.48123512184749
56,6.76094695269047
58,7.00374347564157
60,7.21358449072323
62,7.39404971943804
64,7.54839038587172
66,7.67956762137926
68,7.79028070305642
70,7.88298740074318
72,7.9599181852402
74,8.02308567657246
76,8.07429044020878
78,8.11512403924177
80,8.14697009887958
82,8.17100401979037
84,8.18819187702267
86,8.19928895294471
88,8.20483827006901
90,8.20516940900283
92,8.20039781600484
94,8.19042472294747
96,8.1749377200376
98,8.15341193916603
100,8.12511172415575
102,8.08909258419155
104,8.04420314849833
106,7.98908676313724
108,7.92218229259547
110,7.84172360606183
112,7.74573713535239
114,7.63203678039621
116,7.4982152979205
118,7.34163112426487
120,7.15938933317326
122,6.94831508489523
124,6.70491744308279
126,6.4253407625243
128,6.10529989985161
130,5.7399941498004
132,5.32399288716325
134,4.8510831543094
136,4.31406555149834
138,3.70447939709439
140,3.01223103734482
142,2.22509119085583
144,1.32802280695084
146,0.302317368651183
148,-0.875384383926424
150,-2.23372001439702
152,-3.80497746903793
154,-5.61413068505584
156,-7.63372709742948
158,-9.63631779918696
160,-10.9371660916062
162,-10.7647309154767
164,-9.45812985344536
166,-7.88195814745471
168,-6.45772155762294
170,-5.28238447255898
172,-4.34958827620185
174,-3.63163277858534
176,-3.10155610874528
178,-2.73775091047605
180,-2.5240831855533
