"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-1.98045937605816
2,-2.20025497673508
4,-2.51401174833752
6,-2.91871552975346
8,-3.40467728474995
10,-3.9496887407346
12,-4.51005551823332
14,-5.01045093288969
16,-5.34211430684276
18,-5.38790691442818
20,-5.07928468179773
22,-4.44156746267642
24,-3.57510729810882
26,-2.59544656108778
28,-1.59174162161853
30,-0.618637866050621
32,0.295576625523882
34,1.13890481150161
36,1.90836665410178
38,2.6056111031821
40,3.23447788821781
42,3.79970238815856
44,4.30625122378421
46,4.75899589004876
48,5.16256431652837
50,5.52128431032947
52,5.83917298583485
54,6.11994783054172
56,6.36704660061431
58,6.58364943470908
60,6.77269990211187
62,6.9369234847087
64,7.07884294089022
66,7.20079049568144
68,7.3049170528799
70,7.39319874500636
72,7.46744118712243
74,7.52928181438463
76,7.58019067820223
78,7.62147006094155
80,7.65425324836777
82,7.67950277397676
84,7.69800842033346
86,7.71038522930878
88,7.71707173548288
90,7.71832859498369
92,7.71423773604019
94,7.70470210831902
96,7.68944605678382
98,7.66801629369686
100,7.63978339089348
102,7.60394366495445
104,7.55952128153264
106,7.50537036269817
108,7.44017684322406
110,7.36245978837602
112,7.2705718569119
114,7.16269856860782
116,7.03685601621027
118,6.89088664910929
120,6.7224527547986
122,6.52902728397734
124,6.30788172481142
126,6.05607086683747
128,5.77041457053404
130,5.44747719410262
132,5.08354634293224
134,4.67461450094024
136,4.21637061878969
138,3.70421525365568
140,3.13332496152013
142,2.49881415367362
144,1.796084394593
146,1.02152769654513
148,0.173886113228564
150,-0.74320916738256
152,-1.71671345716524
154,-2.71678241888657
156,-3.68685071313917
158,-4.53639356130891
160,-5.15106095269874
162,-5.43576687434044
164,-5.37217126145966
166,-5.03246760204901
168,-4.53263306309006
170,-3.97814033181609
172,-3.44139788976334
174,-2.96426034544502
176,-2.56795783750973
178,-2.26170488689015
180,-2.04828912595028
