"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.18469008639249
2,-2.42630826841177
4,-2.75733661029805
6,-3.17276909122721
8,-3.65941186365593
10,-4.1894835629473
12,-4.71171330311284
14,-5.14361193787861
16,-5.37655892546721
18,-5.30932024498161
20,-4.90217321358668
22,-4.20294709727548
24,-3.31443547359817
26,-2.34081562558178
28,-1.35817050978853
30,-0.411969426842165
32,0.474602817360496
34,1.29196789241949
36,2.03809211107172
38,2.71484278632111
40,3.32594876817903
42,3.87590438374987
44,4.36939943984732
46,4.81103496040834
48,5.20519151454929
50,5.55597755318194
52,5.86721845951916
54,6.1424651435723
56,6.38501086648099
58,6.59791034810859
60,6.78399813849048
62,6.94590482825106
64,7.08607053692028
66,7.20675558029406
68,7.31004845964377
70,7.3978714366783
72,7.47198401389084
74,7.53398466050456
76,7.58531112587754
78,7.62723967327446
80,7.66088355131374
82,7.68719099974132
84,7.7069430608826
86,7.72075143814139
88,7.72905660817884
90,7.73212635406541
92,7.73005484323837
94,7.72276232735986
96,7.70999549231349
98,7.69132843696978
100,7.66616421044207
102,7.63373679073125
104,7.59311334410647
106,7.54319656517737
108,7.48272686291346
110,7.41028412805511
112,7.32428879240984
114,7.22300187041298
116,7.10452365844471
118,6.96679075921669
120,6.80757110076723
122,6.62445664003926
124,6.41485349482328
126,6.17596936324219
128,5.90479831830932
130,5.59810349914122
132,5.2523990273969
134,4.86393396015805
136,4.42868379989744
138,3.94236002810647
140,3.40045716945593
142,2.79837344415256
144,2.13167133645712
146,1.39659930119593
148,0.591092887427735
150,-0.28336536213557
152,-1.21842098330694
154,-2.19328089693783
156,-3.1665727309472
158,-4.0678957893848
160,-4.79800984247729
162,-5.25313122571939
164,-5.37522399068506
166,-5.19006756531824
168,-4.79059291411506
170,-4.28510808524348
172,-3.7598594833971
174,-3.27024628801224
176,-2.84714475574627
178,-2.5057461070038
180,-2.25227069564423
