"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.78567496411352
2,-4.36827360861027
4,-5.06705143296478
6,-5.86838223926073
8,-6.72726398580836
10,-7.53747332597023
12,-8.10474848224219
14,-8.18945427538023
16,-7.67207014780808
18,-6.67038565060709
20,-5.4222971794161
22,-4.12033266690091
24,-2.86900248492862
26,-1.71162739699779
28,-0.660194261454526
30,0.287104889127198
32,1.13738411180228
34,1.89929048799889
36,2.58143100934442
38,3.19178110887363
40,3.73751826576188
42,4.22503134939788
44,4.6599951958693
46,5.04746235552468
48,5.39195204915335
50,5.69752895240036
52,5.96786995044172
54,6.20631930567133
56,6.41593352176132
58,6.5995173830793
60,6.75965257675618
62,6.89872013887674
64,7.01891778326642
66,7.12227300288313
68,7.21065269058317
70,7.28576990923831
72,7.34918834807929
74,7.40232492856528
76,7.44645096463386
78,7.48269223475997
80,7.51202828322759
82,7.53529123235186
84,7.55316435363668
86,7.56618061216838
88,7.57472136366902
90,7.57901534686321
92,7.579138074952
94,7.57501168927885
96,7.56640529628864
98,7.55293576641429
100,7.53406893144749
102,7.50912107607138
104,7.47726058016726
106,7.43750953154284
108,7.38874509373209
110,7.32970037984098
112,7.25896454985349
114,7.17498181355611
116,7.0760489818493
118,6.96031116260868
120,6.82575513971326
122,6.67019990104315
124,6.49128368837051
126,6.2864468242464
128,6.05290942419858
130,5.78764292574395
132,5.48733416542527
134,5.14834053533139
136,4.76663461382468
138,4.33773673686893
140,3.85663457976415
142,3.31769066106943
144,2.71454330261955
146,2.04001736549046
148,1.28608554000875
150,0.443975951850262
152,-0.495354588631756
154,-1.5398852732814
156,-2.69322811344839
158,-3.94700509678526
160,-5.26457285135959
162,-6.55155535176991
164,-7.62343801248882
166,-8.23178918630473
168,-8.22397550370851
170,-7.69364181908576
172,-6.8856515144483
174,-6.01132508752608
176,-5.18894566867707
178,-4.46912836774915
180,-3.86750203717242
