"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.70812006187802
2,-2.98146552480777
4,-3.39968608456185
6,-3.97721117405192
8,-4.73071979494445
10,-5.67509858023031
12,-6.80958023198196
14,-8.07633614381658
16,-9.26043654168861
18,-9.87774934653948
20,-9.43352392978895
22,-8.0605134503688
24,-6.31968442476181
26,-4.59311995691893
28,-3.0202351354272
30,-1.62741352585481
32,-0.40377671134997
34,0.670499143481051
36,1.61517322651156
38,2.4475488667642
40,3.18219552536303
42,3.83127307605187
44,4.40496676022337
46,4.91188445389008
48,5.35938220650606
50,5.75382012950278
52,6.10076015961183
54,6.40511791633722
56,6.67127906423207
58,6.90318839795086
60,7.10441793940172
62,7.27821880691743
64,7.42756045626357
66,7.55516003152476
68,7.66350393001696
70,7.75486322097824
72,7.83130421764719
74,7.89469525233304
76,7.94671051870514
78,7.98883170569837
80,8.02234803881262
82,8.04835525639722
84,8.06775397270102
86,8.08124781014549
88,8.08934161633318
90,8.09234001412339
92,8.09034646433103
94,8.08326294988912
96,8.0707903180775
98,8.0524292445528
100,8.02748171048276
102,7.99505281301434
104,7.95405266005685
106,7.90319803266256
108,7.84101343084926
110,7.76583104898114
112,7.67578915073935
114,7.56882822539419
116,7.44268419844782
118,7.29487782988119
120,7.12269924771192
122,6.92318631398826
124,6.69309517874108
126,6.42886090990457
128,6.12654544721778
130,5.78176925485188
132,5.38962186609006
134,4.94454494433696
136,4.44017948134384
138,3.86916641689586
140,3.22288787068024
142,2.49113629014651
144,1.66170703893298
146,0.719943390509064
148,-0.351628812862288
150,-1.57311010206097
152,-2.96502444892767
154,-4.53970961493665
156,-6.27372259098475
158,-8.03241236785023
160,-9.43538398494599
162,-9.90617183244785
164,-9.29134323919948
166,-8.09236735792284
168,-6.80772896558449
170,-5.65775156008528
172,-4.70076913852273
174,-3.93691166676646
176,-3.35061685750993
178,-2.92468013650989
180,-2.64427720862712
