"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-10.1308696768164
8.065,-10.1518711588881
8.13,-10.1709150186215
8.195,-10.1880380240569
8.26,-10.2033256804324
8.325,-10.2169194394975
8.39,-10.2290247062046
8.455,-10.2399197938918
8.52,-10.2499660093313
8.585,-10.2596190776735
8.65,-10.2694421394711
8.715,-10.280120559626
8.78,-10.2924787685865
8.845,-10.3074992897275
8.91,-10.3263439635377
8.975,-10.3503771141101
9.04,-10.3811899509285
9.105,-10.4206247659704
9.17,-10.470796345351
9.235,-10.5341063007922
9.3,-10.6132435410164
9.365,-10.711160641538
9.43,-10.831011286245
9.495,-10.9760282931901
9.56,-11.1493154958934
9.625,-11.3535213094656
9.69,-11.5903601264691
9.755,-11.8599553139144
9.82,-12.1600038853878
9.885,-12.4848216580463
9.95,-12.8244340487427
10.015,-13.1640347688723
10.08,-13.4843005200609
10.145,-13.7630906079491
10.21,-13.9787548958174
10.275,-14.1144951843155
10.34,-14.1622927300844
10.405,-14.1246465759716
10.47,-14.0133203909886
10.535,-13.8458757496319
10.6,-13.6416927315832
10.665,-13.4188976216319
10.73,-13.1927144700941
10.795,-12.975029213192
10.86,-12.7746883119698
10.925,-12.5981082460332
10.99,-12.4499306112739
11.055,-12.3335966749472
11.12,-12.2518020797427
11.185,-12.2068354506605
11.25,-12.200820996888
11.315,-12.2358881684045
11.38,-12.3142889365475
11.445,-12.4384792541113
11.51,-12.611177327802
11.575,-12.8354079012203
11.64,-13.1145385504775
11.705,-13.452310326776
11.77,-13.852859650919
11.835,-14.3207188285265
11.9,-14.8607644360672
11.965,-15.4780472959795
12.03,-16.177367241323
12.095,-16.9623162209815
12.16,-17.8332437326442
12.225,-18.7831183261258
12.29,-19.7895908091142
12.355,-20.8014431127052
12.42,-21.7212789166085
12.485,-22.4006483850344
12.55,-22.6835334956602
12.615,-22.5033687613832
12.68,-21.9375555839637
12.745,-21.1444560347212
12.81,-20.2685902087409
12.875,-19.402610357105
12.94,-18.5944827606374
13.005,-17.8648343893314
13.07,-17.2200202277293
13.135,-16.6596768813033
13.2,-16.1806419606421
13.265,-15.7788776862001
13.33,-15.4503747844704
13.395,-15.1915535476217
13.46,-14.9994242689886
13.525,-14.8716382164177
13.59,-14.8064945940306
13.655,-14.802936245302
13.72,-14.860550644153
13.785,-14.9795847789113
13.85,-15.1609787545924
13.915,-15.4064212000243
13.98,-15.7184286003683
14.045,-16.1004493617527
14.11,-16.5569900693882
14.175,-17.0937525762408
14.24,-17.7177484089978
14.305,-18.4373029653887
14.37,-19.2617315137128
14.435,-20.2001544267122
14.5,-21.2581679047118
14.565,-22.4293781298266
14.63,-23.6755680089998
14.695,-24.8870605031194
14.76,-25.8338797596722
14.825,-26.2013018028533
14.89,-25.8263786648247
14.955,-24.8798651220038
15.02,-23.6757828293585
15.085,-22.4396564250995
15.15,-21.2776597222727
15.215,-20.225925953283
15.28,-19.2895529041127
15.345,-18.4619816100448
15.41,-17.7332429358393
15.475,-17.0931918756817
15.54,-16.5326517361565
15.605,-16.0437194230302
15.67,-15.6197500232038
15.735,-15.2552319317862
15.8,-14.9456363153836
15.865,-14.6872717471903
15.93,-14.477152936079
15.995,-14.3128835430023
16.06,-14.1925495220779
16.125,-14.1146179745505
16.19,-14.0778357309095
16.255,-14.0811211387875
16.32,-14.1234415470439
16.385,-14.2036676537469
16.45,-14.3203943356307
16.515,-14.4717162220415
16.58,-14.6549461256746
16.645,-14.8662675440617
16.71,-15.1003224925038
16.775,-15.3497586925666
16.84,-15.6048027028772
16.905,-15.8529920790269
16.97,-16.0792803590122
17.035,-16.2667824150818
17.1,-16.3983716071328
17.165,-16.4590837560184
17.23,-16.4388380477385
17.295,-16.3345826671743
17.36,-16.1509828161182
17.425,-15.8993394614481
17.49,-15.5952190514114
17.555,-15.2557297788658
17.62,-14.8972681685911
17.685,-14.5341160912644
17.75,-14.1778547606794
17.815,-13.8373563861293
17.88,-13.519091875425
17.945,-13.2275586424551
18.01,-12.9657121160362
18.075,-12.735345534628
18.14,-12.5373998426756
18.205,-12.3722044484387
18.27,-12.2396572294986
18.335,-12.1393537606675
18.4,-12.0706745377227
18.465,-12.0328367313495
18.53,-12.0249145830847
18.595,-12.0458303460556
18.66,-12.0943159059931
18.725,-12.1688441421872
18.79,-12.2675291171918
18.855,-12.3879960069453
18.92,-12.5272263170646
18.985,-12.6813926134341
19.05,-12.8457106987316
19.115,-13.0143554441237
19.18,-13.180505473138
19.245,-13.3365920329269
19.31,-13.4748130692435
19.375,-13.587918700757
19.44,-13.6701768596476
19.505,-13.7183169130017
19.57,-13.7321858217553
19.635,-13.7148954705135
19.7,-13.6723952718506
19.765,-13.6125981690184
19.83,-13.5443178957439
19.895,-13.4762847170514
19.96,-13.4164183679458
20.025,-13.3714173129883
20.09,-13.3466298890364
20.155,-13.3461268069924
20.22,-13.3728884261618
20.285,-13.4290361630968
20.35,-13.516059764294
20.415,-13.635011995273
20.48,-13.7866562334112
20.545,-13.9715603646501
20.61,-14.1901334094284
20.675,-14.4426007662567
20.74,-14.7289109792315
20.805,-15.0485624529257
20.87,-15.4003336809758
20.935,-15.7818973454871
21,-16.1893012213311
