"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.45498599750693
2,-2.74922436800605
4,-3.1660803982032
6,-3.71133255722924
8,-4.38638109674912
10,-5.18008180758145
12,-6.05105315863142
14,-6.89536611926683
16,-7.5118439350003
18,-7.63631396167345
20,-7.12243703410551
22,-6.08979197995845
24,-4.79842639062667
26,-3.45717401684366
28,-2.17603169735087
30,-0.998382366134865
32,0.0652863079792889
34,1.01838146140923
36,1.86934319544894
38,2.62784843993256
40,3.30329756090158
42,3.90428664016364
44,4.43849115777307
46,4.91271119378819
48,5.33297077221786
50,5.70462642198562
52,6.03246738358605
54,6.32080175678711
56,6.57352787304873
58,6.79419211051812
60,6.98603496719227
62,7.15202724512396
64,7.29489802459305
66,7.41715587579016
68,7.52110453084275
70,7.60885404408564
72,7.68232830822257
74,7.7432696656334
76,7.79324125192098
78,7.83362762661405
80,7.8656341778497
82,7.89028572871133
84,7.90842471847592
86,7.92070927907805
88,7.92761147334829
90,7.92941590568011
92,7.92621885722111
94,7.91792803669627
96,7.90426297533423
98,7.88475603121525
100,7.85875390594067
102,7.82541951596425
104,7.7837340029935
106,7.73249861277158
108,7.6703361187653
110,7.59569141544321
112,7.50683085263252
114,7.40183982463637
116,7.27861806115446
118,7.13487198645892
120,6.9681034128785
122,6.77559370826746
124,6.5543824192858
126,6.30123914040525
128,6.01262719781686
130,5.68465749154102
132,5.31303067297065
134,4.89296588396005
136,4.41911489854959
138,3.88546246811757
140,3.28521869553502
142,2.61072117787186
144,1.85339205540375
146,1.00385753428767
148,0.0524796370562975
150,-1.00912705980028
152,-2.18430293426516
154,-3.46251304959569
156,-4.80046330585282
158,-6.08868225224603
160,-7.11969612034256
162,-7.63518303061549
164,-7.51557796456812
166,-6.90512057926381
168,-6.06631080086975
170,-5.20007671542175
172,-4.41075687833855
174,-3.74021359114174
176,-3.19999115295778
178,-2.7890182316562
180,-2.5018107377264
