"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.09326367683319
2,-3.55500661785959
4,-4.11023174918392
6,-4.74499464965404
8,-5.42452787157328
10,-6.0779991281456
12,-6.58527659286483
14,-6.79105111911436
16,-6.57516617545568
18,-5.93909285247805
20,-5.00395915322037
22,-3.92287733898229
24,-2.81247986517934
26,-1.74033077795782
28,-0.738532051226811
30,0.181149790825967
32,1.01729708925106
34,1.77330676131255
36,2.4545555622226
38,3.06701468640917
40,3.61660414024274
42,4.10891527207576
44,4.54911270287396
46,4.94192089438278
48,5.29164809614013
50,5.60222434478435
52,5.87724225827859
54,6.11999545256019
56,6.33351245756676
58,6.52058551210451
60,6.68379433052177
62,6.82552524771697
64,6.94798626350156
66,7.05321852650005
68,7.14310477476562
70,7.21937521174955
72,7.28361125483818
74,7.33724755467723
76,7.38157264844945
78,7.41772857877429
80,7.44670978072365
82,7.469361511101
84,7.48637806518932
86,7.49830099548521
88,7.50551751372904
90,7.50825922146992
92,7.50660127555556
94,7.50046205377831
96,7.48960334321973
98,7.47363103058726
100,7.45199623107434
102,7.4239967509766
104,7.38877874024656
106,7.34533835485068
108,7.29252321530327
110,7.22903341676503
112,7.15342181685828
114,7.06409329874408
116,6.95930267765334
118,6.83715088755159
120,6.6955790498556
122,6.53235998798244
124,6.34508671195898
126,6.13115736246177
128,5.8877560875484
130,5.61182935709138
132,5.30005735713248
134,4.94882046079932
136,4.55416155958937
138,4.11174667502917
140,3.61682956497474
142,3.06423257654928
144,2.44836891208241
146,1.76335699136674
148,1.00332805232897
150,0.163127474406318
152,-0.760197957507141
154,-1.76438552071845
156,-2.83613436695325
158,-3.94077398052536
160,-5.00713727685657
162,-5.91548475047012
164,-6.51429534104069
166,-6.69204971895273
168,-6.45931351050093
170,-5.94084200923296
172,-5.28859528762083
174,-4.61732602371224
176,-3.99394020209689
178,-3.45106903771539
180,-3.00168608513406
