"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.9890853601396
2,-3.3944537704666
4,-3.89571317786039
6,-4.48181430930932
8,-5.12428975866172
10,-5.76366027319389
12,-6.29501695769912
14,-6.57201653384292
16,-6.46006866502806
18,-5.92407781474957
20,-5.05591806012718
22,-4.00426347592168
24,-2.89599682850143
26,-1.81029230467886
28,-0.787376951772612
30,0.156244358243336
32,1.01662643830772
34,1.79589701470508
36,2.49884011489233
38,3.13118829394151
40,3.69880506789561
42,4.20731709794898
44,4.66196899512061
46,5.06758550463922
48,5.42858302219958
50,5.7490014300641
52,6.03254198495646
54,6.28260448307184
56,6.50232072511407
58,6.69458320792003
60,6.86206889954244
62,7.00725838601483
64,7.13245085654702
66,7.23977544769344
68,7.33119946252837
70,7.40853395198071
72,7.47343710892447
74,7.527415888941
76,7.57182623759088
78,7.60787227280488
80,7.63660474168676
82,7.65891904222391
84,7.67555307070744
86,7.68708512387993
88,7.69393205014126
90,7.69634780618647
92,7.69442253432328
94,7.68808223194894
96,7.67708903912934
98,7.66104212401989
100,7.6393791001851
102,7.61137786583512
104,7.57615871351834
106,7.53268652047036
108,7.47977279478139
110,7.41607732049778
112,7.34010911494233
114,7.25022638274044
116,7.14463512181351
118,7.02138600542995
120,6.87836913009214
122,6.713306181354
124,6.52373953048117
126,6.30701774022497
128,6.06027694189561
130,5.78041757750124
132,5.46407613764643
134,5.1075918801524
136,4.70696930208364
138,4.25783877669181
140,3.75542106881804
142,3.19450799988841
144,2.56948449559878
146,1.87444287679938
148,1.10349096457172
150,0.251455476124471
152,-0.684624856946138
154,-1.70247045345096
156,-2.78870728803788
158,-3.90847601041
160,-4.99022594068406
162,-5.91363877603608
164,-6.52673641064351
166,-6.71828418468238
168,-6.49993347548654
170,-5.9974334280705
172,-5.36304751880189
174,-4.71136956119813
176,-4.10905895022184
178,-3.58857632693015
180,-3.1628234260976
