"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.17352394248717
2,-3.61807352147777
4,-4.15079408567839
6,-4.75584727197357
8,-5.39663055634358
10,-6.00215549447267
12,-6.45719242394562
14,-6.61917497459535
16,-6.38319032632805
18,-5.75502446322789
20,-4.84589063702873
22,-3.79589879712027
24,-2.71385472604677
26,-1.66466443903823
28,-0.680406571318784
30,0.226293273067046
32,1.05304428759721
34,1.8024053806295
36,2.47909449978966
38,3.08858220462406
40,3.63641184258322
42,4.12789102268431
44,4.56796920719314
46,4.9612062432716
48,5.31178323317127
50,5.62353111023445
52,5.89996462814863
54,6.14431583010461
56,6.35956433323153
58,6.5484634272922
60,6.71356181425659
62,6.8572212085691
64,6.98163018769271
66,7.08881474006806
68,7.18064596138924
70,7.25884533032476
72,7.32498796664061
74,7.38050424512339
76,7.42668011042925
78,7.46465641141352
80,7.49542754794426
82,7.51983969755335
84,7.53858886237091
86,7.5522189476516
88,7.56112005118478
90,7.56552710773036
92,7.56551899448501
94,7.56101816298121
96,7.55179082057474
98,7.53744764180326
100,7.5174449474895
102,7.49108624854834
104,7.45752401288267
106,7.41576147806634
108,7.36465429988979
110,7.3029117970443
112,7.22909752459481
114,7.14162888243754
116,7.03877543843185
118,6.91865561810731
120,6.7792313829203
122,6.61830048712803
124,6.4334858717561
126,6.22222172930819
128,5.98173576908903
130,5.70902725921735
132,5.40084057392925
134,5.05363434147814
136,4.66354707441508
138,4.22636176304106
140,3.73747507947063
142,3.1918830377602
144,2.58420704495321
146,1.90880787348288
148,1.16008117014504
150,0.333117696496602
152,-0.574917858364212
154,-1.5620288015008
156,-2.61611841382658
158,-3.7057018336314
160,-4.76620071823237
162,-5.68806386243381
164,-6.32843342158417
166,-6.57205526492235
168,-6.41098815443314
170,-5.95164027656006
172,-5.3396305336254
174,-4.69242938459455
176,-4.08201198336395
178,-3.54519328783172
180,-3.09769602167424
