"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.69422796613121
2,-3.01375192202274
4,-3.45177943206829
6,-4.01055370491896
8,-4.68465122685676
10,-5.45031584401111
12,-6.24514054837718
14,-6.93902270104888
16,-7.32451531142501
18,-7.1961909571143
20,-6.51230843844158
22,-5.43476239719033
24,-4.18351553652701
26,-2.9157749124739
28,-1.71231376481022
30,-0.605230601483603
32,0.397776436852302
34,1.29973667402757
36,2.10779561720142
38,2.83024306139391
40,3.47525721603521
42,4.05042765243737
44,4.56262170468326
46,5.01799540139319
48,5.42205894113003
50,5.77975674107785
52,6.09554506594583
54,6.37346075358301
56,6.61717927557414
58,6.83006239792831
60,7.01519648641957
62,7.1754227161404
64,7.31336041816053
66,7.43142467902923
68,7.5318391700381
70,7.61664505190159
72,7.68770668715968
74,7.74671479870321
76,7.79518763603341
78,7.83447064738518
80,7.86573510156237
82,7.88997605442903
84,7.90801000822476
86,7.9204725646985
88,7.92781632374738
90,7.93030922686703
92,7.9280334890768
94,7.9208852045395
96,7.90857465080987
98,7.89062725578941
100,7.86638513139479
102,7.8350090198851
104,7.79548044360844
106,7.74660379695039
108,7.68700807014496
110,7.61514784721409
112,7.52930317269321
114,7.42757783123145
116,7.30789552714767
118,7.1679933835308
120,7.00541209819169
122,6.81748199279425
124,6.60130406961713
126,6.35372504986048
128,6.07130522050421
130,5.7502777973386
132,5.38649849927822
134,4.97538429778261
136,4.51184122842828
138,3.99018352266908
140,3.4040518270196
142,2.74635055784412
144,2.00925138991221
146,1.18436882345852
148,0.263342774387665
150,-0.760656051593052
152,-1.88938808836534
154,-3.11172133236421
156,-4.38769588022552
158,-5.6215303790208
160,-6.63617757660751
162,-7.20613675504973
164,-7.20277592563792
166,-6.71708227400794
168,-5.97212734538988
170,-5.16333775186585
172,-4.40411282721431
174,-3.74578327152493
176,-3.20633382566063
178,-2.78851211542502
180,-2.48895026054308
