"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-10.8589793411867
8.065,-10.9164191977749
8.13,-10.9830735242346
8.195,-11.0585453769603
8.26,-11.142032488982
8.325,-11.2322827912363
8.39,-11.3275741495855
8.455,-11.42572688607
8.52,-11.5241556549309
8.585,-11.6199636545883
8.65,-11.7100773717277
8.715,-11.7914150275293
8.78,-11.8610781899262
8.845,-11.9165557844646
8.91,-11.9559357382019
8.975,-11.9781352070335
9.04,-11.9831896650516
9.105,-11.9726834657588
9.17,-11.9504254554822
9.235,-11.9232846964834
9.3,-11.9010712894574
9.365,-11.8917720466181
9.43,-11.8890300798891
9.495,-11.8663557171673
9.56,-11.800396806175
9.625,-11.69306467574
9.69,-11.5606322367233
9.755,-11.4174897367965
9.82,-11.2722445776427
9.885,-11.1295693724907
9.95,-10.9922084860093
10.015,-10.862104552072
10.08,-10.7409226623331
10.145,-10.6302773113889
10.21,-10.5318272250169
10.275,-10.4473128897116
10.34,-10.378568067375
10.405,-10.3275172995817
10.47,-10.2961629763883
10.535,-10.2865616854128
10.6,-10.3007875136078
10.665,-10.3408785364049
10.73,-10.4087613308803
10.795,-10.5061466939254
10.86,-10.6343876763102
10.925,-10.7942885658164
10.99,-10.9858509145095
11.055,-11.207941194714
11.12,-11.4578667454742
11.185,-11.7308574754877
11.25,-12.0194791744512
11.315,-12.3130624466844
11.38,-12.597328835939
11.445,-12.8545215663685
11.51,-13.0644379563165
11.575,-13.2066731423463
11.64,-13.2639647522735
11.705,-13.2258164327635
11.77,-13.0910176329865
11.835,-12.8678870798409
11.9,-12.5721300142145
11.965,-12.2233473693555
12.03,-11.841609068919
12.095,-11.4450351375732
12.16,-11.0486002479808
12.225,-10.6638960735642
12.29,-10.2994517551821
12.355,-9.96128501429983
12.42,-9.65348341654993
12.485,-9.37871996623441
12.55,-9.13867195069596
12.615,-8.93434452918428
12.68,-8.76631338310732
12.745,-8.63490336907994
12.81,-8.54031828617032
12.875,-8.48273353504382
12.94,-8.46235990540441
13.005,-8.47948340413011
13.07,-8.53448292832394
13.135,-8.62782448834761
13.2,-8.76002727915359
13.265,-8.93159279474027
13.33,-9.14288295043835
13.395,-9.39392644285823
13.46,-9.68412428719716
13.525,-10.0118166097827
13.59,-10.3736669521902
13.655,-10.7638269480354
13.72,-11.1728834506433
13.785,-11.5866975504305
13.85,-11.9854640952131
13.915,-12.3436556323437
13.98,-12.6318112154781
14.045,-12.8209462993027
14.11,-12.8891608760482
14.175,-12.82805052706
14.24,-12.6455077060216
14.305,-12.3631737159081
14.37,-12.0101174291516
14.435,-11.6161400042285
14.5,-11.2072048124292
14.565,-10.8035139173585
14.63,-10.4194909244614
14.695,-10.0647010392244
14.76,-9.74502304695055
14.825,-9.46372718612909
14.89,-9.22233917449797
14.955,-9.02128324085533
15.02,-8.86033912477854
15.085,-8.73895593155586
15.15,-8.65646036536425
15.215,-8.61218801507041
15.28,-8.60555785085157
15.345,-8.63610298034757
15.41,-8.70346500128503
15.475,-8.80735462621886
15.54,-8.94747726455343
15.605,-9.12341864674378
15.67,-9.33448228319985
15.735,-9.5794678397448
15.8,-9.8563783093852
15.865,-10.1620462553744
15.93,-10.4916793616399
15.995,-10.8383495216294
16.06,-11.1924960880072
16.125,-11.5415884497181
16.19,-11.8701865043348
16.255,-12.1607042426909
16.32,-12.3951251792884
16.385,-12.557629236899
16.45,-12.6375780638785
16.515,-12.6318426414969
16.58,-12.5454827518932
16.645,-12.390466407458
16.71,-12.1830236726852
16.775,-11.9407071698757
16.84,-11.6800508096101
16.905,-11.4151922429709
16.97,-11.1573722729003
17.035,-10.9150229187899
17.1,-10.6941546412455
17.165,-10.4988374346011
17.23,-10.3316604217705
17.295,-10.194119486906
17.36,-10.0869202309514
17.425,-10.0102017734194
17.49,-9.9636937050285
17.555,-9.94681951022535
17.62,-9.95875837251226
17.685,-9.99847518804331
17.75,-10.0647266525668
17.815,-10.1560497813334
17.88,-10.2707382746736
17.945,-10.4068117610427
18.01,-10.5619830963226
18.075,-10.7336294923007
18.14,-10.9187741377415
18.205,-11.1140858966152
18.27,-11.3159051957847
18.335,-11.5203037574109
18.4,-11.7231837043669
18.465,-11.9204171958767
18.53,-12.1080210164084
18.595,-12.2823521735375
18.66,-12.4403023605285
18.725,-12.5794637372244
18.79,-12.6982384813549
18.855,-12.7958712881773
18.92,-12.8723965117493
18.985,-12.9285067418682
19.05,-12.9653630247244
19.115,-12.9843751282443
19.18,-12.9869818021863
19.245,-12.9744567969411
19.31,-12.9477588621657
19.375,-12.9074356308835
19.44,-12.853584039203
19.505,-12.7858644881956
19.57,-12.7035621973786
19.635,-12.6056865788228
19.7,-12.4910974472259
19.765,-12.3586452543954
19.83,-12.2073114716202
19.895,-12.0363351992594
19.96,-11.8453135466672
20.025,-11.6342665127049
20.09,-11.4036617386225
20.155,-11.1543998353506
20.22,-10.8877659576539
20.285,-10.6053569274132
20.35,-10.3089949072379
20.415,-10.0006383450275
20.48,-9.68229907764883
20.545,-9.35597178469938
20.61,-9.02357911937303
20.675,-8.68693334040103
20.74,-8.34771341232259
20.805,-8.00745539461684
20.87,-7.66755341606056
20.935,-7.32926846914588
21,-6.9937424896517
