"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.35781180188993
2,-2.53856216596261
4,-2.85349046161997
6,-3.31237442046633
8,-3.92601697059709
10,-4.70302584805589
12,-5.6405660651636
14,-6.70016933623835
16,-7.7535787819203
18,-8.5075931422186
20,-8.55630412331134
22,-7.74396833181084
24,-6.36221678311157
26,-4.79992387105956
28,-3.28240801480679
30,-1.89433763140217
32,-0.653907448363249
34,0.44532876340165
36,1.41709744146356
38,2.27602489096366
40,3.035548501925
42,3.70741517895409
44,4.30173192822961
46,4.82718042970011
48,5.29125445313214
50,5.70047311375698
52,6.0605583419115
54,6.37657756369857
56,6.65305643221441
58,6.8940670085194
60,7.10329623664842
62,7.28409872775286
64,7.4395370714121
66,7.5724122211263
68,7.68528596830331
70,7.78049710868907
72,7.86017259400933
74,7.92623472712173
76,7.9804052818863
78,8.02420729341706
80,8.05896515772679
82,8.08580359207434
84,8.10564593090274
86,8.11921216139613
88,8.12701703335614
90,8.12936850775501
92,8.1263667356976
94,8.11790368440447
96,8.10366344980534
98,8.08312321749815
100,8.05555475645848
102,8.02002625409215
104,7.97540422764244
106,7.92035517543553
108,7.85334656077079
110,7.77264664894893
112,7.67632264001551
114,7.56223645061448
116,7.42803739029575
118,7.27115084085222
120,7.08876186930533
122,6.87779247055504
124,6.63487082589141
126,6.35629055763215
128,6.03795743814356
130,5.67532036391467
132,5.26328265778053
134,4.79608903630977
136,4.26718323966857
138,3.66903233453495
140,2.99291851578299
142,2.22871398614034
144,1.36469465356679
146,0.387553500665338
148,-0.716952952370889
150,-1.96158634573815
152,-3.35050841180529
154,-4.86041122831516
156,-6.39659183653229
158,-7.7208738284141
160,-8.44854852028519
162,-8.32876071924955
164,-7.54866820408013
166,-6.50217047741227
168,-5.46159077453015
170,-4.54455885791957
172,-3.78616520188268
174,-3.18873592293418
176,-2.7440407973818
178,-2.4418553951474
180,-2.2729813981392
