"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-9.60224620655103
8.065,-9.57017165255829
8.13,-9.53647832619236
8.195,-9.50142263148901
8.26,-9.46529202951396
8.325,-9.42840850890805
8.39,-9.39113244095445
8.455,-9.35386682799368
8.52,-9.31706193598002
8.585,-9.28122027446077
8.65,-9.24690184673651
8.715,-9.21472953487143
8.78,-9.1853944028443
8.845,-9.15966058949772
8.91,-9.13836931296608
8.975,-9.12244131118022
9.04,-9.11287679047552
9.105,-9.11075164025483
9.17,-9.11720829584823
9.235,-9.13343920516239
9.3,-9.16066040771266
9.365,-9.20007232796225
9.43,-9.2528046241134
9.495,-9.31984198515611
9.56,-9.40192837546338
9.625,-9.49944871215562
9.69,-9.61228971758631
9.755,-9.73968611752251
9.82,-9.88006472607876
9.885,-10.0309071559229
9.95,-10.1886610058668
10.015,-10.3487371852326
10.08,-10.5056336165645
10.145,-10.6532176059183
10.21,-10.7851757853935
10.275,-10.8956009521878
10.34,-10.9796371378935
10.405,-11.0340655594095
10.47,-11.0577063612852
10.535,-11.0515466176898
10.6,-11.0185752439242
10.665,-10.9633818378672
10.73,-10.8916271998349
10.795,-10.809502176945
10.86,-10.7232645904098
10.925,-10.6389009787952
10.99,-10.5619200784739
11.055,-10.4972588817309
11.12,-10.4492709915007
11.185,-10.4217667750366
11.25,-10.4180803095993
11.315,-10.4411452688966
11.38,-10.4935683909988
11.445,-10.5776940362129
11.51,-10.6956564277149
11.575,-10.8494176491837
11.64,-11.0407895872163
11.705,-11.2714368936752
11.77,-11.5428556840187
11.835,-11.8563188670657
11.9,-12.2127733001152
11.965,-12.6126658012362
12.03,-13.0556639007369
12.095,-13.5402232734549
12.16,-14.0629397542381
12.225,-14.6176189496897
12.29,-15.1940244132525
12.355,-15.7763754192248
12.42,-16.3419348009453
12.485,-16.8605114890111
12.55,-17.2962535241903
12.615,-17.6130861338571
12.68,-17.7835519948212
12.745,-17.7977006461074
12.81,-17.6668360494858
12.875,-17.4195496970216
12.94,-17.0927523648827
13.005,-16.7228991547837
13.07,-16.3406700419006
13.135,-15.969275899271
13.2,-15.6250178335907
13.265,-15.3187371002402
13.33,-15.057347767843
13.395,-14.8451223215766
13.46,-14.6846638416969
13.525,-14.5776050784956
13.59,-14.5251014226097
13.655,-14.5281798710663
13.72,-14.587992785388
13.785,-14.706012564504
13.85,-14.8841939913235
13.915,-15.1251252792243
13.98,-15.4321864729824
14.045,-15.8097347064321
14.11,-16.2633402025657
14.175,-16.8001058635541
14.24,-17.4291190191434
14.305,-18.1621104325042
14.37,-19.0144401134113
14.435,-20.0066033255196
14.5,-21.1665670668736
14.565,-22.5333960867513
14.63,-24.1625981568125
14.695,-26.1319521042515
14.76,-28.5339475066239
14.825,-31.3586159780547
14.89,-33.807920736316
14.955,-33.6149569422143
15.02,-31.1994438004685
15.085,-28.693083759793
15.15,-26.6316598050526
15.215,-24.9785949868058
15.28,-23.6399629410098
15.345,-22.5414932027415
15.41,-21.630646660902
15.475,-20.8705451166525
15.54,-20.2349790478421
15.605,-19.7050727397899
15.67,-19.267127760512
15.735,-18.9112158769694
15.8,-18.6302401045134
15.865,-18.4192900954088
15.93,-18.2751848622504
15.995,-18.1961359938831
16.06,-18.1814886970847
16.125,-18.2315125324156
16.19,-18.3472219368242
16.255,-18.5302098043225
16.32,-18.7824751314375
16.385,-19.1062158552117
16.45,-19.5035359114139
16.515,-19.9759728600476
16.58,-20.5236753464144
16.645,-21.1439292019253
16.71,-21.8285358837235
16.775,-22.5593455221551
16.84,-23.3013708850413
16.905,-23.9944097530251
16.97,-24.5488794178161
17.035,-24.8589381420934
17.1,-24.8429458831939
17.165,-24.4903757273908
17.23,-23.8683083540288
17.295,-23.0799640592425
17.36,-22.2194080122693
17.425,-21.3524664745113
17.49,-20.518352718733
17.555,-19.7378796825573
17.62,-19.0208917127417
17.685,-18.3712428774886
17.75,-17.7897270174593
17.815,-17.2756771305088
17.88,-16.8277817703173
17.945,-16.4444629761464
18.01,-16.1240180855378
18.075,-15.864641777582
18.14,-15.664394802275
18.205,-15.5211564015059
18.27,-15.4325789014953
18.335,-15.3960502586626
18.4,-15.4086610269135
18.465,-15.4671652390891
18.53,-15.5679196519726
18.595,-15.7067825974187
18.66,-15.878952607839
18.725,-16.0787291979068
18.79,-16.2991865040879
18.855,-16.5317702939003
18.92,-16.76586828769
18.985,-16.9884709431359
19.05,-17.1841333701364
19.115,-17.3355377913546
19.18,-17.4249568836923
19.245,-17.4367089560911
19.31,-17.3602194456915
19.375,-17.1927443574427
19.44,-16.9406168446274
19.505,-16.6183850767791
19.57,-16.2461722814161
19.635,-15.8463081785662
19.7,-15.4403087933855
19.765,-15.0468014549094
19.83,-14.6804673907446
19.895,-14.3517819116492
19.96,-14.0672701486534
20.025,-13.8300479588963
20.09,-13.6404893478115
20.155,-13.4969165248987
20.22,-13.3962447949341
20.285,-13.3345401136938
20.35,-13.3074679787796
20.415,-13.310629603993
20.48,-13.3397941577814
20.545,-13.3910435481464
20.61,-13.4608491925902
20.675,-13.5460996423119
20.74,-13.6440952989347
20.805,-13.7525230177568
20.87,-13.8694199752351
20.935,-13.9931332371383
21,-14.1222791552851
