"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.06796323661156
2,-2.18016019469284
4,-2.42425107483462
6,-2.80870094352814
8,-3.34372195461793
10,-4.03951316758025
12,-4.90088777684434
14,-5.91251596681987
16,-7.00243917961312
18,-7.97185069027707
20,-8.44843462539623
22,-8.08789145030046
24,-6.9621644677885
26,-5.46389058482245
28,-3.91450676809794
30,-2.46259833978132
32,-1.1538275946701
34,0.00869143197374224
36,1.03620116220111
38,1.94336260499148
40,2.74442534195297
42,3.45209238557232
44,4.07735723066194
46,4.62966112049834
48,5.1171288704542
50,5.5467980711739
52,5.92481586441188
54,6.25659939405883
56,6.54696343683549
58,6.8002205811553
60,7.02025918620816
62,7.21060360391617
64,7.37446030996482
66,7.51475284702973
68,7.63414787823888
70,7.73507417627461
72,7.81973601206268
74,7.89012213310067
76,7.94801131384416
78,7.99497530142488
80,8.03237985502469
82,8.06138447522662
84,8.08294133195254
86,8.09779381971591
88,8.10647509229607
90,8.10930685262858
92,8.10639859613811
94,8.0976474264706
96,8.08273848200116
98,8.06114593051104
100,8.03213440911651
102,7.99476070778986
104,7.94787541800054
106,7.89012419264107
108,7.8199481878702
110,7.735583178793
112,7.63505675434848
114,7.51618289580785
116,7.37655311905467
118,7.21352320175492
120,7.02419430777377
122,6.80538704397132
124,6.55360661564558
126,6.26499675928715
128,5.93527949708318
130,5.55967695840141
132,5.13281056867424
134,4.64857194508503
136,4.09995928151113
138,3.47887401517299
140,2.77587819065205
142,1.97993104004448
144,1.07817430650517
146,0.0559735709199118
148,-1.1022088877741
150,-2.40955255418688
152,-3.86712439877996
154,-5.43771166463278
156,-6.98629172770085
158,-8.1986188461742
160,-8.65132257069297
162,-8.21887540107238
164,-7.24136291308826
166,-6.12052856135533
168,-5.07465183460137
170,-4.18221013977326
172,-3.45953712792605
174,-2.90123423896391
176,-2.49625661323847
178,-2.23364392255148
180,-2.10434185718928
