"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-1.94828301524926
2,-2.08046596482797
4,-2.33681020582337
6,-2.72278456781225
8,-3.24322614514106
10,-3.8988492816571
12,-4.67811630940435
14,-5.53963135669391
16,-6.37986343831158
18,-6.99796730091237
20,-7.12852807975309
22,-6.62179669093887
24,-5.59483584166124
26,-4.30801293069749
28,-2.97145823633936
30,-1.69598239495111
32,-0.525234537429206
34,0.530315911073257
36,1.47420553791482
38,2.31503705624526
40,3.06265297496733
42,3.72661191765513
44,4.31565819892536
46,4.83760543674944
48,5.29938240710397
50,5.70713305784326
52,6.06632551845713
54,6.38185247449181
56,6.6581172073076
58,6.89910461000485
60,7.10843843054517
62,7.28942659179328
64,7.44509647549398
66,7.57822188363034
68,7.69134316023124
70,7.78678173335665
72,7.86665014339964
74,7.93285846440296
76,7.9871178964994
78,8.03094220377618
80,8.065647586232
82,8.09235150091539
84,8.1119708805951
86,8.12522013430351
88,8.13260924984639
90,8.13444225204783
92,8.130816201298
94,8.12162084499025
96,8.10653896046109
98,8.08504735330848
100,8.05641840083778
102,8.0197219581017
104,7.97382737435429
106,7.91740530083797
108,7.848928905882
110,7.76667404849193
112,7.66871789401589
114,7.55293538101054
116,7.41699286194687
118,7.25833813586133
120,7.07418596202514
122,6.86149798437292
124,6.61695580400536
126,6.33692571688477
128,6.01741341036333
130,5.65400675270574
132,5.24180487512075
134,4.77533240016736
136,4.24843972170307
138,3.65419547637367
140,2.98478974024461
142,2.23149498103079
144,1.3847967589683
146,0.434954215113602
148,-0.626413228259268
150,-1.80236974686192
152,-3.08147323432146
154,-4.41821698419701
156,-5.6988978654916
158,-6.71111445746538
160,-7.19767793361288
162,-7.05113233508329
164,-6.42735556911609
166,-5.58970419112545
168,-4.73462562874689
170,-3.96277974050577
172,-3.31426284954323
174,-2.80014134626439
176,-2.41957937929953
178,-2.16774893924103
180,-2.03923318074371
