"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.51062636916192
2,-2.8065518746488
4,-3.20284816650153
6,-3.69629513926587
8,-4.27436462617952
10,-4.90628586020528
12,-5.52930910924446
14,-6.03519073470017
16,-6.27737276209575
18,-6.12794423601935
20,-5.5627632334318
22,-4.67996952906282
24,-3.62672380539092
26,-2.52516432794389
28,-1.45044096356223
30,-0.440368635362385
32,0.489772663504524
34,1.33659975611971
36,2.10247616066964
38,2.79227420265855
40,3.41175459242446
42,3.96678945120341
44,4.4630123292674
46,4.90568002613442
48,5.29963673259363
50,5.64932518958308
52,5.95881714660981
54,6.23184945562142
56,6.47185930179209
58,6.68201571657175
60,6.8652463520946
62,7.02425939677484
64,7.16156093290473
66,7.27946821408287
68,7.38011939627492
70,7.46548025504333
72,7.53734839551582
74,7.59735542692138
76,7.64696753711108
78,7.68748486687481
80,7.72004004920744
82,7.74559624405711
84,7.76494496327234
86,7.77870394231847
88,7.78731527406585
90,7.79104397523084
92,7.78997710804137
94,7.78402352902658
96,7.77291428448442
98,7.75620361938144
100,7.73327051446964
102,7.70332061644237
104,7.66538837890269
106,7.61833918828812
108,7.5608712086965
110,7.49151664227364
112,7.40864206644278
114,7.31044747438716
116,7.19496360929251
118,7.06004714461003
120,6.90337322163414
122,6.72242481377124
124,6.51447835012169
126,6.27658501394401
128,6.0055471647998
130,5.697889477792
132,5.34982476870337
134,4.95721531165189
136,4.51553220603085
138,4.01981889121987
140,3.46467197353105
142,2.84426656383161
144,2.15248120776626
146,1.38323293133542
148,0.531242610290105
150,-0.406336778379309
152,-1.42661063027282
154,-2.51454947026764
156,-3.63172600670347
158,-4.7003049522252
160,-5.59216807563011
162,-6.15241921724083
164,-6.2800784106809
166,-6.00598787646458
168,-5.46838102849785
170,-4.81998039711622
172,-4.17029345549019
174,-3.58107772322127
176,-3.08172266067166
178,-2.68365349126313
180,-2.38936656346741
