"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.00087376986792
2,-2.1921389229658
4,-2.46500747632572
6,-2.81466384687021
8,-3.2297717106061
10,-3.68793676014025
12,-4.14954916637641
14,-4.55210442675876
16,-4.81155102413544
18,-4.84073102901911
20,-4.58574057804959
22,-4.05590832895183
24,-3.3174418455948
26,-2.45760897727549
28,-1.55259160512139
30,-0.65525245823982
32,0.203014461259993
34,1.00600072764951
36,1.74692896287577
38,2.42444659517971
40,3.04014392825565
42,3.59710440349326
44,4.09908655311038
46,4.5500746503989
48,4.95403937000071
50,5.31481623801168
52,5.63604916835622
54,5.92116918746861
56,6.17339145854411
58,6.39572111615809
60,6.59096263539771
62,6.76172986446845
64,6.91045522509775
66,7.03939737206384
68,7.15064705260554
70,7.24613116155481
72,7.3276151308649
74,7.39670386983521
76,7.45484151159381
78,7.50331023739977
80,7.54322845139108
82,7.57554856896482
84,7.60105466432801
86,7.62036019810794
88,7.63390601502439
90,7.64195876520685
92,7.64460986163658
94,7.64177504147901
96,7.63319455204064
98,7.61843393417415
100,7.59688532864193
102,7.56776918562152
104,7.53013621538444
106,7.4828693801081
108,7.42468569338902
110,7.35413756565938
112,7.26961341062547
114,7.16933721052913
116,7.05136672773254
118,6.91359004976405
120,6.75372017062824
122,6.56928735467375
124,6.35762912249803
126,6.11587788083206
128,5.84094656094139
130,5.52951325926707
132,5.17800701605357
134,4.78259892936208
136,4.33920651889645
138,3.84352596349028
140,3.29111896951987
142,2.67760297332753
144,1.99903286177055
146,1.25263216112182
148,0.438149471863883
150,-0.439706019356302
152,-1.36710324475936
154,-2.31462418821947
156,-3.2291493995355
158,-4.02888535216914
160,-4.61332496154187
162,-4.89925034595359
164,-4.86756287105375
166,-4.57659471099563
168,-4.12660157121827
170,-3.61389095971277
172,-3.10827611328293
174,-2.652426922013
176,-2.26942399553321
178,-1.97029225329544
180,-1.75926285451137
