"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-7.66351823272568
8.065,-7.64322213755808
8.13,-7.62250517445268
8.195,-7.60183685807859
8.26,-7.58171456312536
8.325,-7.56266628534838
8.39,-7.54525378754967
8.455,-7.53007612565184
8.52,-7.51777353682008
8.585,-7.5090316523072
8.65,-7.50458597010742
8.715,-7.50522648369313
8.78,-7.51180230930543
8.845,-7.52522608066032
8.91,-7.54647778044996
8.975,-7.57660754515225
9.04,-7.61673680432308
9.105,-7.66805688707989
9.17,-7.73182393497379
9.235,-7.80934858956117
9.3,-7.90197846383439
9.365,-8.01107085341508
9.43,-8.13795250197117
9.495,-8.28386253538291
9.56,-8.44987399521086
9.625,-8.63678888871829
9.69,-8.84500162234957
9.755,-9.07432661387388
9.82,-9.32378863635726
9.885,-9.5913803247388
9.95,-9.87380198620933
10.015,-10.166216140339
10.08,-10.4620736144048
10.145,-10.7530963037671
10.21,-11.0295231178573
10.275,-11.2807192909534
10.34,-11.4961887179345
10.405,-11.6669010713626
10.47,-11.7866797511184
10.535,-11.8532786703029
10.6,-11.8688055881184
10.665,-11.8393537811772
10.73,-11.7739847071552
10.795,-11.6834032897116
10.86,-11.5786914097052
10.925,-11.4703450502388
10.99,-11.3676970732571
11.055,-11.2786840384401
11.12,-11.2098589291224
11.185,-11.1665477211946
11.25,-11.1530699819754
11.315,-11.1729717488617
11.38,-11.2292425997103
11.445,-11.3245052596372
11.51,-11.4611760816065
11.575,-11.6416001742852
11.64,-11.8681676246152
11.705,-12.143418523095
11.77,-12.4701452683864
11.835,-12.851501541122
11.9,-13.2911289105626
11.965,-13.7933148363897
12.03,-14.3632006678884
12.095,-15.0070665041368
12.16,-15.7327339747436
12.225,-16.5501529354996
12.29,-17.4722833708018
12.355,-18.5164697860379
12.42,-19.7066778021224
12.485,-21.0773325363652
12.55,-22.6803610917935
12.615,-24.5992794356683
12.68,-26.9808350403168
12.745,-30.1187518336465
12.81,-34.7371202047862
12.875,-43.1973541949718
12.94,-42.207699387236
13.005,-34.911639389118
13.07,-31.0436952338417
13.135,-28.5252598648325
13.2,-26.7085649943408
13.265,-25.3216629532079
13.33,-24.2251090121325
13.395,-23.3376896247065
13.46,-22.6077906754872
13.525,-22.0005099088027
13.59,-21.4911943527984
13.655,-21.0619349283485
13.72,-20.699547380378
13.785,-20.3943488595062
13.85,-20.1393787247439
13.915,-19.9298738970262
13.98,-19.7628931057288
14.045,-19.6370315107301
14.11,-19.5521951683067
14.175,-19.5094217322616
14.24,-19.5107437007934
14.305,-19.5590958563785
14.37,-19.65827104597
14.435,-19.8129294661229
14.5,-20.0286670893035
14.565,-20.312149114388
14.63,-20.6713135734692
14.695,-21.1156453587226
14.76,-21.6565030191703
14.825,-22.3074252871504
14.89,-23.0841839247189
14.955,-24.0038942604304
15.02,-25.0812094860682
15.085,-26.3160905610221
15.15,-27.6591552811081
15.215,-28.9309069919923
15.28,-29.7248888528842
15.345,-29.5750048489625
15.41,-28.4965681920176
15.475,-26.9648089186175
15.54,-25.3758258243955
15.605,-23.9008236600088
15.67,-22.5859081085431
15.735,-21.4303393648394
15.8,-20.4196333068137
15.865,-19.5371810994628
15.93,-18.7678428856412
15.995,-18.0987670920135
16.06,-17.5193107119975
16.125,-17.020710443461
16.19,-16.595719780429
16.255,-16.2382731382484
16.32,-15.9431841679715
16.385,-15.7058674851952
16.45,-15.522068141394
16.515,-15.3875832978943
16.58,-15.2979635225804
16.645,-15.2481873289535
16.71,-15.2323139142416
16.775,-15.2431382284693
16.84,-15.2719017093676
16.905,-15.3081499237406
16.97,-15.3398648539414
17.035,-15.3540101201231
17.1,-15.3375745003269
17.165,-15.2790529968377
17.23,-15.1700867330048
17.295,-15.0067987382442
17.36,-14.7903614390253
17.425,-14.5265784217279
17.49,-14.2246400638371
17.555,-13.8954923048298
17.62,-13.5502955098889
17.685,-13.1992857661673
17.75,-12.8511296963057
17.815,-12.5127035232829
17.88,-12.189160948928
17.945,-11.8841574219073
18.01,-11.6001322462826
18.075,-11.3385877436663
18.14,-11.1003343007538
18.205,-10.8856893138974
18.27,-10.694628681013
18.335,-10.5268943935864
18.4,-10.3820633198445
18.465,-10.2595820951742
18.53,-10.1587721999662
18.595,-10.0788084764655
18.66,-10.0186739855145
18.725,-9.97709462939225
18.79,-9.95245874645117
18.855,-9.94273023631014
18.92,-9.94536879816583
18.985,-9.95727711625908
19.05,-9.97480087701073
19.115,-9.99381054813686
19.18,-10.0098898170792
19.245,-10.0186403667748
19.31,-10.0160848688456
19.375,-9.99911448380819
19.44,-9.96589627745109
19.505,-9.91614628991977
19.57,-9.85119662226447
19.635,-9.77383599820202
19.7,-9.68796307800485
19.765,-9.59813538083305
19.83,-9.50910863065911
19.895,-9.42544322361639
19.96,-9.35122034027743
20.025,-9.28987606179377
20.09,-9.24413788392205
20.155,-9.2160367729596
20.22,-9.20696674275245
20.285,-9.21776852282599
20.35,-9.24882049603713
20.415,-9.30012637849728
20.48,-9.37139405389561
20.545,-9.46210336148824
20.61,-9.57156269286116
20.675,-9.69895533141626
20.74,-9.84337690884282
20.805,-10.0038654197499
20.87,-10.1794251128231
20.935,-10.3690453794753
21,-10.5717155539974
